gene,p,mean
AIPL1,0.386004006473896,-0.12379235540021707
PCBD2,0.386004006473896,-0.17416300160880577
TSPAN9,0.386004006473896,-0.06375134789070833
NLGN1,0.3866906608833778,-0.20323730675958987
KIAA1549L,0.3866906608833778,-0.1818628105122002
TMED3,0.38737806062010904,0.06156905754152532
PLEKHA2,0.38737823339519095,-0.11832531189106751
TH,0.3873784061701312,0.11226261267023108
CWF19L2,0.3873784061701312,0.03163439875939211
PIK3C2B,0.3873784061701312,-0.06920672799006447
PSEN2,0.3873784061701312,-0.09226336781253128
NT5C,0.3873784061701312,-0.14095293600664482
MRPL14,0.3873784061701312,-0.15874935570968385
CTNND2,0.3873784061701312,-0.1717573927604909
HSD17B11,0.3873784061701312,-0.21042235176971047
BMF,0.3873784061701312,-0.1345386703361951
LINGO2,0.38848498544798493,0.09470353514372232
FOLR3,0.38875561293552197,0.10937260439672292
INSL3,0.3887557855826165,0.10404227113787005
BCL3,0.3887557855826165,0.12841502056225107
TMEM95,0.3887557855826165,0.12515507606805212
UCHL3,0.3887557855826165,0.06762320673707811
PARVB,0.3887557855826165,0.16189694740171628
GOLGA5,0.3887557855826165,-0.013710752951642369
KIAA2013,0.3887557855826165,-0.13406196763416645
KDELR2,0.3887557855826165,0.0617859277236214
NLRP8,0.3887557855826165,-0.06888903128374366
NOSIP,0.3887557855826165,-0.06960442898968072
SPEG,0.389174821981068,0.10700884857314591
EPO,0.38935728232031785,-0.09083561915713967
ABCD4,0.38944524683042825,0.14037286651258216
BRK1,0.38949827277041604,0.09691229481666741
SSH3,0.38980657885888204,-0.09567036573116733
ZNF408,0.3899144845322622,-0.11080976429709025
SLC66A1,0.39013579747273597,0.10032428557235229
BRAT1,0.39013614250648243,0.1422015757105646
EPDR1,0.39013614250648243,0.032716731004141936
PEX16,0.39013614250648243,0.10672712872308582
DBP,0.39013614250648243,0.07294476745443262
KANSL1,0.39013614250648243,0.048183744327673916
ABT1,0.39013614250648243,0.02626117192752589
SHBG,0.39013614250648243,-0.0708463479412278
EXOG,0.39013614250648243,-0.09661121261979262
LYRM7,0.39013614250648243,-0.13548633090366746
RIC8B,0.39013614250648243,-0.06395826925429615
CCNJL,0.39054213866515275,-0.09300977063647693
CLEC3B,0.3908239159900795,0.1062771500157559
GUCA2B,0.39082709193300946,-0.1513117995805628
THAP2,0.39108214810575126,0.10005625044589717
CNOT1,0.3914894163121838,-0.08668519050388493
C2orf76,0.3915189575420629,0.08102350308722286
NOX4,0.3915193023106115,-0.04107725124198372
CACNG3,0.3915194746946725,0.12375570078978855
VCAN,0.3915194746946725,0.1444486670682769
STXBP1,0.3915194746946725,0.13432636220481325
CRIM1,0.3915194746946725,0.04825132315077954
FHAD1,0.3915194746946725,0.1748316796219629
TCF25,0.3915194746946725,-0.010713200579369545
CALCA,0.3915194746946725,-0.020436796773377147
ZNF256,0.3915194746946725,-0.09076354555950658
CAMK2N1,0.3915194746946725,-0.11708367296079025
PDPR,0.3915194746946725,0.019543199184785948
TMEM185B,0.39229443714913426,-0.10237592232209489
TRIT1,0.39290577985789277,0.15842877714079293
DAAM1,0.39290577985789277,0.1397094246061585
ZSCAN22,0.39290577985789277,0.07866815851391663
RRAGA,0.39290577985789277,0.04927026899511308
MTERF4,0.39290577985789277,0.10896396559679021
PIK3AP1,0.39290577985789277,-0.05536859081959882
CCDC112,0.39290577985789277,-0.07640992886627526
FAM177A1,0.39290577985789277,-0.12926422880634952
SH3GL2,0.39290577985789277,-0.15371006698768033
SET,0.39290577985789277,-0.04577595826196023
PPP2R5C,0.3929966680697602,0.0978551590111229
VAMP8,0.3930848847670185,-0.10015192012737181
TSPAN3,0.39319491045365673,0.10212990116333313
SNHG29,0.3937869807221416,-0.1016351916656203
KRBOX5,0.3940257412165845,0.08310240017767037
TTLL11,0.3942948835533442,-0.11090031388063645
GAPDHS,0.3942950556645647,0.12729211232827164
RNF145,0.3942950556645647,0.24963500796307753
NEUROD2,0.3942950556645647,0.19792159372739387
DOCK8-AS1,0.3942950556645647,0.1566922271906043
TNNT3,0.3942950556645647,0.08814726355402602
ENPP5,0.3942950556645647,0.12991397790307324
NEU2,0.3942950556645647,-0.0019402338130574473
HACE1,0.3942950556645647,0.04738440615710629
ANO3,0.3942950556645647,-0.08525343765755783
KLHL22,0.3942950556645647,-0.12068149535055225
ZNF251,0.3942950556645647,-0.16619400235884532
LRRC8D,0.3945665156303003,-0.09529682560874295
HDX,0.39460088047671793,-0.0906729191620248
PSMD4,0.3947647365367478,-0.101607361116966
FIGNL1,0.3949197541234716,-0.09244378275159086
AKT3,0.3950083765597894,-0.10623179101967445
TCEAL1,0.39524141228704734,0.09858411055398905
WWP1,0.39568678382700384,0.10389618464408408
ASXL2,0.3956871277696632,0.11013516789996386
PLAAT5,0.3956871277696632,0.15111997914072667
CXCL16,0.3956872997407791,0.1530503326393816
OR1F2P,0.3956872997407791,0.17703542376191156
SIPA1L1,0.3956872997407791,0.14150026959020315
TAMALIN,0.3956872997407791,0.12790035495962893
UBE2H,0.3956872997407791,0.12765851572588777
LRRC15,0.3956872997407791,-0.08703736143294477
ARVCF,0.3956872997407791,-0.0607288404088751
FLT1,0.3956872997407791,-0.07257510570536563
STRAP,0.3956872997407791,-0.09566508390267145
VBP1,0.3956872997407791,0.05025092429543139
UQCC2,0.3963843622263904,-0.031849700211197735
GCG,0.3967169115394591,0.08316750822968907
NSD1,0.3970712208336842,-0.09689136254388647
ANKRD49,0.3970825096702493,0.1335805740361075
C20orf141,0.3970825096702493,0.18941767049943994
GABRG2,0.3970825096702493,0.13639405282951356
LEO1,0.3970825096702493,0.07585121938016512
SHPRH,0.3970825096702493,-0.015243878452193937
SOX30,0.3970825096702493,0.038375459798397994
EXTL3,0.3970825096702493,-0.02463304926082166
STOX1,0.3970825096702493,-0.040683514875057114
RPL22,0.3970825096702493,-0.04459219374303544
ALG8,0.39725861471123214,0.09870733706822107
NFKBID,0.3976150774905213,0.0990897212106327
ZNF418,0.39778105430692123,0.14967429530000945
RBFOX1,0.39812172703706805,0.0966821008831746
CUL3,0.3984076469826434,0.10136522746560545
CECR2,0.3984806829942664,0.26548311108320155
ELP2,0.3984806829942664,0.1512764955044173
SATB1,0.3984806829942664,0.12458427953996051
STK31,0.3984806829942664,0.12472929737776495
AP4S1,0.3984806829942664,0.04089756020466989
ARMCX5,0.3984806829942664,-0.055582627693848724
PRLH,0.3984806829942664,-0.07903766491656633
DONSON,0.3984806829942664,0.08666392353032171
GABRA5,0.3984806829942664,0.10767086369001437
PKD2,0.3990327943200591,0.09581882225265412
SPG11,0.39907083327493653,-0.10449762681770806
SLC25A22,0.3991717161071572,-0.10487642992233107
PGAP4,0.3991807085391863,-0.07845742345692377
ELOVL5,0.3991807085391863,0.08394028958781907
SPIRE1,0.3994402109715043,-0.0941732326144872
TMEM178A,0.3998816456756237,0.15150542416200535
CD2AP,0.3998816456756237,-0.14658866949298602
FZR1,0.3998818172116565,0.0901998927999789
KCTD2,0.3998818172116565,-0.08263095091567499
STAT2,0.3998818172116565,0.1790454897117122
DCLK1,0.3998818172116565,0.08993248125140811
SIN3A,0.3998818172116565,0.10816421214829315
SOCS5,0.3998818172116565,0.060145098739709094
TMED2,0.3998818172116565,-0.1292564096707053
SRSF11,0.3998818172116565,-0.04810764120343791
IQCF1,0.3998818172116565,-0.05792014326164115
DENR,0.3998818172116565,-0.11299714859715343
SLC39A4,0.3998818172116565,-0.010367160531153753
TPX2,0.400583322400765,-0.012393121888244443
PRKCQ,0.40095956264176036,-0.09371375075616444
SFTPD,0.401285567006445,0.15017648163240552
LTV1,0.40128573839266213,-0.08345833165568392
ULBP3,0.40128590977873624,0.0612719699870003
LDLRAD4,0.40128590977873624,0.029319412884485602
PHACTR3,0.40128590977873624,-0.07571827006746998
CEP44,0.40128590977873624,-0.1141075796588275
RDH12,0.40128590977873624,-0.11702923008552
GATA4,0.40128590977873624,-0.11431606704063116
ZNF563,0.4013426612672324,-0.0914586281328371
TCEA2,0.40198872201639435,0.014430410118545872
RIBC2,0.40251969294809564,-0.10166556361934397
CAV2,0.40259284366326475,-0.10835281249251179
NKX6-1,0.4026927868756264,0.089391074939515
NTNG1,0.40269295810927186,0.10814779535675906
RBX1,0.40269295810927186,0.1131617972195062
SEPTIN12,0.40269295810927186,0.07452898317639797
SNHG15,0.40269295810927186,0.1280985094105198
ASIC2,0.40269295810927186,0.14537547592587574
MED28,0.40269295810927186,0.05273710611955426
USP46,0.40269295810927186,-0.10456167672225482
NAALAD2,0.40269295810927186,-0.03221658568829125
CCNL2,0.40269295810927186,-0.0349461196855758
KLHDC10,0.40269295810927186,-0.07106454413085776
GON7,0.40269295810927186,-0.22741557897780307
RUSF1,0.40269295810927186,-0.009792212048565563
BMP4,0.402700355610066,-0.09302439288680106
JMJD6,0.4036665799163679,-0.09769923604316386
MIDN,0.40391238105381055,-0.09605788463221869
KLHL10,0.4041027884956928,0.11597172278130058
PAX4,0.40410295957443787,0.2197149214541873
RARG,0.40410295957443787,0.14036368908020697
ABCA6,0.40410295957443787,0.11239772113603272
EPS8L1,0.40410295957443787,0.08853308148167663
CCNB3,0.40410295957443787,0.08492688501606024
TIMM21,0.40410295957443787,0.01659827169369026
FGF18,0.40410295957443787,-0.00704429402283957
TRIB1,0.40410295957443787,-0.04741913985891179
OXCT1,0.40410295957443787,-0.05584154547410179
SDS,0.40410295957443787,-0.11749002206268508
EPHB3,0.40410295957443787,-0.12526606225824125
VPS26C,0.40410295957443787,-0.1608362495621435
CP,0.40410295957443787,-0.16231442481136088
ZNF500,0.4043596793256705,-0.08705213827891141
ABL2,0.4045954488278479,-0.10328016611997479
LDB1,0.4048088958989762,0.16841421067460427
NMUR1,0.4053685284574494,0.09121676280225201
KRT23,0.40550454860531115,0.09751070645329715
FAM135B,0.40551574058140705,-0.049734493464946454
ZNF570,0.40551591150277744,0.20762268695316793
GNG7,0.40551591150277744,0.1674265784405385
HMGCLL1,0.40551591150277744,0.12219447971236953
MRPS17,0.40551591150277744,-0.09918503874707392
LHX9,0.40551591150277744,0.11859508493890963
FAIM,0.40551591150277744,0.07561661968052064
TXK,0.40551591150277744,0.12213074486931529
SHANK1,0.40551851971409847,0.08460471716698265
KLF15,0.40573338511946333,-0.09734851199133349
EXOSC5,0.4058327878767253,-0.0882362142570865
KLHDC2,0.4060154300930283,-0.10153007365556516
OCIAD1,0.40622332220238555,-0.19568697495032883
NLRP5,0.40622332220238555,-0.035971424055058446
COPB1,0.40693146965698024,0.011897162952714202
NCR2,0.406931811180163,0.18829273859440213
CCDC191,0.406931811180163,0.1659475639573706
FKBP8,0.406931811180163,0.14224639878464249
GABRG1,0.406931811180163,-0.07985480897926635
ANKRD46,0.406931811180163,-0.188841218652506
LRP11,0.406931811180163,-0.1413563232021397
CSNK1G1,0.4073710088082574,-0.09098865323883366
ATG2B,0.4074628048023906,0.0952013926053633
REXO2,0.40764069488424115,0.13484284395491902
GPR155,0.4076950925984645,0.08780695398338446
PRKRA,0.40835065584975794,0.06647357394812903
BLM,0.40835065584975794,0.1069348808181988
KMT2E,0.40835065584975794,0.2989798116855376
ZNF331,0.40835065584975794,0.09578513529444006
RNPC3,0.40835065584975794,0.036851621591166756
AHCYL2,0.40835065584975794,-0.09878087521478862
MCCC1,0.40835065584975794,-0.08048564376437121
HPS6,0.40835065584975794,-0.12842739694617145
FAM83D,0.40835065584975794,-0.07033846641505258
ELK1,0.40835065584975794,-0.09583648077543862
KCNMB4,0.40897835927916437,-0.09117285075590931
SPATA20,0.40906084064910186,0.17201443124209817
IGF2-AS,0.4097719314084103,0.22207942581651688
B3GNTL1,0.4097722722776015,0.06870799249151613
BTBD16,0.4097722722776015,0.07920020421126484
ARHGEF25,0.4097724427119811,0.06455805799454448
ZNF26,0.4097724427119811,0.17485807656671493
TFPT,0.4097724427119811,0.16299206423003024
DYNLT2B,0.4097724427119811,0.12651328661050948
TRIM17,0.4097724427119811,0.1046478315273015
PPIC,0.4097724427119811,-0.006273690181468228
GNPTAB,0.4097724427119811,-0.06657010966281583
TENM3,0.4097724427119811,-0.07835260089755586
H3C4,0.4097724427119811,-0.0857640825597547
CCDC91,0.4097724427119811,0.08090256228403706
GALNT14,0.4104842682277182,-0.11389043955559328
RPS6KB1,0.4104842682277182,-0.09675203451115326
QPCT,0.4105974209436306,0.09887154197136003
DDX21,0.4107868270084887,-0.09336892857403417
TAS2R10,0.41116446376848415,0.093046869711395
CHGB,0.41119699865738224,0.18016590292822782
RFX2,0.41119699865738224,-0.05137020463160935
BTRC,0.411197168924469,-0.24242138445581604
LRATD1,0.411197168924469,-0.06976241327784713
SENP6,0.411197168924469,-0.06798299737431124
PPP1R3E,0.411197168924469,0.1052033051602208
PTGIS,0.411197168924469,0.13054111747455338
POMT2,0.411197168924469,0.13220136928105264
ZPBP,0.411197168924469,0.14033754838560003
NFIL3,0.4114655660225015,0.10397549630680039
CALR3,0.4119104632046082,0.15002366675164572
S100A1,0.41262449140727897,0.03848964951270578
TMEM14B,0.41262466150473254,0.05484333303160604
PLA2G2D,0.4126248316020418,0.19536997908911724
TRIML2,0.4126248316020418,0.15166021376657848
TOM1L2,0.4126248316020418,0.12051843164573922
EIF2AK2,0.4126248316020418,0.11739521813577736
TAF5L,0.4126248316020418,-0.10593054182225808
TOMM7,0.4126248316020418,0.08924897487376782
SMNDC1,0.4126248316020418,0.03524226993476805
ZNF211,0.4126248316020418,-0.09376489459919979
ELAC2,0.4126248316020418,0.11232775613206264
COA7,0.4133316388932725,-0.09395571559786318
VN1R5,0.41333959319041214,0.13219243854209245
PRIMPOL,0.41384526094081653,-0.0941788321202674
ZNF395,0.41397302937022495,-0.09012600112231511
TAF1L,0.414055257891624,-0.13026837091284105
NEDD4L,0.41405542781666915,-0.1475047492774858
RBM4B,0.41405542781666915,-0.06234936870750314
TMEM128,0.41405542781666915,0.03399847354264802
SEMA4B,0.41405542781666915,0.04936524782776884
PARP10,0.41405542781666915,0.08908137582506177
EDNRB,0.41405542781666915,0.09597905939466263
ZNF830,0.41405542781666915,0.14794252797193047
ZNF718,0.41405542781666915,0.1625298520551196
GINS4,0.4147716552356636,-0.056908592233309116
GOPC,0.415237519786521,0.09220714080733658
GP2,0.4154887848471446,-0.17835513433385308
MECR,0.4154887848471446,-0.09411262933306996
PAPPA,0.4154889545974373,0.23044349156765356
PTPRN,0.4154889545974373,0.21655289003302192
METAP2,0.4154889545974373,0.14264546762536784
ANKAR,0.4154889545974373,0.1356912174167437
ELAVL4,0.4154889545974373,0.07002209271476378
PES1,0.4154889545974373,0.012010984693467869
WDR11,0.4154889545974373,0.005861071889168887
CAMK1D,0.4154889545974373,-0.02991733261405867
KAT6B,0.4154889545974373,0.19965992432234245
PI4KA,0.4154889545974373,-0.04998371744476938
ZBTB45,0.4154889545974373,-0.06600526506271677
CEP120,0.4154889545974373,-0.10411281172160378
EIF4ENIF1,0.4154889545974373,-0.10792909419833224
TYK2,0.4154889545974373,-0.11978939909985153
MXRA7,0.4154889545974373,-0.046291592821814276
SULT2B1,0.4154889545974373,-0.12489372018120726
ERBB4,0.4154889545974373,-0.3264586097867582
MARCHF7,0.4156788252371756,-0.07798482323690786
C1orf116,0.41594184195753847,0.09346166997018317
KDELR3,0.4169252393574665,0.03165371393472997
FEV,0.4169252393574665,0.14172852086565674
LTA,0.4169252393574665,0.14588043218643776
CRP,0.41692540893051655,0.11413954689714173
INMT,0.41692540893051655,-0.029402430990485076
PGLS,0.41692540893051655,-0.061357486181364385
AGER,0.41692540893051655,0.21412632486572242
ARFGEF1,0.41692540893051655,-0.07813318824404436
CLDN4,0.41692540893051655,-0.10298724489925165
SVOP,0.41692540893051655,-0.11286485222351396
SHTN1,0.41692540893051655,-0.12371791851331969
HESX1,0.41692540893051655,-0.12863166595335235
HRH1,0.41692540893051655,-0.08461838262600047
BOD1L1,0.41717341214560566,0.10250423501301996
GSTK1,0.41764439400847553,0.04422382165590667
C1QBP,0.41764456349211454,-0.05334942373991644
PCYT1B,0.4182327056873102,-0.09934613616606756
ABI2,0.4183098637376873,0.08269981204300719
MAPT,0.4183189180512158,0.09602258166690728
CHRNB3,0.4183646183658156,0.10334997229237562
LMF1,0.4183647877591312,0.1492441957436368
FTSJ1,0.4183647877591312,0.19087163136457963
MAGEC3,0.4183647877591312,0.14015989828058
PCDHGA9,0.4183647877591312,0.06745476332494596
CRISPLD2,0.4183647877591312,-0.028925950911376175
PPP1R9A,0.4183647877591312,-0.03517963870113952
LINC00052,0.4183647877591312,-0.04476260569017865
KIF11,0.41908648719879804,-0.0850841682479442
ZBTB10,0.4191918578023578,-0.08823607318805832
ZNHIT2,0.4198069187724417,0.030946362596002284
SLC22A12,0.4198069187724417,0.126363948818198
DSC1,0.4198069187724417,0.14474250789723325
TNRC6C,0.41980708798352895,0.20259109064706005
LZTR1,0.41980708798352895,0.19995543551600772
HOXC10,0.41980708798352895,0.1171031013588253
TRA2B,0.41980708798352895,-0.022887843251256645
DUSP13B,0.41980708798352895,0.0730460842398315
IQGAP2,0.41980708798352895,-0.1301446227768781
DR1,0.41980708798352895,-0.15247445650974353
COX5A,0.41980708798352895,-0.3259760694866224
ADGRB3,0.41980708798352895,-0.12694451444892524
NR2E1,0.42018487543014604,-0.09257332357543317
TMEM17,0.42041515494208037,-0.10219361466427913
MTO1,0.42052882528116864,0.1257929090934099
LONRF1,0.42059832013305887,-0.09202035969996109
ACVR1C,0.420699799514889,-0.08429024242571097
GPR180,0.42125213743458834,-0.1191062496269996
MFAP2,0.42125230646095213,0.13582504689589683
CIMAP3,0.42125230646095213,0.18677941942635262
TUBB4A,0.42125230646095213,0.14906584323028355
SMCP,0.42125230646095213,0.13901288183219013
DPY19L1,0.42125230646095213,0.13386436146203068
TRABD,0.42125230646095213,0.0898442235649831
ZNF778,0.42125230646095213,0.088134198554256
PLA2G3,0.42125230646095213,0.07394677256297749
SORL1,0.42125230646095213,0.036896436897743676
GLMN,0.42125230646095213,-0.11527248143862535
GRK2,0.42125230646095213,0.10456370080290744
WWC1,0.42150130627459637,-0.10031261843796721
CDH2,0.42201417592394774,0.09688785036774253
CCDC9B,0.4220662597181798,-0.08200215971000953
MID2,0.4223516318383772,-0.08467025021212865
PRRG2,0.4227004400056099,0.038823609391721206
AIRE,0.4227004400056099,0.1339781425149834
LINGO1,0.4227004400056099,0.11787165090878923
TMEM121,0.4227004400056099,0.10949528849869708
CHML,0.4227004400056099,0.05851903779953711
ZDHHC7,0.4227004400056099,-0.04444006054765379
RASGEF1B,0.4227004400056099,-0.1014175721544916
DAOA,0.4227004400056099,-0.10183198510985944
SLC29A4,0.4227004400056099,0.03919468584229907
ELOVL4,0.42315727002387415,-0.09854091974115609
AGXT,0.4233508920946887,-0.08245293056162921
FUT6,0.42344654991019026,0.08348991271017363
SPIRE2,0.424046012328945,-0.10084322179110683
MMP28,0.424151316739226,-0.060464804755760534
EDA2R,0.424151485388651,0.18514498164566995
COL7A1,0.424151485388651,0.3490560394070887
EPB41L4A,0.424151485388651,0.16912793724149555
CEL,0.424151485388651,0.15593001400550524
ZGPAT,0.424151485388651,-0.06140441389000199
TCEAL8,0.424151485388651,-0.09383787882926689
FAM221A,0.424151485388651,-0.14152375640936657
RBBP6,0.424151485388651,0.09560152424568388
ABCA3,0.4244134345873447,-0.08941322951183865
