library,term,datasets,combined_nes,se,ci_lo,ci_hi,p_value,tau2,I2,direction,n_up,n_down,direction_ratio,sign_test_p,median_gene_set_size,mean_lead_fraction,lead_genes_all,lead_genes_all_size,lead_genes_core,lead_genes_core_size,q_value,cluster_id,abs_combined_nes,rep_term
Reactome_2022,Synthesis Of PIPs At Plasma Membrane R-HSA-1660499,10,-1.054874514245287,0.3058619446333817,-1.6543639257267155,-0.4553851027638591,0.0005629619864627,0.0,0.0,down,2,8,0.8,0.109375,51,0.346813725490196,BMX;CLSTN1;INPP4A;INPP4B;INPP5D;INPP5J;INPP5K;INPPL1;MTM1;MTMR1;MTMR14;MTMR2;MTMR3;MTMR6;MTMR9;OCRL;PI4K2A;PI4K2B;PIK3C2A;PIK3C2B;PIK3C2G;PIK3CB;PIK3CG;PIK3R1;PIK3R2;PIK3R3;PIK3R5;PIK3R6;PIP4K2A;PIP4K2B;PIP5K1A;PIP5K1B;PIP5K1C;PLEKHA1;PLEKHA2;PLEKHA3;PLEKHA4;PLEKHA5;PLEKHA6;PLEKHA8;PTEN;PTPN13;RAB14;RAB4A;RAB5A;RUFY1;SBF2;SYNJ2,48,BMX;INPP5J;MTM1;MTMR2;MTMR3;OCRL;PIK3R1;PIP5K1B;PLEKHA5;PLEKHA6;PTEN;RAB14;RAB4A;SYNJ2,14,0.0012682418848208,4,1.054874514245287,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,TRAF6 Mediated NF-kB Activation R-HSA-933542,10,1.2018615926775178,0.3497161415903337,0.5164179551604636,1.887305230194572,0.0005888963590592,0.0,0.0,up,9,1,0.9,0.021484375,25,0.3587509881422924,AGER;APP;CHUK;HMGB1;IFIH1;IKBKB;IKBKG;MAP3K1;MAVS;NFKB1;NFKB2;NFKBIA;NFKBIB;NKIRAS1;NKIRAS2;RELA;RIGI;RNF135;S100A12;S100B;SAA2;TANK;TRAF6;TRIM4,24,NFKB2;NFKBIA;RELA;S100A12;S100B;SAA2;TANK,7,0.0013250168078832,0,1.2018615926775178,Interferon Alpha/Beta Signaling R-HSA-909733
Reactome_2022,IRS-related Events Triggered By IGF1R R-HSA-2428928,10,-1.0986276555517271,0.3215632453128499,-1.7288916163649128,-0.4683636947385413,0.000634267172593,0.0,0.0,down,2,8,0.8,0.109375,51,0.238235294117647,FGF10;FGF13;FGF16;FGF17;FGF18;FGF19;FGF20;FGF22;FGF23;FGF3;FGF4;FGF5;FGF6;FGF7;FGF8;FGF9;FGFR2;FGFR3;FGFR4;FLT3;FLT3LG;FRS2;GAB2;IGF1;IGF1R;IGF2;IRS1;IRS2;IRS4;KL;KLB;PDE3B;PDPK1;PIGU;PIK3C3;PIK3CB;PIK3R1;PIK3R2;PIK3R4;SOS1;THEM4;TLR9;TRIB3,43,FGF9;FGFR2;FGFR3;FRS2;KLB;PDPK1;PIK3R1,7,0.0014217959296417,5,1.0986276555517271,FGFR2 Alternative Splicing R-HSA-6803529
Reactome_2022,ERK/MAPK Targets R-HSA-198753,10,1.133397946718517,0.3320506020389028,0.4825787667222672,1.7842171267147662,0.0006417441983117,0.0,0.0,up,8,2,0.8,0.109375,22,0.3618181818181818,DUSP3;DUSP4;DUSP6;DUSP7;KCNH8;MAPK1;MAPK11;MAPK14;MAPK3;MAPK7;MEF2A;MEF2C;PPP2CA;PPP2CB;PPP2R1A;PPP2R1B;PPP2R5D;RPS6KA1;RPS6KA2;RPS6KA3;RPS6KA5;VRK3,22,DUSP4;DUSP6;DUSP7;MAPK11;RPS6KA2,5,0.0014367763053786,0,1.133397946718517,Interferon Alpha/Beta Signaling R-HSA-909733
Reactome_2022,Free Fatty Acid Receptors R-HSA-444209,8,1.2777805106655538,0.3749820667129018,0.5428156599082662,2.012745361422841,0.0006554225633863,0.0,0.0,up,7,1,0.875,0.0703125,5,0.4750000000000001,FFAR1;FFAR2;FFAR3;FFAR4;GPR31,5,FFAR2;FFAR4;GPR31,3,0.0014646480579256,106,1.2777805106655538,Free Fatty Acid Receptors R-HSA-444209
Reactome_2022,Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803,10,-1.3561749412003403,0.3980069399064967,-2.136268543417074,-0.5760813389836068,0.0006558125632503,0.0,0.0,down,1,9,0.9,0.021484375,13,0.3027972027972028,AKT1;AKT2;ERBB2;ERBB3;NRG1;NRG2;RNF41;RPS27A;UBA52;UBB;UBC;USP8,12,ERBB2;ERBB3;USP8,3,0.0014646480579256,5,1.3561749412003403,FGFR2 Alternative Splicing R-HSA-6803529
Reactome_2022,Norepinephrine Neurotransmitter Release Cycle R-HSA-181430,10,-1.21002256950167,0.3555121697608925,-1.9068264222330196,-0.5132187167703206,0.0006650314138894,0.0,0.0,down,0,10,1.0,0.001953125,18,0.3186868686868686,CPLX1;MAOA;PPFIA1;PPFIA2;PPFIA3;PPFIA4;RAB3A;SLC18A2;SLC22A1;SNAP25;STX1A;STXBP1;SYT1;TSPOAP1;UNC13B;VAMP2,16,MAOA;PPFIA3;UNC13B,3,0.0014815786055738,6,1.21002256950167,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729
Reactome_2022,N-Glycan Antennae Elongation R-HSA-975577,10,-1.298462386403775,0.3817106606020731,-2.046615281183838,-0.5503094916237117,0.0006696988394153,0.0,0.0,down,1,9,0.9,0.021484375,14,0.3057142857142857,B4GALT2;B4GALT3;B4GALT4;B4GALT5;B4GALT6;MGAT4A;MGAT4B;MGAT4C;MGAT5;ST3GAL4;ST6GAL1;ST8SIA2;ST8SIA3,13,B4GALT4;MGAT4A;MGAT4B;MGAT5,4,0.0014901416980349,57,1.298462386403775,N-Glycan Antennae Elongation R-HSA-975577
Reactome_2022,COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,10,1.2716919140826832,0.3741356381394053,0.5383860633294488,2.0049977648359176,0.0006762949098702,0.997022963038066,0.7590826045607136,up,8,2,0.8,0.109375,77,0.3803555712022531,ARCN1;ARF3;ARF4;ARF5;ARFGAP1;ARFGAP2;ARFGAP3;BNIP1;CENPE;COPA;COPB1;COPB2;COPE;COPG1;COPG2;COPZ1;COPZ2;KDELR1;KDELR2;KDELR3;KIF11;KIF13B;KIF15;KIF16B;KIF18A;KIF18B;KIF19;KIF1B;KIF1C;KIF20A;KIF20B;KIF21A;KIF21B;KIF22;KIF23;KIF26A;KIF26B;KIF2A;KIF2C;KIF3A;KIF3B;KIF3C;KIF4A;KIF5B;KIF9;KIFAP3;KIFC1;KIFC2;KLC1;KLC3;KLC4;NAPG;NAPSA;NBAS;NSF;PTGES2;RAB1A;RAB1B;RACGAP1;RINT1;SEC22B;STX18;SURF4;TMED2;TMED3;TMED7;TMED9;UBE2Z;ZW10,69,ARCN1;ARF4;ARFGAP1;ARFGAP3;CENPE;COPA;COPB1;COPB2;COPE;COPG1;COPZ1;COPZ2;KDELR1;KDELR2;KDELR3;KIF11;KIF18A;KIF18B;KIF20A;KIF21B;KIF23;KIF2C;KIF3A;KIF4A;KIFC1;NAPG;NBAS;RACGAP1;RINT1;SEC22B;STX18;SURF4;TMED2;TMED3;TMED9;UBE2Z,36,0.0015029698918368,1,1.2716919140826832,Collagen Formation R-HSA-1474290
Reactome_2022,Ca-dependent Events R-HSA-111996,10,-1.2513228698265983,0.3682199987522963,-1.973034067381099,-0.5296116722720976,0.0006780544967989,0.0,0.0,down,0,10,1.0,0.001953125,35,0.267032967032967,ADCY1;ADCY4;ADCY5;ADCY6;ADCY7;ADCY8;ADCY9;CALM1;CAMK2A;CAMK2B;CAMK2D;CAMK2G;CAMKK1;CAMKK2;CREB1;MAPK1;NBEA;PDE1A;PRKACB;PRKACG;PRKAR1B;PRKAR2A;PRKCA;PRKCD;PRKX,25,ADCY6;ADCY9;CALM1;CAMK2D;CAMK2G;PRKACB;PRKAR2A,7,0.0015050313922812,6,1.2513228698265983,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729
Reactome_2022,Insulin Receptor Signaling Cascade R-HSA-74751,10,-1.1028116961685948,0.3251478634455951,-1.740101508521961,-0.4655218838152284,0.0006945445497319,0.0,0.0,down,2,8,0.8,0.109375,53,0.2636919938806731,AKT2;FGF10;FGF13;FGF16;FGF17;FGF18;FGF19;FGF20;FGF22;FGF23;FGF3;FGF4;FGF5;FGF6;FGF7;FGF8;FGF9;FGFR2;FGFR3;FGFR4;FLT3;FLT3LG;FRS2;GAB2;GRB10;INS;INSR;IRS1;IRS2;KL;KLB;MAPK1;MAPK3;NRAS;PDE3B;PDPK1;PIGU;PIK3C3;PIK3CB;PIK3R1;PIK3R2;PIK3R4;SOS1;THEM4;TLR9;TRIB3,46,FGF9;FGFR2;FGFR3;FRS2;GAB2;INSR;KLB;PDPK1;PIGU;PIK3C3;PIK3R1,11,0.0015397439834131,5,1.1028116961685948,FGFR2 Alternative Splicing R-HSA-6803529
Reactome_2022,RSK Activation R-HSA-444257,10,-1.2082175384573368,0.3563288350749701,-1.9066220552042783,-0.5098130217103953,0.0006970483332005,0.0,0.0,down,0,10,1.0,0.001953125,7,0.5571428571428572,MAPK1;MAPK3;PDPK1;RPS6KA1;RPS6KA3;RPS6KA6,6,MAPK1;MAPK3;PDPK1;RPS6KA1;RPS6KA6,5,0.00154340322492,6,1.2082175384573368,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729
Reactome_2022,Activation Of GABAB Receptors R-HSA-991365,10,1.1374501814779794,0.3365029657396306,0.4779043686283033,1.7969959943276554,0.0007243086383108,0.0,0.0,up,9,1,0.9,0.021484375,41,0.2866202090592334,ADCY1;ADCY2;ADCY4;ADCY6;ADCY7;ADCY8;ADCY9;GABBR2;GNAI2;GNAI3;GNAL;GNAT3;GNB1;GNB2;GNB3;GNB4;GNB5;GNG10;GNG11;GNG12;GNG13;GNG2;GNG4;GNG7;GNG8;GNGT1;GNGT2;KCNJ10;KCNJ15;KCNJ16;KCNJ3;KCNJ4;KCNJ5;KCNJ6;KCNJ9;UBD,36,ADCY4;ADCY7;GNAI2;GNB4;GNB5;GNG11;GNGT2;KCNJ15;UBD,9,0.0016018023553842,3,1.1374501814779794,Chemokine Receptors Bind Chemokines R-HSA-380108
Reactome_2022,Transcriptional Regulation Of Testis Differentiation R-HSA-9690406,10,1.2046003372611371,0.356444065562166,0.5059699687592918,1.9032307057629825,0.0007261957304418,0.0,0.0,up,8,2,0.8,0.109375,13,0.3707692307692308,AMH;DHH;DMRT1;FGF9;FOXL2;GATA4;NR5A1;PTGDS;SOX9;SRY;WNT4;WT1;ZFPM2,13,PTGDS;WNT4;ZFPM2,3,0.0016040147452616,107,1.2046003372611371,Transcriptional Regulation Of Testis Differentiation R-HSA-9690406
Reactome_2022,Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154,10,1.1732949495241995,0.3480768455371428,0.4910643322713997,1.8555255667769996,0.0007495218902269,0.0,0.0,up,8,2,0.8,0.109375,21,0.3102380952380952,GUCY1A1;GUCY1A2;GUCY1B1;IRAG1;ITPR1;KCNMA1;KCNMB1;KCNMB3;KCNMB4;NANOS1;NANOS2;NANOS3;PDE10A;PDE11A;PDE1A;PDE1B;PDE2A;PDE5A;PRKG1;PRKG2,20,GUCY1A1;GUCY1B1;IRAG1;ITPR1;KCNMB1,5,0.0016535184139274,3,1.1732949495241995,Chemokine Receptors Bind Chemokines R-HSA-380108
Reactome_2022,Metabolism Of Folate And Pterines R-HSA-196757,10,1.091621977847114,0.3242757670952495,0.4560414743404248,1.727202481353803,0.000761731898881,0.0,0.0,up,9,1,0.9,0.021484375,17,0.3951960784313725,ALDH1L1;ALDH1L2;DHFR;DHFR2;FOLR2;FPGS;MTHFD1;MTHFD1L;MTHFD2;MTHFD2L;MTHFR;SHMT1;SHMT2;SLC19A1;SLC25A32,15,ALDH1L2;FPGS;MTHFD1L;MTHFD2;SHMT2,5,0.0016784080451593,108,1.091621977847114,Metabolism Of Folate And Pterines R-HSA-196757
Reactome_2022,Infectious Disease R-HSA-5663205,10,1.122240067833889,0.3337319949476177,0.4681253577365583,1.77635477793122,0.0007718462153296,0.9684373328084608,0.9454197184334596,up,8,2,0.8,0.109375,944,0.262402513562581,AAAS;ABI1;ABI2;ACE2;ACTG1;ACTR2;ACTR3;ADAM17;ADCY4;ADCY6;ADCY7;ADCY8;ADCYAP1;ADM;ADM2;ADORA2A;ADORA2B;ADRB2;AGRN;AHCYL1;AKT1;AKT2;AKT3;ANTXR1;ANTXR2;AP1B1;AP1G1;AP1M1;AP1M2;AP1S1;AP1S2;AP1S3;AP2A1;AP2A2;AP2B1;AP2M1;AP2S1;APOBEC3G;ARID4A;ARID4B;ARPC1A;ARPC1B;ARPC2;ARPC3;ARPC4-TTLL3;ARPC5;ATG14;ATP1A3;ATP1A4;ATP1B1;ATP6V1H;AVPR2;B2M;BAIAP2;BANF1;BECN1;BLNK;BLOC1S6;BRD4;BRK1;BRMS1L;BTK;BTRC;C1QTNF1;C3;C3AR1;CALCB;CALCR;CALCRL;CALM1;CALR;CANX;CASP1;CAV1;CBL;CBX1;CCNH;CCNK;CCNT1;CCNT2;CCR5;CD163;CD247;CD28;CD4;CD46;CD79A;CD79B;CD8B;CD9;CDK9;CEBPD;CHD3;CHD4;CHGA;CHMP1A;CHMP2A;CHMP4B;CHMP4C;CHMP7;CHUK;CHURC1-FNTB;CLTC;CNBP;COMT;CORO1A;CPAMD8;CPSF4;CRBN;CREB1;CREBBP;CRHR1;CRK;CSNK1A1;CTNNB1;CTSG;CTSL;CUL3;CUL5;CXCR4;CYBA;CYFIP1;CYFIP2;CYSLTR1;CYSLTR2;DAD1;DAXX;DDOST;DDX20;DDX5;DNAJC3;DOCK2;DPEP1;DPEP2;DPEP3;DUSP16;DUT;DVL2;DYNC1H1;DYNC1I2;DYNC1LI1;DYNC1LI2;DYNLL2;EDEM2;EEF2;EIF2AK2;ELL;ELMO1;ELMO2;ELOA;ELOB;ELOC;ENO1;ENTPD1;ENTPD5;EPS15;ERCC2;ERCC3;EZH2;FAU;FCGR1A;FCGR2A;FEN1;FGR;FKBP4;FSHB;FURIN;FUT8;FXYD1;FXYD3;FXYD6-FXYD2;FYN;FZR1;G3BP1;G3BP2;GANAB;GATAD2A;GATAD2B;GEMIN2;GEMIN4;GEMIN5;GEMIN6;GEMIN7;GEMIN8;GGT5;GHRHR;GIPR;GJA1;GNAI2;GNAI3;GNAS;GNAT3;GNAZ;GNB1;GNB2;GNB3;GNB4;GNB5;GNG10;GNG11;GNG12;GNG13;GNG2;GNG4;GNG7;GNG8;GNGT2;GNL3;GPC1;GPC4;GPC5;GPC6;GPHA2;GPHB5;GPR176;GPR20;GPR27;GPR39;GPR84;GPS2;GRB2;GRSF1;GSDMD;GSK3A;GSK3B;GTF2A1;GTF2A2;GTF2B;GTF2E2;GTF2F1;GTF2F2;GTF2H2;GTF2H3;GTF2H4;GTF2H5;GUCY2C;H2AC14;H2AC19;H2AC20;H2AC21;H2AC25;H2AC6;H2AC7;H2BC11;H2BC12;H2BC14;H2BC15;H2BC17;H2BC18;H2BC21;H2BC26;H2BC3;H2BC4;H2BC5;H2BC9;H3C13;H3C7;HBEGF;HCK;HDAC1;HDAC2;HDAC3;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;HLA-G;HMGA1;HMOX1;HRH2;HSD17B4;HSP90AA1;HSP90AB1;HSPA1A;HSPG2;HTR4;IFIH1;IFNA10;IFNA16;IFNA4;IFNA5;IFNAR1;IFNAR2;IFNGR1;IFNGR2;IGLL5;IKBKB;IKBKE;IKBKG;IL10;IL17RA;IL17RC;IL18;IL1A;IL1B;IL1R1;IL6;IL6R;IMPDH2;INSL3;IPO5;IRAK1;IRAK2;IRF3;IRF7;IRS1;ISCU;ISG15;ITGA4;ITGB1;ITPR1;ITPR2;ITPR3;JAK1;JAK2;JAK3;KDM1A;KEAP1;KPNA1;KPNA2;KPNA3;KPNA5;KPNB1;LARP1;LCK;LHB;LIG4;LRIG1;LTF;LYN;MAGT1;MAN1B1;MAN2A1;MAP1LC3B;MAP2K1;MAP2K2;MAP2K3;MAP2K6;MAPK1;MAPK14;MAPK8;MASP1;MAVS;MC1R;MC3R;MEFV;MGAT4A;MGAT4B;MGAT5;MNAT1;MOGAT2;MOGS;MRC1;MRPL13;MTA2;MTA3;MVB12A;MVB12B;MYH2;MYH9;MYO10;MYO1E;MYO5A;MYO9B;NCBP1;NCBP2;NCK1;NCKAP1L;NCKIPSD;NCOR2;NDC1;NEDD4L;NELFA;NELFCD;NELFE;NFE2L2;NFKB1;NFKB2;NLRP12;NLRP3;NMT1;NMT2;NOD1;NOD2;NOX1;NOXA1;NOXO1;NPM1;NPSR1;NR3C1;NRP1;NUP107;NUP133;NUP153;NUP155;NUP160;NUP188;NUP205;NUP210;NUP214;NUP35;NUP37;NUP42;NUP43;NUP50;NUP54;NUP58;NUP62;NUP85;NUP88;NUP93;NUP98;P2RX7;PABPN1;PACS1;PALS1;PARP1;PARP10;PARP14;PARP4;PARP6;PARP8;PARP9;PATJ;PBRM1;PCSK1;PDCD1;PDCD6IP;PDPK1;PGK1;PHF21A;PIK3C3;PIK3R4;PLCG1;PLCG2;PLK2;PML;POLR2A;POLR2B;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L;POM121;POM121C;POMC;PPAN-P2RY11;PPIA;PRKACB;PRKAR1A;PRKAR2A;PRKAR2B;PRKCSH;PRKX;PRMT1;PSIP1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;PSTPIP1;PTGDR;PTGER4;PTGES3;PTGIR;PTHLH;PTPN11;PTPN6;PTRH2;PYCARD;RAB5A;RAMP1;RAMP2;RAMP3;RAN;RANBP1;RANBP2;RANGAP1;RB1;RBBP4;RBBP7;RBX1;RCOR1;RELA;REST;REXO2;RHBDF2;RIGI;RIPK1;RIPK2;RLN3;RNASE1;RNF103-CHMP3;RNF135;RNF213;RNGTT;RNMT;ROCK1;ROCK2;RPL10A;RPL10L;RPL11;RPL12;RPL13A;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL21;RPL22;RPL22L1;RPL23;RPL23A;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36;RPL36A;RPL36AL;RPL37;RPL37A;RPL38;RPL39;RPL39L;RPL4;RPL41;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9;RPLP0;RPLP1;RPLP2;RPN1;RPN2;RPS10;RPS11;RPS12;RPS13;RPS15;RPS15A;RPS16;RPS17;RPS19;RPS2;RPS20;RPS21;RPS23;RPS24;RPS25;RPS27A;RPS27L;RPS28;RPS3;RPS3A;RPS4X;RPS5;RPS6;RPS7;RPS8;RPS9;RPSA;RRM1;RSL24D1;RXFP2;S1PR1;SAP18;SAP30;SAP30L;SAR1B;SDC1;SDC2;SDC3;SEC13;SEC23A;SEC24A;SEC24B;SEC24C;SEC24D;SEH1L;SEM1;SGIP1;SH3GL1;SH3KBP1;SIGMAR1;SIKE1;SKP1;SLC25A4;SLC25A5;SLC25A6;SNAP25;SNF8;SNRPB;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SRC;SRPK1;SRPK2;SSRP1;ST3GAL1;ST3GAL2;ST3GAL4;ST6GAL1;ST6GALNAC2;ST6GALNAC3;ST6GALNAC4;STAM;STAT1;STAT2;STING1;STT3A;STX1A;SUDS3;SUMO1;SUPT16H;SUPT4H1;SUPT5H;SV2A;SV2B;SYK;SYT2;TAAR1;TAAR6;TAAR9;TAB1;TAB2;TAF1;TAF10;TAF11;TAF12;TAF13;TAF2;TAF3;TAF4;TAF5;TAF7;TAF7L;TAF9;TAF9B;TARBP1;TARP;TBK1;TBL1X;TBL1XR1;TBP;TCEA1;TGFB1;TJP1;TKFC;TLR1;TLR2;TLR7;TLR8;TLR9;TMPRSS2;TOMM70;TPR;TRAF3;TRAF6;TRIM25;TRIM27;TRIM4;TRMU;TSG101;TSHR;TUBB;TUFM;TUSC3;TXN2;TXNRD1;TYK2;UBA52;UBAP1;UBC;UBE2I;UBE2N;UBE2V1;VAMP1;VAMP2;VAV1;VAV3;VCP;VEGFA;VHL;VIPR1;VIPR2;VPS11;VPS16;VPS18;VPS25;VPS28;VPS33A;VPS33B;VPS36;VPS37B;VPS37C;VPS37D;VPS39;VPS41;VPS45;VPS4A;VTA1;WAS;WASF1;WASF2;WASF3;WIPF1;WIPF2;WNT5A;XK;XPO1;XRCC4;XRCC5;XRCC6;YES1;YWHAB;YWHAE;YWHAG;YWHAQ;YWHAZ;ZBP1;ZCRB1;ZDHHC2;ZDHHC20;ZDHHC3;ZDHHC5;ZDHHC8,787,ABI2;ADAM17;ADCY4;ADM;ADORA2A;AGRN;AKT3;ANTXR1;AP1M1;AP1S2;AP1S3;AP2B1;APOBEC3G;ARPC1B;ARPC3;B2M;BLOC1S6;BTK;C3;C3AR1;CALCRL;CALR;CANX;CASP1;CAV1;CBL;CCR5;CD163;CD28;CD4;CD79A;CD79B;CEBPD;CHD3;CHD4;CORO1A;CTSL;CYBA;CYSLTR1;DAD1;DDOST;DDX5;DNAJC3;DOCK2;DPEP2;EDEM2;ELL;ELMO1;ELMO2;ENO1;ENTPD1;ERCC3;FCGR1A;FCGR2A;FEN1;FGR;FURIN;FUT8;FYN;GANAB;GGT5;GJA1;GNAI2;GNAS;GNB4;GNB5;GNG11;GNL3;GPC6;GPR176;GPR84;GSDMD;GTF2E2;H2AC19;HBEGF;HCK;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;HLA-G;HMGA1;HSPG2;IFNAR2;IFNGR1;IGLL5;IL17RA;IL1A;IL1B;IL1R1;IL6;IRAK2;IRS1;ISG15;ITGA4;ITGB1;ITPR1;JAK1;JAK2;JAK3;KPNA2;KPNB1;LARP1;LCK;LYN;MAP2K1;MAP2K3;MASP1;MOGS;MVB12A;MYO5A;NCKAP1L;NFKB2;NLRP3;NMT1;NOD2;NRP1;NUP205;NUP210;NUP50;NUP62;NUP93;NUP98;P2RX7;PACS1;PARP1;PARP14;PARP8;PARP9;PCSK1;PGK1;PHF21A;PLCG2;PLK2;PML;POLR2D;PRKAR1A;PRKAR2B;PSMA3;PSMA4;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMD12;PSMD14;PSMD4;PSME1;PSME2;PSME4;PSTPIP1;RAMP2;RAMP3;RAN;RANBP2;RANGAP1;RB1;RELA;RHBDF2;RIPK2;RNF213;RNGTT;RPL22L1;RPL36AL;RPL39L;RPN1;RPN2;RPS24;RRM1;S1PR1;SAP30;SDC2;SDC3;SEC13;SEC24A;SEC24C;SEC24D;SEM1;SGIP1;SH3GL1;SNRPB;SNRPD2;SNRPG;ST3GAL1;ST3GAL2;ST3GAL4;STAT1;STAT2;STING1;STT3A;TGFB1;TLR1;TLR2;TLR8;TLR9;TRIM27;TUBB;TXNRD1;TYK2;UBE2I;VAV1;VCP;WAS;WASF1;WIPF1;WNT5A;ZBP1,217,0.0016986250651233,1,1.122240067833889,Collagen Formation R-HSA-1474290
Reactome_2022,Signaling By ERBB2 KD Mutants R-HSA-9664565,10,-1.1518386264358198,0.3433265826265117,-1.8247587283837827,-0.4789185244878569,0.0007938341922141,0.0,0.0,down,1,9,0.9,0.021484375,24,0.2959109730848862,BTC;CDC37;EGFR;ERBB2;ERBB3;ERBB4;ERBIN;EREG;GRB2;HBEGF;HRAS;HSP90AA1;NRAS;NRG1;NRG3;NRG4;PIGU;PIK3R1;SHC1;SOS1,20,EGFR;ERBB2;ERBB3;ERBIN;PIGU;PIK3R1,6,0.0017406618832913,5,1.1518386264358198,FGFR2 Alternative Splicing R-HSA-6803529
Reactome_2022,Transport Of RCbl Within Body R-HSA-9758890,10,1.2363322113301332,0.3686807610538961,0.5137179196644968,1.9589465029957696,0.0007982670257047,0.0,0.0,up,9,1,0.9,0.021484375,8,0.2416666666666666,ABCC1;ABCD4;LMBRD1;TCN1;TCN2,5,ABCC1;TCN1,2,0.0017482627717916,109,1.2363322113301332,Transport Of RCbl Within Body R-HSA-9758890
Reactome_2022,Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326,10,1.0601442121082851,0.3164224844722436,0.4399561425426876,1.6803322816738826,0.000806928037595,0.1665500131807526,0.0978200518852955,up,8,2,0.8,0.109375,29,0.361431784107946,CALM1;DLG1;GNB1;GNB2;GNB3;GNB4;GNB5;GNG10;GNG11;GNG12;GNG13;GNG2;GNG4;GNG7;GNG8;GNGT2;GRIK1;GRIK4;GRIK5;LLGL1;MPP3;NCALD;PLCB1;PLCB2;PLCB3,25,GNB2;GNB3;GNB4;GNB5;GNG11;GNG2;GNGT2;MPP3;NCALD;PLCB1;PLCB2;PLCB3,12,0.001765094099165,3,1.0601442121082851,Chemokine Receptors Bind Chemokines R-HSA-380108
Reactome_2022,DNA Damage Reversal R-HSA-73942,10,1.257119958545991,0.3769165748096036,0.5183634719191675,1.9958764451728137,0.0008521546522104,0.0,0.0,up,9,1,0.9,0.021484375,8,0.4875,ALKBH2;ALKBH3;ALKBH5;ASCC1;ASCC2;ASCC3;FTO;MGMT,8,ALKBH2;ALKBH5;ASCC1;ASCC3;FTO,5,0.0018617726640684,52,1.257119958545991,Reversal Of Alkylation Damage By DNA Dioxygenases R-HSA-73943
Reactome_2022,Loss Of Function Of TGFBR1 In Cancer R-HSA-3656534,9,1.1662077457626392,0.3502644508597138,0.4796894220776001,1.8527260694476784,0.0008700005141579,0.0,0.0,up,8,1,0.8888888888888888,0.0390625,7,0.4285714285714285,SMAD2;SMAD3;TGFB1;TGFBR1;TGFBR2;ZFYVE9,6,TGFB1;TGFBR1;TGFBR2,3,0.001898469155744,0,1.1662077457626392,Interferon Alpha/Beta Signaling R-HSA-909733
Reactome_2022,Netrin-1 Signaling R-HSA-373752,10,-1.1425682494261158,0.3433188339689101,-1.81547316400518,-0.469663334847052,0.0008746896738838,0.1138970066740405,0.0,down,1,9,0.9,0.021484375,49,0.3239661654135338,ABLIM1;ABLIM2;ABLIM3;AGAP2;CDC42;DOCK1;DSCAML1;EZR;FYN;HJV;MAPK11;MAPK12;MAPK13;MAPK14;MAPK8;MYO10;NEO1;NTN1;NTN4;PITPNA;PKN1;PLCG1;PRKCQ;PTK2;PTPN11;RGMA;RGMB;RNASE1;ROBO1;SIAH1;SIAH2;SLIT2;SLIT3;TRIO;TRPC1;TRPC4;TRPC5;TRPC7;UNC5B;UNC5C;UNC5D;WASL,42,ABLIM2;DOCK1;DSCAML1;MAPK14;MYO10;NEO1;NTN4;PITPNA;RGMB;RNASE1;SIAH1;UNC5B;WASL,13,0.0019064019518744,110,1.1425682494261158,Netrin-1 Signaling R-HSA-373752
Reactome_2022,Modulation By Mtb Of Host Immune System R-HSA-9637628,10,1.125163823036487,0.3385057621761314,0.4616925291712698,1.788635116901705,0.0008876376995443,0.0,0.0,up,9,1,0.9,0.021484375,7,0.5866666666666667,B2M;MRC1;RPS27A;TLR2;UBA52;UBC,6,B2M;MRC1;TLR2;UBA52;UBC,5,0.0019299718731679,1,1.125163823036487,Collagen Formation R-HSA-1474290
