gene,datasets,rra_rho,rra_p,rra_rho_up,rra_p_up,rra_rho_down,rra_p_down,rra_q,rra_q_up,rra_q_down
MPND,10,1.1522650086453154e-09,1.1522650086453155e-08,0.9347730605964495,1.0,8.267358019629257e-12,8.267358019629257e-11,5.233587669267023e-06,1.0,1.3768458045890566e-07
PAQR5,10,1.3671983451781565e-09,1.3671983451781566e-08,0.9859861211279525,1.0,5.985645086975773e-10,5.985645086975773e-09,6.098925332302773e-06,1.0,2.0206405394289434e-06
RMDN2,9,1.56353844533331e-09,1.4071846007999789e-08,0.9987592483536216,1.0,2.392516036172467e-10,2.1532644325552206e-09,6.167171668874433e-06,1.0,9.780127052665812e-07
RFLNA,10,1.4618505917707346e-09,1.4618505917707346e-08,0.943990001125531,1.0,6.4708617240125785e-12,6.470861724012579e-11,6.2962913160387446e-06,1.0,1.24345074405814e-07
CAPN13,10,1.5295330644534699e-09,1.5295330644534698e-08,0.9426811763750118,1.0,4.283845691253404e-12,4.283845691253404e-11,6.30670134074938e-06,1.0,9.72861356483648e-08
ADGRG6,10,1.5462061580592145e-09,1.5462061580592145e-08,1.6571493887916443e-12,1.6571493887916443e-11,0.9856050045678051,1.0,6.30670134074938e-06,6.676975626032914e-09,1.0
CD55,10,1.5518261216595781e-09,1.5518261216595782e-08,5.532734151193373e-13,5.532734151193373e-12,0.9990601946082436,1.0,6.30670134074938e-06,3.2142612053712013e-09,1.0
SELENBP1,10,1.5652515236638308e-09,1.5652515236638306e-08,0.9880044200010022,1.0,3.448149763916481e-12,3.448149763916481e-11,6.30670134074938e-06,1.0,9.570914361377514e-08
ECH1,10,1.599718575346973e-09,1.599718575346973e-08,0.9589380712165632,1.0,1.3992956153974085e-11,1.3992956153974086e-10,6.343265036625831e-06,1.0,1.8397791456969823e-07
ALDH5A1,10,1.67729156394983e-09,1.67729156394983e-08,0.9517870387851859,1.0,1.2647839467801884e-11,1.2647839467801886e-10,6.546940712348548e-06,1.0,1.8397791456969823e-07
CXCL3,10,2.0135225836669754e-09,2.0135225836669754e-08,1.069058444892526e-12,1.069058444892526e-11,0.9924727489054307,1.0,7.738431948089956e-06,4.604508450320722e-09,1.0
BCAT2,10,2.0746793564787663e-09,2.0746793564787663e-08,0.9912154668524407,1.0,6.524256519379061e-11,6.524256519379061e-10,7.85266136427213e-06,1.0,4.635974530230952e-07
HLA-DMA,10,2.142873020315153e-09,2.142873020315153e-08,4.555400832893801e-13,4.555400832893801e-12,0.9781236187129427,1.0,7.989718047834753e-06,2.988554424886248e-09,1.0
FUT8,10,2.1803397769536847e-09,2.1803397769536848e-08,3.513919231112699e-13,3.513919231112699e-12,0.9942467272288025,1.0,8.009862936482353e-06,2.438367119789621e-09,1.0
FGFR3,10,2.5235902859480957e-09,2.5235902859480957e-08,0.9487818724806666,1.0,7.249246703678391e-12,7.249246703678392e-11,9.136494048299909e-06,1.0,1.2935245136042136e-07
SLC26A2,10,2.733311224385418e-09,2.733311224385418e-08,0.9832046491089398,1.0,1.0157369923150264e-10,1.0157369923150263e-09,9.754406813767447e-06,1.0,5.398750171281206e-07
PML,10,2.7730032563775684e-09,2.7730032563775684e-08,4.815407558534485e-13,4.8154075585344854e-12,0.9674506409976839,1.0,9.75667526022085e-06,3.0073424054937494e-09,1.0
TGFBI,10,2.848137065264332e-09,2.848137065264332e-08,5.996320093277496e-13,5.996320093277496e-12,0.9844766145716377,1.0,9.8378828110605e-06,3.2685694095900308e-09,1.0
AFG3L2,10,2.8748466642945297e-09,2.87484666429453e-08,0.9840824497393094,1.0,3.1012021891656254e-11,3.1012021891656256e-10,9.8378828110605e-06,1.0,3.5178494157418306e-07
BIRC3,10,3.047844671503296e-09,3.047844671503296e-08,3.245762947981525e-11,3.245762947981525e-10,0.9652965519800225,1.0,1.0095286765216403e-05,7.968036091631198e-08,1.0
SLC39A5,10,3.059559693625998e-09,3.059559693625998e-08,0.9638196207407332,1.0,3.736571612912873e-11,3.7365716129128725e-10,1.0095286765216403e-05,1.0,3.590126748545249e-07
ADGRE2,10,3.071301365663691e-09,3.071301365663691e-08,5.24429676439967e-13,5.24429676439967e-12,0.9129434120685441,1.0,1.0095286765216403e-05,3.1192327969397178e-09,1.0
PIK3R3,9,3.494469125624614e-09,3.1450222130621525e-08,1.1654758043341461e-12,1.0489282239007314e-11,0.9653708561033785,1.0,1.0203350636948784e-05,4.597065958116521e-09,1.0
RAB31,10,3.379640204668436e-09,3.379640204668436e-08,7.43640558934411e-13,7.43640558934411e-12,0.9331195867075746,1.0,1.0823947686259257e-05,3.7912009801511264e-09,1.0
APOL3,10,3.5215175255070705e-09,3.5215175255070705e-08,7.000485875575408e-13,7.000485875575408e-12,0.9483701991360617,1.0,1.1135573329707864e-05,3.647460038426631e-09,1.0
CNTN3,10,3.7868285958952786e-09,3.786828595895279e-08,0.9827417576369276,1.0,4.571186269437224e-11,4.571186269437224e-10,1.17383422067341e-05,1.0,3.93768290333832e-07
PDK2,10,3.806115522779161e-09,3.806115522779161e-08,0.9958695760313816,1.0,5.868994624642224e-10,5.868994624642224e-09,1.17383422067341e-05,1.0,2.008402119427225e-06
PCK1,10,3.8636755908866285e-09,3.863675590886629e-08,0.9806419382240638,1.0,1.8348751631302967e-10,1.8348751631302966e-09,1.1770546333651082e-05,1.0,8.814810855799604e-07
PI3,10,4.0807745513185064e-09,4.080774551318507e-08,5.032956594730915e-13,5.0329565947309145e-12,0.9979877257961556,1.0,1.2272449012021348e-05,3.066543626657877e-09,1.0
CD40,10,4.1266791441887566e-09,4.1266791441887564e-08,5.732631054068914e-13,5.732631054068914e-12,0.9083456852903345,1.0,1.2272449012021348e-05,3.254701280947626e-09,1.0
TIMP1,10,4.268743309687929e-09,4.268743309687929e-08,8.40726810392732e-13,8.40726810392732e-12,0.9990601946082436,1.0,1.2545585484625194e-05,4.1180777353766354e-09,1.0
ACOX1,10,4.643154122166591e-09,4.6431541221665906e-08,0.9832046491089398,1.0,1.9482146521452123e-09,1.9482146521452123e-08,1.3487282921609722e-05,1.0,4.679649060119187e-06
DUOXA2,10,4.7422337617082804e-09,4.74223376170828e-08,1.014021187188181e-12,1.014021187188181e-11,0.9904741134193081,1.0,1.361675190818788e-05,4.597065958116521e-09,1.0
TPK1,10,5.139303398821406e-09,5.139303398821406e-08,7.593110574257818e-13,7.593110574257818e-12,0.9322692295454178,1.0,1.4589197523404266e-05,3.793669905110691e-09,1.0
ZNF91,10,5.469454482094725e-09,5.469454482094725e-08,0.9867457771475725,1.0,8.422677296855982e-11,8.422677296855982e-10,1.535195982215824e-05,1.0,5.066257291228366e-07
SAA1,10,5.707562448476914e-09,5.707562448476914e-08,1.0061827869402345e-12,1.0061827869402344e-11,0.9988948445607764,1.0,1.5842290836155755e-05,4.597065958116521e-09,1.0
FASTKD1,10,6.409092486754607e-09,6.409092486754606e-08,0.9812506522715656,1.0,2.482094932822102e-11,2.482094932822102e-10,1.7507073992439654e-05,1.0,2.9526292150870916e-07
WSCD1,10,6.447503331749922e-09,6.447503331749922e-08,0.9894749851554425,1.0,1.3689627104111215e-09,1.3689627104111214e-08,1.7507073992439654e-05,1.0,3.799784163197803e-06
TCIRG1,10,6.562606972570779e-09,6.562606972570779e-08,1.5400857301404096e-12,1.5400857301404097e-11,0.9911211506323652,1.0,1.7628009116321574e-05,6.30702977453075e-09,1.0
ZBP1,10,6.767720192018583e-09,6.767720192018583e-08,3.3566001293782675e-13,3.3566001293782675e-12,0.9944852066178285,1.0,1.798557639540598e-05,2.3957493666285285e-09,1.0
LCMT1,10,6.947541747861698e-09,6.947541747861698e-08,0.877571271808111,1.0,5.63138822151304e-11,5.63138822151304e-10,1.815852520281874e-05,1.0,4.537990618116686e-07
PLAAT4,10,6.978177092472676e-09,6.978177092472676e-08,3.35083776608093e-11,3.35083776608093e-10,0.9343769369855401,1.0,1.815852520281874e-05,8.048776753314203e-08,1.0
DHRS11,10,7.101554007542896e-09,7.101554007542896e-08,0.999080797931555,1.0,3.3916044827945104e-11,3.39160448279451e-10,1.8289063985817432e-05,1.0,3.5178494157418306e-07
CDHR1,10,7.816952918331738e-09,7.816952918331739e-08,0.970959984848257,1.0,3.624304209260472e-10,3.6243042092604723e-09,1.9758342043911125e-05,1.0,1.4097843014183122e-06
REG4,10,7.830254442765307e-09,7.830254442765306e-08,4.068444232829355e-12,4.0684442328293555e-11,0.9696175512722679,1.0,1.9758342043911125e-05,1.5169224683628377e-08,1.0
ZNRF3,10,8.008245286152007e-09,8.008245286152007e-08,0.9593809271310096,1.0,9.248746487843554e-12,9.248746487843553e-11,2.0005397549336328e-05,1.0,1.4440183500801238e-07
TYMP,10,8.63065283189029e-09,8.63065283189029e-08,3.0158787027537335e-12,3.0158787027537334e-11,0.8956385215815138,1.0,2.134676617756944e-05,1.1590717826690925e-08,1.0
SPCS3,10,8.72476406096691e-09,8.72476406096691e-08,8.125215641205131e-12,8.12521564120513e-11,0.945445394722237,1.0,2.1367973628138663e-05,2.706346825772605e-08,1.0
CASP4,10,9.114778134003274e-09,9.114778134003274e-08,1.578516615378753e-11,1.5785166153787528e-10,0.9972391723853526,1.0,2.2059496250931024e-05,4.481014041906434e-08,1.0
RAB40B,10,9.253837022213972e-09,9.253837022213972e-08,0.9799523733247677,1.0,8.720590189456777e-11,8.720590189456776e-10,2.2059496250931024e-05,1.0,5.066257291228366e-07
PGAP3,10,9.272035172121843e-09,9.272035172121843e-08,0.8966373784945846,1.0,6.390313466722441e-11,6.390313466722442e-10,2.2059496250931024e-05,1.0,4.635974530230952e-07
TRAPPC6A,10,1.0335436311331039e-08,1.0335436311331038e-07,0.9211065181425472,1.0,6.122191148074861e-12,6.122191148074862e-11,2.415376715187605e-05,1.0,1.24345074405814e-07
REG1A,10,1.0345675054044023e-08,1.0345675054044023e-07,2.1383357585221996e-11,2.1383357585221997e-10,0.9558432277572811,1.0,2.415376715187605e-05,5.743845761682051e-08,1.0
USP30,10,1.1123570627418125e-08,1.1123570627418125e-07,0.9850581779261786,1.0,1.189473701553429e-09,1.189473701553429e-08,2.572943683736409e-05,1.0,3.4154301768397943e-06
RAPGEFL1,10,1.138542947924147e-08,1.1385429479241469e-07,0.9462840935435319,1.0,4.030876654766729e-11,4.030876654766729e-10,2.6023026537064272e-05,1.0,3.7294566560269503e-07
DNAI4,10,1.1458840395008487e-08,1.1458840395008487e-07,0.9911038860391876,1.0,6.4378933919999775e-09,6.437893391999977e-08,2.6023026537064272e-05,1.0,1.1406029420251873e-05
LAMTOR4,8,1.4585728024617716e-08,1.1668582419694172e-07,0.9954732715916681,1.0,1.798970765129057e-09,1.4391766121032456e-08,2.626061778616037e-05,1.0,3.90783379858165e-06
C4BPA,10,1.1883497267611253e-08,1.1883497267611252e-07,2.783095639810036e-12,2.783095639810036e-11,0.9770213114413553,1.0,2.6505504039481845e-05,1.0863205027827268e-08,1.0
SLC6A14,10,1.205201260210355e-08,1.205201260210355e-07,4.293707665651638e-12,4.293707665651638e-11,0.9999951355949794,1.0,2.664348024895122e-05,1.577369282288876e-08,1.0
OAF,10,1.2212609055300031e-08,1.221260905530003e-07,0.9744697408226658,1.0,4.571186269437224e-11,4.571186269437224e-10,2.676168305354825e-05,1.0,3.93768290333832e-07
UGDH,10,1.2367084210323609e-08,1.236708421032361e-07,0.976480040403603,1.0,3.402852288457818e-11,3.402852288457818e-10,2.6864533100703832e-05,1.0,3.5178494157418306e-07
ZDHHC23,10,1.3050876728087508e-08,1.3050876728087506e-07,0.9705089650587265,1.0,6.129260168720126e-11,6.129260168720125e-10,2.8105513064168444e-05,1.0,4.635974530230952e-07
CARD6,10,1.3401355539059256e-08,1.3401355539059257e-07,1.3501406610133584e-11,1.3501406610133584e-10,0.9867457771475725,1.0,2.8539383743199566e-05,4.015221887235084e-08,1.0
CNNM2,10,1.3480834561056598e-08,1.3480834561056597e-07,0.994373080481153,1.0,2.884568671100202e-10,2.8845686711002017e-09,2.8539383743199566e-05,1.0,1.2362022037741711e-06
ZC3H12A,10,1.3607373213601189e-08,1.360737321360119e-07,3.25343133319876e-11,3.2534313331987597e-10,0.9895453117066662,1.0,2.8565192457896752e-05,7.968036091631198e-08,1.0
CYP4X1,10,1.4359937477219657e-08,1.4359937477219657e-07,1.2960365347322442e-12,1.2960365347322441e-11,0.8742332336859696,1.0,2.9893799843202023e-05,5.4875065549400326e-09,1.0
FCGRT,10,1.6874601190579097e-08,1.6874601190579097e-07,0.9682377471772341,1.0,1.974407659188687e-10,1.974407659188687e-09,3.4838381185277395e-05,1.0,9.306165610225017e-07
DRAM1,10,1.711970705209525e-08,1.7119707052095248e-07,7.008449695547748e-13,7.0084496955477475e-12,0.9457376448068142,1.0,3.505470507117962e-05,3.647460038426631e-09,1.0
ACSF2,10,1.7396416716820775e-08,1.7396416716820775e-07,0.9953089169197709,1.0,1.859929953402596e-09,1.859929953402596e-08,3.5331698049016245e-05,1.0,4.510962152034005e-06
PHLPP2,10,1.870129344705709e-08,1.870129344705709e-07,0.9912982295045222,1.0,1.5709063132274547e-09,1.5709063132274547e-08,3.767556545168816e-05,1.0,4.174767086248409e-06
ZNF57,10,1.976229520948331e-08,1.9762295209483313e-07,0.9589380712165632,1.0,2.919656139573119e-10,2.919656139573119e-09,3.949455173024821e-05,1.0,1.2362022037741711e-06
IL2RA,10,1.9980040878599328e-08,1.998004087859933e-07,1.2995619980558086e-11,1.2995619980558085e-10,0.8147679712609607,1.0,3.961280961811824e-05,3.9456846130264295e-08,1.0
NMT2,10,2.076160308776587e-08,2.0761603087765872e-07,0.9990601946082436,1.0,3.836674029448048e-10,3.836674029448048e-09,4.083823675082514e-05,1.0,1.4099760448719495e-06
TMEM98,10,2.1627022338685865e-08,2.1627022338685867e-07,0.9962266568525238,1.0,1.3450586184317407e-11,1.3450586184317406e-10,4.2208175393961846e-05,1.0,1.8397791456969823e-07
DNAJC10,10,2.2103393979493024e-08,2.2103393979493024e-07,4.722982126773732e-12,4.7229821267737324e-11,0.9940387656662741,1.0,4.280347945749731e-05,1.6736591916936262e-08,1.0
PARP8,10,2.2634031943477795e-08,2.2634031943477795e-07,6.115682031484948e-11,6.115682031484948e-10,0.8582345889604079,1.0,4.3493903998462986e-05,1.3170332140390128e-07,1.0
IMPA2,10,2.37228592530236e-08,2.37228592530236e-07,0.9786467451114503,1.0,5.232499702328704e-11,5.232499702328705e-10,4.523822496181546e-05,1.0,4.357102502129113e-07
MMP10,10,2.5195814191314454e-08,2.519581419131445e-07,2.5434052402096098e-11,2.5434052402096095e-10,0.9726487339089775,1.0,4.76830783570626e-05,6.550186217080027e-08,1.0
EXPH5,10,2.5686608743108322e-08,2.568660874310832e-07,0.9453004611118511,1.0,8.30970987147642e-11,8.30970987147642e-10,4.824640398583376e-05,1.0,5.066257291228366e-07
PODXL,10,2.6219600185830016e-08,2.621960018583002e-07,2.0984235214385856e-10,2.0984235214385856e-09,0.9682767883515513,1.0,4.880144956713573e-05,3.5419404046660347e-07,1.0
LRPPRC,10,2.637282611410001e-08,2.637282611410001e-07,0.8819775375376252,1.0,8.626383822072718e-11,8.626383822072718e-10,4.880144956713573e-05,1.0,5.066257291228366e-07
RILPL2,10,2.6904916600272213e-08,2.6904916600272213e-07,8.891559734204369e-12,8.89155973420437e-11,0.9725526789000065,1.0,4.941997952877942e-05,2.9226322857915706e-08,1.0
ASRGL1,10,2.7722262199351827e-08,2.7722262199351826e-07,1.0425556423058643e-12,1.0425556423058642e-11,0.9903862297250918,1.0,5.054962277386919e-05,4.597065958116521e-09,1.0
ISG20,10,2.8304916667447987e-08,2.8304916667447987e-07,2.294002719601496e-11,2.294002719601496e-10,0.9763464627350176,1.0,5.117936669575409e-05,5.975355100414632e-08,1.0
CHI3L1,10,2.847737068455954e-08,2.847737068455954e-07,3.0784797762159886e-11,3.0784797762159887e-10,0.9849965298085889,1.0,5.117936669575409e-05,7.690350328965162e-08,1.0
PDZK1IP1,10,2.8832735200818246e-08,2.8832735200818246e-07,2.935241880878884e-11,2.935241880878884e-10,0.996687830769744,1.0,5.144789700368861e-05,7.406593679417718e-08,1.0
NAT8B,10,2.963259216767106e-08,2.963259216767106e-07,0.8727226882027628,1.0,1.6522629315724698e-08,1.6522629315724699e-07,5.215892418425848e-05,1.0,2.1386103779073505e-05
SATB2-AS1,10,2.964880202619873e-08,2.964880202619873e-07,0.9876547594220864,1.0,5.195917173271403e-10,5.195917173271403e-09,5.215892418425848e-05,1.0,1.8027667625762906e-06
IRAK3,10,3.0987089667046496e-08,3.09870896670465e-07,2.0103421151962737e-11,2.0103421151962737e-10,0.9944750133246265,1.0,5.4132062026048146e-05,5.580039597746457e-08,1.0
ITPKA,10,3.152264029742081e-08,3.152264029742081e-07,0.9262435028217268,1.0,9.407497075278897e-11,9.407497075278897e-10,5.4685213699296474e-05,1.0,5.341106464489594e-07
PDIA4,10,3.2430743514031243e-08,3.243074351403124e-07,4.651756139347756e-11,4.6517561393477557e-10,0.9892401211073627,1.0,5.574834764075842e-05,1.0468965776310476e-07,1.0
BLVRA,10,3.2581797188065844e-08,3.2581797188065845e-07,1.6253512979339257e-10,1.6253512979339257e-09,0.9496804944296985,1.0,5.574834764075842e-05,2.879638352743787e-07,1.0
CDH3,10,3.377059562667478e-08,3.377059562667478e-07,3.6239398944841695e-11,3.6239398944841696e-10,0.9920369530826857,1.0,5.7389336690473654e-05,8.621870714677052e-08,1.0
OVOL2,10,3.419994559021352e-08,3.419994559021352e-07,0.7602814941216299,1.0,1.0864090734480074e-10,1.0864090734480074e-09,5.747403196319469e-05,1.0,5.538690829347892e-07
SAA2,9,3.808952920893661e-08,3.4280576288042946e-07,5.285341419934593e-12,4.756807277941134e-11,0.9841900511724154,1.0,5.747403196319469e-05,1.6736591916936262e-08,1.0
KCND3,10,3.4562587959084614e-08,3.456258795908461e-07,4.756220018881896e-12,4.756220018881896e-11,0.9583276405898782,1.0,5.756053398705952e-05,1.6736591916936262e-08,1.0
ASPHD2,10,3.483197536085787e-08,3.483197536085787e-07,3.3566294323575134e-10,3.3566294323575135e-09,0.998947051329718,1.0,5.76250050655358e-05,4.961654428977695e-07,1.0
IRF1,10,3.541691127154282e-08,3.5416911271542823e-07,1.793903221000128e-11,1.793903221000128e-10,0.9808557216882046,1.0,5.820722766279022e-05,5.035224310539798e-08,1.0
PDCD4,10,3.5948807206779186e-08,3.5948807206779185e-07,0.9767965475318935,1.0,2.0606344731126022e-10,2.060634473112602e-09,5.869523874722555e-05,1.0,9.532724032004799e-07
SLC22A5,10,3.6289205967782375e-08,3.6289205967782376e-07,0.9890196459005411,1.0,2.5146048525706775e-09,2.5146048525706775e-08,5.886627625202413e-05,1.0,5.645863141556765e-06
SMAD7,10,3.7356106911834536e-08,3.7356106911834536e-07,0.9611541920577288,1.0,6.877765120332617e-11,6.877765120332617e-10,6.020599398480894e-05,1.0,4.635974530230952e-07
TRABD2A,9,4.184283194205097e-08,3.7658548747845874e-07,0.976253333289987,1.0,7.83560092998573e-11,7.052040836987158e-10,6.030437219679088e-05,1.0,4.635974530230952e-07
TMEM192,10,4.0024157214709685e-08,4.0024157214709683e-07,0.9905906659231017,1.0,3.0698320635008207e-09,3.069832063500821e-08,6.313819344170446e-05,1.0,6.444325611623027e-06
GNA15,10,4.0143207258646196e-08,4.0143207258646196e-07,1.294705859858589e-11,1.2947058598585892e-10,0.9883094220304656,1.0,6.313819344170446e-05,3.9456846130264295e-08,1.0
MMP12,10,4.0186432717789555e-08,4.0186432717789555e-07,2.115414931739583e-11,2.115414931739583e-10,0.9795462245276495,1.0,6.313819344170446e-05,5.743845761682051e-08,1.0
ENTPD5,10,4.344840357248042e-08,4.3448403572480417e-07,0.9444266393384714,1.0,1.2849159790477716e-09,1.2849159790477716e-08,6.783653560275833e-05,1.0,3.6475552355218616e-06
CXCL2,10,4.631707896027427e-08,4.631707896027427e-07,1.4770974329570206e-11,1.4770974329570206e-10,0.9721595782175072,1.0,7.186627015569016e-05,4.2413070083562454e-08,1.0
CLDN8,10,4.795822286156492e-08,4.795822286156492e-07,0.9986214821232174,1.0,1.0058191009106455e-10,1.0058191009106455e-09,7.395335588300946e-05,1.0,5.398750171281206e-07
PARP14,10,4.9693525317054476e-08,4.969352531705447e-07,6.4679746789208e-12,6.4679746789208e-11,0.9853837154153212,1.0,7.615913840155446e-05,2.244117714640563e-08,1.0
ELL2,10,5.063426507871558e-08,5.063426507871558e-07,9.294976820826558e-12,9.294976820826558e-11,0.9612058369387863,1.0,7.668523752086828e-05,3.0155560514424444e-08,1.0
ART3,10,5.06507513347875e-08,5.06507513347875e-07,1.0006613046410493e-11,1.0006613046410493e-10,0.9309750404967294,1.0,7.668523752086828e-05,3.204810262979238e-08,1.0
RPS6KA6,10,5.1961591635662285e-08,5.196159163566229e-07,0.9968581478210986,1.0,1.7925431901791033e-09,1.7925431901791032e-08,7.819593497894455e-05,1.0,4.390149160182763e-06
TDRD3,10,5.40301364104771e-08,5.40301364104771e-07,0.9383183958388942,1.0,5.9828792692969e-11,5.982879269296899e-10,8.08219663275526e-05,1.0,4.635974530230952e-07
SLC35F2,10,5.644480623068848e-08,5.644480623068848e-07,0.9790497737993872,1.0,3.6026148506675767e-10,3.6026148506675767e-09,8.393141097909695e-05,1.0,1.4097843014183122e-06
TCN1,10,5.709131599021513e-08,5.709131599021513e-07,2.1701844735069998e-11,2.1701844735069998e-10,0.9698601619280892,1.0,8.439042394979669e-05,5.767380673689187e-08,1.0
OAS2,10,5.779781446546671e-08,5.779781446546671e-07,1.3855955770421071e-11,1.385595577042107e-10,0.9762818386774844,1.0,8.493218842128376e-05,4.072183895304574e-08,1.0
ABCC1,9,6.502411866323566e-08,5.852170679691209e-07,4.954610690505552e-11,4.4591496214549964e-10,0.9864689960187335,1.0,8.493472610585357e-05,1.0314260804959932e-07,1.0
HSDL2,10,5.862524864021994e-08,5.862524864021994e-07,0.9972391723853526,1.0,1.6777573684711215e-09,1.6777573684711215e-08,8.493472610585357e-05,1.0,4.306293759658092e-06
FADS1,10,5.88195333105667e-08,5.88195333105667e-07,2.06703420166336e-11,2.06703420166336e-10,0.9534591267471573,1.0,8.493472610585357e-05,5.674349603489274e-08,1.0
RNF213,10,5.960238605102763e-08,5.960238605102763e-07,2.296281532523937e-11,2.296281532523937e-10,0.9772023381750411,1.0,8.557052907705294e-05,5.975355100414632e-08,1.0
SSTR1,10,6.00898605626135e-08,6.00898605626135e-07,0.9325633529418015,1.0,4.1085101983671695e-10,4.1085101983671694e-09,8.57774175265513e-05,1.0,1.487459322687105e-06
MRPS25,10,6.11958236590237e-08,6.11958236590237e-07,0.930927824522519,1.0,1.7454872985058309e-09,1.7454872985058308e-08,8.685982220602676e-05,1.0,4.317229525145957e-06
SERPINA1,10,6.303343274362734e-08,6.303343274362734e-07,4.605326684650769e-11,4.605326684650769e-10,0.987992959181067,1.0,8.822016109644114e-05,1.0458696900841895e-07,1.0
CHRNA1,10,6.306851959749166e-08,6.306851959749166e-07,0.9974830116368372,1.0,7.996344235247775e-09,7.996344235247775e-08,8.822016109644114e-05,1.0,1.3317111689381645e-05
ADGRA3,10,6.321367774013435e-08,6.321367774013435e-07,0.9309750404967294,1.0,3.724661298331076e-10,3.724661298331076e-09,8.822016109644114e-05,1.0,1.4097843014183122e-06
SP110,10,6.398645272045756e-08,6.398645272045756e-07,1.1572474387007538e-11,1.1572474387007538e-10,0.9292813082170881,1.0,8.836673190773082e-05,3.6452647199755964e-08,1.0
SEPHS2,10,6.433265697713356e-08,6.433265697713356e-07,0.5919548756532873,1.0,8.64078685836174e-09,8.640786858361741e-08,8.836673190773082e-05,1.0,1.3815476780295016e-05
ECI1,10,6.458460286835227e-08,6.458460286835227e-07,0.9713967726409933,1.0,1.005375547956605e-09,1.005375547956605e-08,8.836673190773082e-05,1.0,2.9952628711190103e-06
CLDN1,10,6.517010942452294e-08,6.517010942452294e-07,5.188790939957946e-11,5.188790939957946e-10,0.9862269747013979,1.0,8.836673190773082e-05,1.127140751922517e-07,1.0
ABCA12,10,6.526189989130652e-08,6.526189989130652e-07,7.584591745364088e-11,7.584591745364088e-10,0.9526210764725496,1.0,8.836673190773082e-05,1.5614309268558345e-07,1.0
IDO1,10,6.544111686053482e-08,6.544111686053482e-07,7.625578362612057e-11,7.625578362612057e-10,0.9634765260198861,1.0,8.836673190773082e-05,1.5614309268558345e-07,1.0
SLC35G1,10,6.593627199142156e-08,6.593627199142156e-07,0.9921620255121133,1.0,8.615190568358642e-09,8.615190568358641e-08,8.855666723751086e-05,1.0,1.3815476780295016e-05
CRELD2,10,6.666175377660321e-08,6.666175377660321e-07,2.8783504380988494e-11,2.8783504380988496e-10,0.9901716089122411,1.0,8.905226048627406e-05,7.33715023409667e-08,1.0
CREB3L2,10,7.059658214006587e-08,7.059658214006588e-07,1.3109636238789225e-11,1.3109636238789226e-10,0.9862915684155447,1.0,9.380014615365976e-05,3.9456846130264295e-08,1.0
SLC6A6,10,7.096684529459067e-08,7.096684529459068e-07,4.8344241949233325e-11,4.834424194923333e-10,0.9638196207407332,1.0,9.380014615365976e-05,1.068750007198051e-07,1.0
CFI,10,7.180564298206683e-08,7.180564298206684e-07,1.0530711432167737e-10,1.0530711432167738e-09,0.9597988712870551,1.0,9.440930354394798e-05,2.055216424117049e-07,1.0
ETFDH,10,7.286522760634797e-08,7.286522760634796e-07,0.9776628807771441,1.0,2.681578015943694e-09,2.681578015943694e-08,9.530085082901457e-05,1.0,5.876184247042932e-06
ANXA1,10,7.510054306195285e-08,7.510054306195285e-07,3.769615304494257e-12,3.769615304494257e-11,0.9689458895951415,1.0,9.705497306048048e-05,1.4267993927510762e-08,1.0
S100A11,10,7.542333492512315e-08,7.542333492512314e-07,2.342630161291194e-10,2.342630161291194e-09,0.9981211842019625,1.0,9.705497306048048e-05,3.850081846001008e-07,1.0
FAM162A,10,7.572722155617169e-08,7.572722155617169e-07,0.9361615177299472,1.0,1.6649359573365622e-09,1.6649359573365623e-08,9.705497306048048e-05,1.0,4.306293759658092e-06
MYEOV,10,7.587594404520919e-08,7.587594404520919e-07,1.069461224118711e-10,1.069461224118711e-09,0.9986596832266607,1.0,9.705497306048048e-05,2.071003373779196e-07,1.0
GZMB,10,7.615441932061652e-08,7.615441932061652e-07,1.0777408374016073e-10,1.0777408374016072e-09,0.946596129889465,1.0,9.705497306048048e-05,2.071003373779196e-07,1.0
IL15RA,10,7.653748726197772e-08,7.653748726197772e-07,1.4260586166592001e-11,1.4260586166592001e-10,0.9304379558435001,1.0,9.705497306048048e-05,4.142368639856219e-08,1.0
SELENOM,10,7.875716747581061e-08,7.875716747581062e-07,3.431829561446741e-10,3.431829561446741e-09,0.8456693796589347,1.0,9.93652929653144e-05,5.013481536520529e-07,1.0
PLS3,10,8.154637360436056e-08,8.154637360436056e-07,1.442078169621773e-09,1.442078169621773e-08,0.9776789199689898,1.0,0.00010236733462364478,1.5010231148050632e-06,1.0
ASCC3,10,8.244361770866988e-08,8.244361770866988e-07,1.5341422809044364e-10,1.5341422809044364e-09,0.9881095331032879,1.0,0.00010297620069901413,2.757151677645592e-07,1.0
TSHZ1,10,8.302004597646889e-08,8.302004597646888e-07,0.9426811763750118,1.0,8.473605929516339e-11,8.47360592951634e-10,0.00010318028699194872,1.0,5.066257291228366e-07
COQ9,10,8.37461935826323e-08,8.37461935826323e-07,0.9505586897574794,1.0,6.956748216037354e-10,6.956748216037354e-09,0.00010341084297227765,1.0,2.228032399805502e-06
ZNF124,10,8.440538429092082e-08,8.440538429092082e-07,0.981904915741887,1.0,1.0755259113077539e-10,1.0755259113077538e-09,0.00010341084297227765,1.0,5.538690829347892e-07
