dataset,library,Term,ES,NES,NOM p-val,FDR q-val,gene_set_size,n_leading_edge,Lead_genes,rank
GSE179285,Reactome_2022,NGF-independant TRKA Activation R-HSA-187024,0.6983946025001712,1.4002913392335101,0.09826589595375723,0.22073417187904626,5,3,ADORA2A;NTRK1;NTRK2,573
GSE179285,Reactome_2022,Erythropoietin Activates RAS R-HSA-9027284,0.507320888901474,1.4000782422295948,0.10299625468164794,0.22032592114645713,13,7,LYN;JAK2;SHC1;VAV1;HRAS;EPOR;RAPGEF1,574
GSE179285,Reactome_2022,Regulation Of Gene Expression In Early Pancreatic Precursor Cells R-HSA-210747,-0.6030821970070386,-1.3996148862785116,0.12127659574468085,0.22487621063922197,7,3,PDHX;PTF1A;HNF1B,575
GSE179285,Reactome_2022,Gene Silencing By RNA R-HSA-211000,-0.3041577693269518,-1.3995982889304788,0.016587677725118485,0.22398815515175352,105,42,H2AZ2;H3C7;NUP133;H2AC4;NUP43;NUP107;NUP153;SEH1L;H2BC15;POLR2J;H2BC26;NDC1;H2BC5;TSN;H2BC21;PRKRA;PIWIL4;ASZ1;DROSHA;NUP160;POLR2H;PIWIL2;H2AC6;H2BC1;H2AC14;NUP42;POLR2F;NUP37;TARBP2;NUP88;POLR2G;H2BC14;H2AC7;NUP98;IPO8;TSNAX;AGO1;H2BC4;H2AZ1;NUP85;NUP35;NUP205,576
GSE179285,Reactome_2022,Post-chaperonin Tubulin Folding Pathway R-HSA-389977,0.4337283120389269,1.3980924585378507,0.07869481765834933,0.22232344863761958,21,16,TUBB6;TUBB2A;TUBB2B;TUBA1C;TUBA4A;TUBB4A;TBCD;TUBA8;TUBB3;TUBA3D;TUBA3C;TUBB;TUBA1A;TBCB;TUBB4B;ARL2,577
GSE179285,Reactome_2022,Class B/2 (Secretin Family Receptors) R-HSA-373080,0.32121419839885523,1.3978934209076044,0.02617801047120419,0.2219064597531281,90,42,WNT2B;ADM;GNG11;SMOX;CALCRL;RAMP3;FZD9;CYSLTR2;RAMP1;UCN2;ADGRE5;GNB5;GLP1R;WNT4;ADGRE2;CD55;FZD2;GNG3;WNT3;FZD10;GCG;ADM2;RAMP2;GLP2R;FZD7;VIPR2;CRHR2;WNT5A;FZD4;UCN;C1QTNF1;SHH;ADGRE1;FZD1;WNT6;GNB4;FZD6;GNGT2;ADGRE3;GIPR;WNT10B;GNB2,578
GSE179285,Reactome_2022,Recycling Of Bile Acids And Salts R-HSA-159418,-0.44991150904170774,-1.3959373567056033,0.08315098468271334,0.22773519062450717,18,9,ABCB11;SLC10A2;SLC51B;SLC51A;STARD5;SLCO1B1;RXRA;NR1H4;SLC27A5,579
GSE179285,Reactome_2022,RUNX1 Regulates Transcription Of Genes Involved In BCR Signaling R-HSA-8939245,0.6436746141622313,1.3948408431215253,0.07865168539325842,0.22537128504255088,6,5,CBFB;RUNX1;BLK;ELF2;ELOF1,580
GSE179285,Reactome_2022,Dual Incision In GG-NER R-HSA-5696400,-0.36064187944424464,-1.3940407029254953,0.058426966292134834,0.22935678041657684,40,17,SLC19A1;RFC2;RFC3;RPA3;PCNA;RFC5;DDB1;XPA;POLE3;GTF2H5;POLE2;CUL4A;GTF2H3;POLD1;ERCC4;UBB;POLR1B,581
GSE179285,Reactome_2022,Plasma Lipoprotein Assembly R-HSA-8963898,0.4821627357180686,1.3938008600785592,0.08349146110056926,0.22615106254081363,16,9,P4HB;APOA1;TRNP1;APOC2;APOB;APOC3;APOA4;APOE;PRKCA,582
GSE179285,Reactome_2022,Interleukin-1 Family Signaling R-HSA-446652,0.29620933811275024,1.3936844375044228,0.01335559265442404,0.2256313393265429,151,44,PSMD5;PTPN23;IL1RN;IL33;PELI3;SMAD3;PSMB9;PTPN18;IRAK3;IKBIP;PTPN12;SAA2;MAP3K3;PTPN13;USP18;IL18R1;IL1B;NFKB2;S100A12;CASP1;RIPK2;NLRC5;APP;PELI2;TBK1;MAP3K8;FBXW11;NFKBIA;IL1A;STAT3;MYD88;UBC;AGER;PSME1;PSMD4;PTPN11;TOLLIP;IL36A;SIGIRR;GSDMD;NKIRAS1;UBE2V1;IL1R1;NOD2,583
GSE179285,Reactome_2022,Signaling By CSF3 (G-CSF) R-HSA-9674555,0.40097074844765707,1.3935714842574065,0.08316831683168317,0.22510211248783854,30,14,LYN;STAT5A;JAK2;SHC1;SOCS1;CSF3;SOCS3;JAK1;STAT5B;STAT3;UBC;PTPN11;ELOB;STAT1,584
GSE179285,Reactome_2022,Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565,-0.48566457533187024,-1.3921522904995833,0.1092436974789916,0.2309134116392312,14,7,RPA3;MSH2;PCNA;MSH6;MLH1;POLD1;POLR1B,585
GSE179285,Reactome_2022,MET Receptor Recycling R-HSA-8875656,-0.5538143353989546,-1.3919961867587172,0.1299559471365639,0.23020453618243283,9,7,RAB4A;PIGU;CRKL;RNMT;SOS1;CRK;ARF6,586
GSE179285,Reactome_2022,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,0.32087655880222055,1.3918372512788424,0.03130434782608696,0.22682917878087297,85,35,FYN;LYN;PKN1;VPS72;BRK1;ITPR1;TARP;FGR;PLCG1;CD247;LIMK1;WIPF1;VAV1;ARPC1B;ARPC3;BTK;ABI2;SRC;IGLL5;ELMO1;ITPR3;MYH9;WAS;ARPC1A;PLD4;POTEF;ELMO2;ARPC2;PRKCSH;NCKAP1L;MYO9B;CDC42;HSP90AB1;PLCG2;BAIAP2,587
GSE179285,Reactome_2022,NCAM Signaling For Neurite Out-Growth R-HSA-375165,0.3453754807920221,1.3907882211158786,0.044326241134751775,0.22764549242757864,57,24,COL6A1;FYN;CACNA1H;SPTBN2;AGRN;COL6A3;COL4A5;FGFR1;COL4A1;COL6A2;COL9A2;COL4A2;SPTBN1;NCAM1;ARTN;SRC;ENTHD1;HRAS;CNTN2;PRNP;CACNA1S;CACNB3;GDNF;CACNA1C,588
GSE179285,Reactome_2022,Regulated Proteolysis Of p75NTR R-HSA-193692,0.5262584888668991,1.3905221787807327,0.10771992818671454,0.22735898736872936,11,8,ADAM17;PSEN2;APH1A;APH1B;PSENEN;NCSTN;TRAF6;RELA,589
GSE179285,Reactome_2022,NR1H2 And NR1H3 Regulate Gene Expression Linked To Triglyceride Lipolysis In Adipose R-HSA-9031528,-0.6691282279668214,-1.3902634483994334,0.1087866108786611,0.2314871795399146,5,3,PLIN1;NR1H3;RXRA,590
GSE179285,Reactome_2022,Platelet Aggregation (Plug Formation) R-HSA-76009,0.3812602469983057,1.390122848970228,0.057971014492753624,0.2271802221132025,36,15,ADRA2C;FN1;SHC1;VWF;APBB1IP;ITGB3;GP5;RAPGEF3;RASGRP1;TLN1;RASGRP2;SRC;AKT1;PTPN1;GP1BA,591
GSE179285,Reactome_2022,DNA Methylation R-HSA-5334118,-0.3846490025105517,-1.389121759697216,0.07191011235955057,0.23206116009721975,32,15,H2AZ2;H3C7;H2AC4;H2BC15;H2BC26;H2BC5;H2BC21;H2AC6;H2BC1;H2AC14;H2BC14;H2AC7;H2BC4;DNMT3B;H2AZ1,592
GSE179285,Reactome_2022,PCP/CE Pathway R-HSA-4086400,0.3255231799322569,1.3888017054344235,0.030560271646859084,0.22825256615852477,86,34,PSMD5;PSMB9;FZD9;NCOA3;RORA;ARRB2;PRICKLE1;WNT4;FZD2;PARD6A;RAC2;FZD7;UBC;PSME1;WNT5A;WNT5B;PSMD4;FZD4;AP2B1;PSMB2;AP2A1;SMURF2;PSMB1;PRKCG;FZD1;CLTA;FZD6;PSMD12;CLTB;PSME2;PRKCA;DAAM1;PRKCB;PSMB5,593
GSE179285,Reactome_2022,Synthesis Of (16-20)-Hydroxyeicosatetraenoic Acids (HETE) R-HSA-2142816,-0.5518455176225816,-1.3884945313518309,0.11801242236024845,0.23192379501335555,9,4,CYP2C19;CYP2C9;CYP4F2;CYP4A11,594
GSE179285,Reactome_2022,Metabolism Of Nucleotides R-HSA-15869,-0.3056100704159796,-1.3881004772741439,0.022779043280182234,0.2315284736340056,91,21,NUDT15;AMPD1;PFAS;RRM1;NUDT13;RRM2B;ATIC;ADK;AK2;GDA;NUDT9;NT5C3A;ENTPD5;DGUOK;PUDP;DUT;ADSL;TXN2;DPYS;NT5C;GSR,595
GSE179285,Reactome_2022,M Phase R-HSA-68886,-0.2538685681370006,-1.3880627840333217,0.0,0.23069649030274247,369,140,CCNB2;CEP76;CEP70;CENPH;NUF2;DCTN2;NEK2;H2AZ2;H3C7;NUP133;CENPU;PDS5A;CENPF;CENPA;HAUS5;B9D2;TUBAL3;SMC1A;H2AC4;KIF18A;ANAPC15;CHMP6;SMC4;NCAPH;CEP192;CDC23;NUP43;BUB1B;CENPE;NUP107;NUP153;MAD2L1;EML4;ANAPC5;BUB1;KIF23;CNEP1R1;SEH1L;H2BC15;CDCA8;ZW10;SPDL1;TUBGCP2;PPP2R1B;CCNB1;CDC20;OFD1;H2BC26;NDC1;TUBGCP4;H2BC5;SPAST;CSNK1D;H2BC21;CHMP2A;ANAPC2;CENPM;NCAPG2;NCAPD2;NUP160;DYNC1LI2;BUB3;SGO1;CHMP4C;H2AC6;PSMD11;YWHAE;H2BC1;CEP41;MAPK3;H2AC14;DSN1;NCAPG;ANAPC7;NUP42;PSMD7;DCTN3;ZWINT;NUP37;PAFAH1B1;CENPL;ITGB3BP;KIF20A;NEK9;CEP78;LBR;MCPH1;NUP88;PSMF1;VRK1;LEMD3;CDK1;PSMA2;SPC25;DYNC1I1;HAUS1;RAB33B;KIF2C;PPP2R5D;TMPO;UBE2C;PTTG1;H2BC14;H2AC7;NUP98;ENSA;TUBGCP5;AKAP9;PPP2R5A;KNL1;PSMD9;H2BC4;HAUS3;LPIN3;SKA2;RAD21;PPP2R1A;IST1;HAUS4;PHF8;ANAPC1;H2AZ1;NUP85;NUP35;NUP205;CENPN;SGO2;CEP152;CCP110;CEP57;HAUS8;UBB;GORASP1;H4C15;CENPO;MASTL;PSMA4;NUP93;LPIN2;HAUS2,596
GSE179285,Reactome_2022,tRNA Modification In Nucleus And Cytosol R-HSA-6782315,-0.3595431252611282,-1.3877239023644228,0.0706401766004415,0.23021845843438454,41,23,THG1L;QTRT1;QTRT2;TRMT9B;TRDMT1;CDKAL1;ALKBH8;TRMT5;ADAT1;ADAT3;TRMT10A;LCMT2;TYW5;PUS7;URM1;TRMT13;TRMT11;NSUN2;NSUN6;DUS2;TRMT61A;TRMT6;TRIT1,597
GSE179285,Reactome_2022,NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695,0.4430965479943452,1.387650789218136,0.10892857142857143,0.22923797308006322,20,5,ACTA2;NOTCH4;KAT2B;SMAD3;MAMLD1,598
GSE179285,Reactome_2022,MECP2 Regulates Transcription Factors R-HSA-9022707,-0.6789145780155281,-1.3860640099589674,0.11752136752136752,0.23121541225146483,5,2,RBFOX1;PPARG,599
GSE179285,Reactome_2022,Signaling By ERBB4 R-HSA-1236394,0.34689464182757657,1.3851396374497398,0.05574912891986063,0.23193015772866177,57,22,STAT5A;SPARC;SHC1;CXCL12;ADAM17;HBEGF;NEDD4;PSEN2;ADAP1;APH1A;APH1B;MXD4;UBC;SRC;COPS2;LLGL1;HRAS;BTC;EGF;GABRB1;PSENEN;NCSTN,600
GSE179285,Reactome_2022,Netrin-1 Signaling R-HSA-373752,0.35383245618490244,1.3846564374237147,0.04634581105169341,0.23193734656258097,49,12,NTN1;RGMA;FYN;PKN1;ABLIM1;ABLIM3;PRKCQ;PLCG1;SLIT3;AGAP2;ROBO1;MAPK11,601
GSE179285,Reactome_2022,Separation Of Sister Chromatids R-HSA-2467813,-0.276705678667206,-1.384535138356273,0.014925373134328358,0.23229094253568425,167,49,CENPH;NUF2;NUP133;CENPU;PDS5A;CENPF;CENPA;B9D2;SMC1A;KIF18A;ANAPC15;CDC23;NUP43;BUB1B;CENPE;NUP107;MAD2L1;ANAPC5;BUB1;SEH1L;CDCA8;ZW10;SPDL1;PPP2R1B;CDC20;ANAPC2;CENPM;NUP160;DYNC1LI2;BUB3;SGO1;PSMD11;DSN1;ANAPC7;PSMD7;ZWINT;NUP37;PAFAH1B1;CENPL;ITGB3BP;PSMF1;PSMA2;SPC25;DYNC1I1;KIF2C;PPP2R5D;UBE2C;PTTG1;NUP98,602
GSE179285,Reactome_2022,Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817,-0.5344136161939074,-1.384241239824673,0.11860940695296524,0.2317872482757915,10,8,PFAS;ATIC;ADSL;GMPS;PAICS;COASY;ADSS1;GART,603
GSE179285,Reactome_2022,TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973,0.5249295090363916,1.3834587095249546,0.11233885819521179,0.2330262638130103,12,8,TRAF3;TLR3;TBK1;UBC;TANK;IRF3;IKBKE;UBA52,604
GSE179285,Reactome_2022,Diseases Of Programmed Cell Death R-HSA-9645723,-0.32301393253898025,-1.38329722218515,0.018223234624145785,0.23204673227765707,69,21,H2AZ2;H3C7;H2AC4;TP53;CAPNS2;C1QBP;CAPNS1;H2BC15;FADD;CDC25C;RBBP7;PRDX2;H2BC26;H2BC5;EZH2;H2BC21;H2AC6;YWHAE;H2BC1;H2AC14;PRIM2,605
GSE179285,Reactome_2022,Regulation Of Commissural Axon Pathfinding By SLIT And ROBO R-HSA-428542,0.5616225871666142,1.383256264973422,0.10881801125703565,0.2326625048781242,9,8,NTN1;SLIT3;ROBO1;ROBO2;ROBO3;SRC;DCC;SLIT2,606
GSE179285,Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,0.25923150474638934,1.382284526791021,0.005943536404160475,0.23334884381798507,420,145,TGFBR2;HDAC7;DUSP7;PSMD5;FYN;KAT2B;PORCN;LYN;CEBPB;JAG2;STAT5A;DUSP6;AREG;PAPSS1;MSN;PPP2R5B;POLR2C;SMAD3;RHOG;JAK2;PSMB9;FN1;SHC1;PROC;TGFB1;VWF;PDGFRB;ADAM17;PTPN12;DUSP10;HBEGF;MAMLD1;SND1;PLCG1;ARRB2;TPM4;FGF7;LRRFIP1;CD86;APBB1IP;MRAS;DERL2;KIAA1549;FGFR1;PSEN2;PDGFRA;TRAT1;APH1A;SEC31A;JAG1;RNF213;ITGB3;PIK3AP1;CNTRL;SYVN1;NCOR2;FOXO3;LCK;APH1B;MPRIP;CBL;BCL2L1;STAT5B;VCP;FLT3LG;PRKAR1A;CD28;PPP2R5C;SHOC2;MYO18A;SEL1L;TLN1;CTBP2;ICOS;KIT;SPTBN1;MECP2;ZMYM2;EP300;AKT2;PDGFA;RAC2;HIP1;CTNNB1;TPR;FGF3;HEYL;VAV1;CD19;DUSP8;KLC1;STAT3;HDAC9;KDR;UBC;HEY2;SRC;PSME1;RBPJ;AKT1;AKT3;DLL1;PSMD4;PTPN11;HRAS;FZD4;BTC;EIF2AK3;IRS1;GOLGB1;PIK3R3;EGF;BCL2A1;TNKS2;PPFIBP1;POLR2D;CDKN1B;PSENEN;NCSTN;TNKS;PSMB2;CTBP1;LRP5;MYH9;STAT1;SHH;HDAC4;PSMB1;GOLGA4;DKK1;SPRED1;CSNK1A1;TCF7L2;CUL1;GTF2F1;ATG7;PPP2CB;TBL1XR1;NR4A1;CDC37;DKK4;RAP1B;FOXO1;DUSP9;FZD6,607
GSE179285,Reactome_2022,Lectin Pathway Of Complement Activation R-HSA-166662,0.5692616429754976,1.3820921151026901,0.11610486891385768,0.23291923588123709,8,3,COLEC10;FCN3;FCN2,608
GSE179285,Reactome_2022,Platelet Homeostasis R-HSA-418346,0.3206375174319997,1.3804477850715118,0.02952029520295203,0.23456077339608936,82,18,KCNMB1;SLC8A1;PDE2A;GNG11;PDE10A;GUCY1A1;PPP2R5B;LRP8;IRAG1;GNB5;ITPR1;GUCY1B1;KCNMA1;FGR;PDE9A;NANOS3;ORAI2;PECAM1,609
GSE179285,Reactome_2022,Nuclear Signaling By ERBB4 R-HSA-1251985,0.3929458402680543,1.3794303530816103,0.07829181494661921,0.2352932577052467,32,15,STAT5A;SPARC;CXCL12;ADAM17;HBEGF;PSEN2;ADAP1;APH1A;APH1B;MXD4;SRC;COPS2;BTC;PSENEN;NCSTN,610
GSE179285,Reactome_2022,Metabolism Of Steroids R-HSA-8957322,-0.28456281867965455,-1.379086942319395,0.024096385542168676,0.23685728594691596,150,44,ARV1;GPAM;FDX1;SEC23A;AKR1D1;OSBPL1A;VDR;ABCB11;SLC10A2;GGPS1;HSD17B3;SERPINA6;ACOX2;SLC51B;CUBN;LIN9;HSD3B2;HSD11B2;FDX2;ACOT8;AKR1B1;HSD3B1;SLC51A;AMACR;STARD5;LRP2;SLCO1B1;RXRA;CYP2R1;CYP7A1;HSD17B4;SEC24B;NR1H4;CYP27A1;AKR1C3;OSBPL9;IDI2;PLPP6;SLC27A5;CYP46A1;SAR1B;LBR;HSD17B2;SCAP,611
GSE179285,Reactome_2022,Nicotinamide Salvaging R-HSA-197264,0.43715960398593984,1.3785703806403646,0.09737827715355805,0.2358584401780681,19,8,PARP8;PARP14;PTGIS;NNMT;PTGS2;PARP9;PARP6;PARP10,612
GSE179285,Reactome_2022,NS1 Mediated Effects On Host Pathways R-HSA-168276,-0.3524936216033648,-1.3765563266523524,0.06637168141592921,0.23916547241968264,40,15,KPNA1;NUP133;NUP43;NUP107;NUP153;SEH1L;NDC1;NUP160;NUP42;NUP37;NUP88;NUP98;NUP85;NUP35;NUP205,613
GSE179285,Reactome_2022,Signaling By B Cell Receptor (BCR) R-HSA-983705,0.306512574774761,1.376158711986258,0.041736227045075125,0.23851643732296118,108,34,DAPP1;PSMD5;FYN;PPP3R1;LYN;PSMB9;ITPR1;ORAI2;CD79A;NFKBIE;PIK3AP1;NFATC1;REL;PPP3CA;RASGRP1;CD22;FBXW11;NFKBIA;ORAI1;VAV1;CD19;TRPC1;CARD11;BTK;BLK;CD79B;UBC;PSME1;IGLL5;PSMD4;HRAS;NFATC2;ITPR3;PSMB2,614
GSE179285,Reactome_2022,Metabolism Of Vitamins And Cofactors R-HSA-196854,-0.2699389873372171,-1.3742255090106197,0.022727272727272728,0.24147745294674947,185,45,SLC19A1;SLC23A1;PPCS;MCCC2;COQ7;PCCB;CALM1;MMACHC;NMNAT1;PDSS1;COQ3;PRKG2;LRP12;NMNAT3;MTHFD1;SHMT1;AKR1B10;MMUT;CUBN;COQ9;MOCS1;ALDH1L1;PANK4;MOCS2;PCCA;BST1;GPC5;NFS1;NADSYN1;PDSS2;IDH1;MMADHC;PANK3;PNLIP;NADK2;NUDT12;RETSAT;LRP2;SLC19A3;BCO2;COQ5;MTHFD2L;PNPO;MCCC1;GPHN,615
GSE179285,Reactome_2022,Fibronectin Matrix Formation R-HSA-1566977,0.6440869667541632,1.3731537757488188,0.12859884836852206,0.2419760528522137,6,3,ITGA5;CEACAM6;FN1,616
GSE179285,Reactome_2022,Leukotriene Receptors R-HSA-391906,0.6761719372835734,1.3706772183707707,0.10476190476190476,0.24466735266532116,5,3,CYSLTR2;CYSLTR1;GPR17,617
GSE179285,Reactome_2022,RUNX2 Regulates Bone Development R-HSA-8941326,0.4013642695402475,1.370370779253031,0.0893854748603352,0.24437835795436222,29,7,COL1A1;GLI3;CBFB;ZNF521;GLI2;AREG;WWTR1,618
GSE179285,Reactome_2022,Inositol Phosphate Metabolism R-HSA-1483249,-0.3394508622766332,-1.3699890491269227,0.058695652173913045,0.24640933070670806,48,11,PPIP5K2;CALM1;PLCE1;PTEN;IP6K2;IMPA2;PPIP5K1;OCRL;INPP5A;ITPKA;INPP5J,619
GSE179285,Reactome_2022,Highly Calcium Permeable Nicotinic Acetylcholine Receptors R-HSA-629597,-0.5423747575993519,-1.3691046815728136,0.13052631578947368,0.2466548941074669,9,2,CHRNA1;CHRNA3,620
GSE179285,Reactome_2022,Dimerization Of Procaspase-8 R-HSA-69416,0.5258639661542037,1.3688342576699895,0.11090225563909774,0.24512945629644448,11,5,TNFRSF10A;TNFRSF10B;CFLAR;FASLG;FASN,621
GSE179285,Reactome_2022,CASP8 Activity Is Inhibited R-HSA-5218900,0.5258639661542037,1.3688342576699895,0.11090225563909774,0.24512945629644448,11,5,TNFRSF10A;TNFRSF10B;CFLAR;FASLG;FASN,621
GSE179285,Reactome_2022,TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211,0.5139080809159706,1.3679727980895149,0.115234375,0.24564690471032316,12,7,TNFRSF10C;TNFRSF10A;TP63;TNFRSF10B;TP53BP2;FASN;TMEM219,623
GSE179285,Reactome_2022,Potential Therapeutics For SARS R-HSA-9679191,0.31263170735486134,1.3668971186086165,0.03496503496503497,0.24637696801769143,95,43,CHD3;FURIN;IFNGR1;VEGFA;JAK2;S1PR1;PHF21A;ATP1A2;BRD4;CD79A;CYSLTR1;ATP1B2;ZBP1;JAK3;ARID4B;MTA2;JAK1;TBK1;PDCD1;VAV1;BTK;CD79B;IGLL5;REST;FXYD1;COMT;ROCK1;IL1R1;AP2B1;ATP1A4;AP2A1;ITGB1;IFNAR2;FXYD2;TUBB;DPEP3;BRMS1L;ATP1A3;SAP30L;CHD4;HSP90AB1;PLCG2;KEAP1,624
GSE179285,Reactome_2022,Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131,-0.46708147826127633,-1.3668435964400159,0.10864745011086474,0.24891673424529923,15,7,DDAH1;CALM1;ZDHHC21;WASL;NOSIP;DDAH2;LYPLA1,625
GSE179285,Reactome_2022,Heme Biosynthesis R-HSA-189451,-0.47061330875943486,-1.3663034416683006,0.13716814159292035,0.24874837185395457,14,7,HMBS;CPOX;FLVCR1;COX15;FECH;ABCG2;ALAS1,626
GSE179285,Reactome_2022,Mismatch Repair R-HSA-5358508,-0.46714002208814676,-1.3658214070505303,0.11715481171548117,0.24842556219088446,15,9,RPA3;MSH2;PCNA;MSH6;MLH1;POLD1;POLR1B;MSH3;POLD4,627
GSE179285,Reactome_2022,Regulation Of Cytoskeletal Remodeling And Cell Spreading By IPP Complex Components R-HSA-446388,0.5591476425333554,1.36483628411609,0.14849624060150377,0.24863975369903535,8,6,ACTN1;LIMS1;PXDN;TESK1;PARVB;ARHGEF6,628
GSE179285,Reactome_2022,Biosynthesis Of E-series 18(S)-resolvins R-HSA-9018896,-0.6549746197952854,-1.3639763758323329,0.13545816733067728,0.24984244111617207,5,3,LTA4H;HPGD;ALOX5,629
GSE179285,Reactome_2022,mRNA Decay By 3 To 5 Exoribonuclease R-HSA-429958,-0.45619243790532127,-1.363896089738966,0.08739837398373984,0.24899252145176484,16,5,SKIC8;EXOSC5;SKIC3;EXOSC2;DIS3,630
GSE179285,Reactome_2022,RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973,0.41528291876861795,1.3634081014061046,0.07380073800738007,0.24995923009117865,24,10,COL1A1;GLI3;CBFB;ZNF521;AREG;WWTR1;SP7;HEY2;SRC;MAF,631
GSE179285,Reactome_2022,Formation Of Xylulose-5-Phosphate R-HSA-5661270,-0.6593178793982636,-1.3630293507565028,0.13958333333333334,0.24915484199687585,5,3,DCXR;CRYL1;XYLB,632
GSE179285,Reactome_2022,Regulation Of TNFR1 Signaling R-HSA-5357905,0.3868806314946046,1.3628913232559108,0.07885304659498207,0.24997439189292972,35,16,BIRC3;CLIP3;TNFRSF1A;USP4;RBCK1;CFLAR;TNFAIP3;MADD;RNF31;TNF;TAX1BP1;UBC;TRAF1;OTULIN;CYLD;TANK,633
GSE179285,Reactome_2022,Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678,-0.4446894152504896,-1.362870418644581,0.0989010989010989,0.24844998189990108,18,6,LTA4H;EPHX2;GSTM4;PTGR1;CYP2C9;CYP3A4,634
GSE179285,Reactome_2022,Processing Of Capped Intronless Pre-mRNA R-HSA-75067,-0.38119720097806403,-1.361079107981339,0.08502024291497975,0.2500025042982865,29,14,CPSF6;NCBP1;LSM11;NUDT21;SYMPK;FIP1L1;CSTF2;SNRPE;CPSF2;SNRPB;CSTF3;ZNF473;CPSF3;CPSF7,635
GSE179285,Reactome_2022,Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,0.40775018195165746,1.3607890685814856,0.10546875,0.25247984642098326,25,12,LYN;STAT5A;JAK2;SOCS1;CSF3;SOCS3;JAK1;STAT5B;STAT3;UBC;ELOB;STAT1,636
GSE179285,Reactome_2022,Inhibition Of DNA Recombination At Telomere R-HSA-9670095,-0.3403327130482188,-1.3607574145108428,0.09112709832134293,0.24948245423884557,46,28,H2AZ2;H2AC4;H2BC15;POLR2J;H2BC26;H2BC5;H2BC21;TERF2;POLR2H;H2AC6;H2BC1;H2AC14;POLR2F;POLR2G;H2BC14;H2AC7;H2BC4;TERF1;H2AZ1;TINF2;H4C15;POLR2B;POLR2I;H2AJ;H2AC20;POLR2E;POT1;H2BC9,637
GSE179285,Reactome_2022,Phase 1 - Inactivation Of Fast Na+ Channels R-HSA-5576894,0.5997138011463542,1.3605948130022563,0.12903225806451613,0.25209198286444867,7,5,KCNIP1;KCND3;KCNIP4;KCNIP3;KCND1,638
GSE179285,Reactome_2022,Striated Muscle Contraction R-HSA-390522,0.38581508509963924,1.35968635588166,0.0718232044198895,0.2526614876542649,33,15,TPM2;DES;VIM;ACTN3;TPM4;TNNT1;MYL3;TNNI3;TCAP;MYBPC1;ACTN2;MYL2;NEB;DMD;MYH8,639
GSE179285,Reactome_2022,Phospholipase C-mediated Cascade; FGFR4 R-HSA-5654228,-0.4521677772581773,-1.3595646742670144,0.11228813559322035,0.25017692930500257,15,7,KLB;FGF4;FGF19;FGF23;FGF17;FGF16;FGF1,640
GSE179285,Reactome_2022,RHO GTPases Activate Formins R-HSA-5663220,-0.28637723556091604,-1.3590803919192895,0.02650602409638554,0.24998931772037133,117,37,CENPH;NUF2;NUP133;CENPU;CENPF;CENPA;B9D2;KIF18A;NUP43;BUB1B;CENPE;NUP107;MAD2L1;BUB1;SEH1L;CDCA8;ZW10;SPDL1;PPP2R1B;CDC20;CENPM;NUP160;DYNC1LI2;BUB3;SGO1;DSN1;PFN2;ZWINT;NUP37;PAFAH1B1;CENPL;ITGB3BP;SPC25;DYNC1I1;KIF2C;PPP2R5D;NUP98,641
GSE179285,Reactome_2022,Signaling By Hippo R-HSA-2028269,0.43748244537691133,1.3580821264619127,0.09236234458259325,0.25422098456932507,20,5,LATS2;STK4;WWTR1;AMOTL2;WWC1,642
GSE179285,Reactome_2022,Pyrimidine Catabolism R-HSA-73621,-0.4962523159481197,-1.3575028931678725,0.11885245901639344,0.2511893526680109,12,4,NT5C3A;DPYS;NT5C;SCO2,643
GSE179285,Reactome_2022,Reactions Specific To Complex N-glycan Synthesis Pathway R-HSA-975578,0.5297312181590836,1.356470968895928,0.12522686025408347,0.25561598954961395,10,5,FUT8;CHST10;CHST8;MAN2A1;MAN2A2,644
GSE179285,Reactome_2022,SLBP Independent Processing Of Histone Pre-mRNAs R-HSA-111367,-0.5171386243327301,-1.3562810456956405,0.11811023622047244,0.2519537552804126,10,5,NCBP1;LSM11;SNRPE;SNRPB;ZNF473,645
