library,term,gene,n_datasets_in_lead,n_datasets_tested,lead_frequency,gene_hedges_g,gene_q_value,gene_direction,gene_datasets
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TAF11,3,3,1.0,-0.8972881732815988,0.3468563252464165,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CASP6,3,3,1.0,-0.564476027264416,0.4175986986150518,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CCNT2,3,3,1.0,-0.533960296533981,0.39424982142764264,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PRKAG1,3,3,1.0,-0.25500030628115417,0.4799933177510236,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,YWHAB,3,3,1.0,-0.270516638668106,0.45251586973762925,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,GATAD2A,2,3,0.6666666666666666,-0.3042161738580022,0.7026743821853536,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,NOC2L,2,3,0.6666666666666666,-0.03618742119434356,0.9796499121930797,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TOP3A,2,3,0.6666666666666666,-0.18365470979322152,0.8067892392192418,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TFDP1,2,3,0.6666666666666666,-0.4724917760523551,0.321604085376703,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,KAT5,2,3,0.6666666666666666,-0.28394960246567796,0.553047204728014,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PRELID3A,2,3,0.6666666666666666,-0.31758311484254986,0.31809373943187524,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CCNE2,2,3,0.6666666666666666,-0.4724896946485784,0.6236572001169469,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,SCO2,2,3,0.6666666666666666,-0.03599467055453423,0.9753069417557522,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,USP7,2,3,0.6666666666666666,-0.3596912499156879,0.2184830542382209,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,GSR,2,3,0.6666666666666666,-0.3621143670814003,0.21186248277372033,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TP53,2,3,0.6666666666666666,-0.053044294686234804,0.9701584201901527,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TXN2,2,3,0.6666666666666666,-0.23433414497808003,0.640346253494088,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TACO1,2,3,0.6666666666666666,-0.36481254482793785,0.2064834293770686,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,NELFA,2,3,0.6666666666666666,-0.020638630699188813,0.9860485196464616,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PPP1R13B,2,3,0.6666666666666666,-0.2599004460856305,0.4699198033846332,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,MAPKAP1,2,3,0.6666666666666666,-0.46879022228250883,0.5471740059681057,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PRKAB1,2,3,0.6666666666666666,-0.20237382464764603,0.6170731262437152,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,POLR2F,2,3,0.6666666666666666,-0.3176424066106643,0.31906688788387694,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RMI2,2,3,0.6666666666666666,-0.3718153807327833,0.19461578000362495,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RMI1,2,3,0.6666666666666666,-0.3523658442526675,0.23513939468875333,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,ELOA,2,3,0.6666666666666666,-0.20296979211094462,0.6145806052969012,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PRMT5,2,3,0.6666666666666666,-0.0027693548704514205,0.9979490732476417,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX16,2,3,0.6666666666666666,-0.4399135302201265,0.48535544150990295,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PPP2R1A,2,3,0.6666666666666666,-0.0007454299248357948,0.9994635354063265,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,BANP,2,3,0.6666666666666666,-0.26389759925684514,0.4589463314092082,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,BRCA1,2,3,0.6666666666666666,-0.24162122314972123,0.5125841204081691,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,GTF2H1,2,3,0.6666666666666666,-0.4136635143489459,0.741728233222319,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PRDX1,2,3,0.6666666666666666,-0.2905291030842162,0.39092823467778326,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,DNA2,2,3,0.6666666666666666,-0.32051712038246827,0.3178539471369539,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,WRN,2,3,0.6666666666666666,-0.33386603716285274,0.3178539471369539,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CHEK2,2,3,0.6666666666666666,-0.25028090629530075,0.48922423302679313,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TNFRSF10D,2,3,0.6666666666666666,-0.18293233002061654,0.6473933121481986,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CDC25C,2,3,0.6666666666666666,-0.2519279074353733,0.4857666485957288,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX4I1,2,3,0.6666666666666666,-0.2878199716079547,0.5997394389327094,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,MLH1,2,3,0.6666666666666666,-0.20096109406168128,0.6175100045356404,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CCNK,2,3,0.6666666666666666,-0.15237615637287352,0.7554205193501827,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,POLR1B,2,3,0.6666666666666666,0.07243469648766376,0.9330742336286845,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CHEK1,2,3,0.6666666666666666,-0.19209802550912675,0.6324545210857196,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TPX2,2,3,0.6666666666666666,-0.26812232771745703,0.4581392009499579,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,GADD45A,2,3,0.6666666666666666,-0.2216305135300668,0.5676726732692847,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PDPK1,2,3,0.6666666666666666,-0.31929202780857446,0.6957282914544104,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,GTF2H2,2,3,0.6666666666666666,-0.2279297640962017,0.6417399791100686,down,2
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CNOT7,2,3,0.6666666666666666,-0.13373171050579438,0.7260085953088731,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX18,2,3,0.6666666666666666,-0.9379385420971476,0.5391963800405494,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX5B,2,3,0.6666666666666666,-0.7211655548494675,0.40949414584044846,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX5A,2,3,0.6666666666666666,-0.459792610306129,0.5080364365983117,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,YWHAQ,2,3,0.6666666666666666,-0.49386685539261493,0.6297571760453181,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RFC2,2,3,0.6666666666666666,-0.47821958251027574,0.4068302923185611,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PTEN,2,3,0.6666666666666666,-0.3086392898431095,0.7352733406814824,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PLAGL1,2,3,0.6666666666666666,-0.5443489103199098,0.6445307926698246,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RRM2B,2,3,0.6666666666666666,-0.2969539474468909,0.7353671962303758,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CDK13,2,3,0.6666666666666666,-0.7200085981047104,0.6469082439434891,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,SETD9,2,3,0.6666666666666666,-0.7256580589593191,0.6518162089814861,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,LRPPRC,2,3,0.6666666666666666,-0.44684039767378525,0.5120925192323488,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX20,2,3,0.6666666666666666,-0.5941987247390177,0.6286956527457659,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RAD50,2,3,0.6666666666666666,-0.4496193599568198,0.5790596639820574,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RFC5,2,3,0.6666666666666666,-0.28182136777275657,0.643919051487004,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PRKAA1,2,3,0.6666666666666666,-0.2890122912282327,0.7452525011496309,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,USP2,2,3,0.6666666666666666,-0.46575545296377346,0.649666240376568,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,POLR2H,2,3,0.6666666666666666,-0.7252292264752317,0.6236355821581283,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,YWHAE,2,3,0.6666666666666666,-0.20690433647644954,0.8148205079362796,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RAD17,2,3,0.6666666666666666,-0.3381846185565552,0.7182581789230885,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,SLC38A9,2,3,0.6666666666666666,-0.28094309472487483,0.7844503365062149,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,ING3,2,3,0.6666666666666666,-0.5334214219631701,0.7037878219681444,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,LAMTOR3,2,3,0.6666666666666666,-0.44806579755380765,0.6532785893346185,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TAF7L,2,3,0.6666666666666666,-0.18572971524389573,0.8126078383750313,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RBBP8,2,3,0.6666666666666666,-0.3064474561485392,0.6960062185004072,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CYCS,2,3,0.6666666666666666,-0.20041197050707854,0.6870214520733691,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TOPBP1,2,3,0.6666666666666666,-0.26433739218965646,0.5224221372724309,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TAF9,2,3,0.6666666666666666,-0.13294527862370176,0.8474430942246514,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,MAPK14,2,3,0.6666666666666666,-0.6064813010167593,0.6644951978096832,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,HUS1,2,3,0.6666666666666666,-0.5536783737536081,0.6823548588811557,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,DYRK2,2,3,0.6666666666666666,-0.5654930026653903,0.697128699050383,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,SUPT4H1,2,3,0.6666666666666666,-0.16269955116185136,0.8638252609175533,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,YWHAZ,1,3,0.3333333333333333,-0.3037598135696733,0.6698020527128863,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CDK12,1,3,0.3333333333333333,0.17082723112948062,0.9178771742992662,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,FASN,1,3,0.3333333333333333,0.28486611352277064,0.8495171723451898,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,AKT1,1,3,0.3333333333333333,0.2094761355126709,0.8695258478330925,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,HIPK1,1,3,0.3333333333333333,0.23523984572543194,0.8820693180200774,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,GTF2F1,1,3,0.3333333333333333,-0.20147446060346422,0.7696175747916089,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CDK2,1,3,0.3333333333333333,0.09006613967850562,0.9402525591353782,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,STK11,1,3,0.3333333333333333,-0.13971269256890742,0.8515564163818448,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,GTF2H4,1,3,0.3333333333333333,-0.0289879560031339,0.9755030706577308,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CHD4,1,3,0.3333333333333333,0.3671272508594311,0.8148205079362796,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,AGO3,1,3,0.3333333333333333,0.10038232573295747,0.9197097439161006,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,POLR2E,1,3,0.3333333333333333,-0.22411231443198928,0.6611425995145719,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,MTA2,1,3,0.3333333333333333,0.14835401599357614,0.8820693180200774,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,AURKB,1,3,0.3333333333333333,-0.30365418570110186,0.3574590426933757,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CDKN1A,1,3,0.3333333333333333,-0.21927903287879702,0.6820214676583028,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,BAX,1,3,0.3333333333333333,-0.0908635182729848,0.8854530546339012,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,ELOB,1,3,0.3333333333333333,0.055845127848039376,0.9484782672469876,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,SUPT16H,1,3,0.3333333333333333,0.03454333475746615,0.968343187979713,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,NELFE,1,3,0.3333333333333333,-0.2779670248434252,0.4175986986150518,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CNOT3,1,3,0.3333333333333333,0.012049728136043714,0.9879759437212676,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,E2F4,1,3,0.3333333333333333,0.019302033843540945,0.9804399026785041,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,UBC,1,3,0.3333333333333333,-0.04928391821476925,0.9430069129968032,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CNOT6,1,3,0.3333333333333333,-0.14042746643220153,0.7551051996119728,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,KMT5A,1,3,0.3333333333333333,-0.056654310135711684,0.9286321740581999,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TP53RK,1,3,0.3333333333333333,0.13399222479395245,0.8822319314888833,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CASP2,1,3,0.3333333333333333,-0.2342016446939596,0.532774218430412,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,ERCC3,1,3,0.3333333333333333,-0.05832731256439572,0.9385822591617469,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TNRC6B,1,3,0.3333333333333333,-0.07499521739401138,0.8851375605297449,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,FOS,1,3,0.3333333333333333,0.3151068135419829,0.7760200884055061,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,SUPT5H,1,3,0.3333333333333333,0.05654088967519252,0.941157843078509,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CHD3,1,3,0.3333333333333333,0.5913675831943208,0.6620838047054232,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,MOV10,1,3,0.3333333333333333,0.2512318694066426,0.7691366631689333,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PIP4K2A,1,3,0.3333333333333333,0.2502653465107357,0.7652861156979113,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,HDAC2,1,3,0.3333333333333333,-0.16176908684750818,0.6759458779943683,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,LAMTOR1,1,3,0.3333333333333333,0.3183068146600483,0.7330929663721092,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,GPX2,1,3,0.3333333333333333,0.5541282057906339,0.7380879195229271,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PRKAA2,1,3,0.3333333333333333,0.07642196743742066,0.9126088311124666,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PIP4K2C,1,3,0.3333333333333333,-0.22456739231412493,0.5569912275745996,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,EHMT1,1,3,0.3333333333333333,-0.10578919744351796,0.799933564692861,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PIP4P1,1,3,0.3333333333333333,0.030517751097493228,0.9736939489275929,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,BID,1,3,0.3333333333333333,-0.03093500410728768,0.9591283391424216,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TNFRSF10B,1,3,0.3333333333333333,0.2915859799997778,0.7441874170743296,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,POU4F1,1,3,0.3333333333333333,-0.2570735134733114,0.47569350710769776,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,E2F1,1,3,0.3333333333333333,-0.11036878767485464,0.7720784721227665,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,JUN,1,3,0.3333333333333333,0.009948450342135746,0.9874049554708099,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,AGO2,1,3,0.3333333333333333,0.43159657074818536,0.7217950560677953,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TAF15,1,3,0.3333333333333333,-0.16323319457401736,0.6731254032359836,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TIGAR,1,3,0.3333333333333333,-0.01192854618483987,0.983881151348343,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PLK3,1,3,0.3333333333333333,0.5046767539712547,0.6730510702099108,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,BIRC5,1,3,0.3333333333333333,-0.1833245602272112,0.6469082439434891,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,POLR2D,1,3,0.3333333333333333,0.18344373479902326,0.8023539160157601,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,YWHAH,1,3,0.3333333333333333,-0.19854412778935182,0.6236355821581283,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,JMY,1,3,0.3333333333333333,-0.10945638954115958,0.7735804136638402,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PCBP4,1,3,0.3333333333333333,0.7763274307914905,0.636928263915221,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TAF9B,1,3,0.3333333333333333,0.08435487747214163,0.8923387324704058,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TNFRSF10A,1,3,0.3333333333333333,0.5060073860441974,0.6730510702099108,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PPP2CA,1,3,0.3333333333333333,-0.11468497387860162,0.7628965981717333,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CCNE1,1,3,0.3333333333333333,-0.10096301162315258,0.7923617368824301,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PIDD1,1,3,0.3333333333333333,-0.1983104100658466,0.6239182104428972,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,EXO1,1,3,0.3333333333333333,-0.14955990673061004,0.6979302534971519,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,POLR2L,1,3,0.3333333333333333,0.34652682933305823,0.8101025468150069,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,BBC3,1,3,0.3333333333333333,0.03323621842478408,0.949570175339746,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RRAGB,1,3,0.3333333333333333,-0.13339783928404844,0.7280575846976578,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,MEAF6,1,3,0.3333333333333333,0.03527107274067295,0.9473557173043978,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,FANCI,1,3,0.3333333333333333,-0.0827397848665945,0.8319926781883055,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,HDAC1,1,3,0.3333333333333333,1.9528122393852743e-05,0.9999553378911588,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CNOT9,1,3,0.3333333333333333,0.040071109979048794,0.9399114016083394,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RABGGTA,1,3,0.3333333333333333,-0.08333177207412257,0.8311072589793052,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TP53BP2,1,3,0.3333333333333333,0.028775446795145147,0.9633304978214647,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,MDC1,1,3,0.3333333333333333,0.12375630727383803,0.8923750025614963,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PIP4K2B,1,3,0.3333333333333333,0.18137716011194815,0.7659625253312694,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TP53I3,1,3,0.3333333333333333,-0.3948903055343118,0.6549226995151628,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX7B,1,3,0.3333333333333333,-0.15509967815426834,0.8690285098568319,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,MTOR,1,3,0.3333333333333333,-0.15013597075317411,0.8319926781883055,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,MRE11,1,3,0.3333333333333333,-0.3062799091322606,0.6836563898822645,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RFC3,1,3,0.3333333333333333,-0.1476149043801233,0.8461223438947935,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CNOT1,1,3,0.3333333333333333,-0.24552035220020954,0.6802660996337662,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RPA3,1,3,0.3333333333333333,-0.18007545359047392,0.8345903026140225,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX6B1,1,3,0.3333333333333333,-0.13769272585406556,0.8186947900703193,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,MSH2,1,3,0.3333333333333333,-0.2974018512081607,0.5748045378172674,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,BRPF3,1,3,0.3333333333333333,-0.2576781858642989,0.663463797865605,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX7C,1,3,0.3333333333333333,-0.12155581259758129,0.868240287277273,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CCNG1,1,3,0.3333333333333333,-0.08215771643308238,0.908068721744585,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,ING5,1,3,0.3333333333333333,-0.11426058367372578,0.8534206149854368,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PCNA,1,3,0.3333333333333333,-0.08628266579676669,0.9041329575221676,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,FANCD2,1,3,0.3333333333333333,-0.12902238610648384,0.8207487584859066,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,E2F8,1,3,0.3333333333333333,-0.16011340352908532,0.7093856072854373,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CNOT8,1,3,0.3333333333333333,-0.069178146236942,0.9229143210917724,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX8A,1,3,0.3333333333333333,-0.03778726250464274,0.9532936693420034,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,POU4F2,1,3,0.3333333333333333,-0.0792352102474904,0.9009882561170002,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CCNB1,1,3,0.3333333333333333,-0.2102803375597724,0.5981020453955073,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX6C,1,3,0.3333333333333333,0.05424108573675828,0.9448996016176232,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RBBP7,1,3,0.3333333333333333,-0.2735865728851697,0.5585065144586623,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,POLR2J,1,3,0.3333333333333333,-0.1490400852986543,0.7769236059957824,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PRDX2,1,3,0.3333333333333333,-0.10328091797350736,0.8148205079362796,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,NELFB,1,3,0.3333333333333333,-0.18527345414054702,0.643919051487004,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CCNA2,1,3,0.3333333333333333,-0.21822725871282778,0.6314988687803404,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,APAF1,1,3,0.3333333333333333,-0.123024385798396,0.7487344752866182,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,RHNO1,1,3,0.3333333333333333,-0.017128077821415948,0.971677224725014,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX7A2L,1,3,0.3333333333333333,0.3528281330444442,0.7659513567240839,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,GTF2F2,1,3,0.3333333333333333,-0.17812439180258527,0.6565612540334843,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,GTF2H5,1,3,0.3333333333333333,0.06981371890883628,0.9450738822152376,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,SURF1,1,3,0.3333333333333333,-0.19536227951939927,0.6294234917828914,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,PRKAG3,1,3,0.3333333333333333,-0.03602217137229262,0.9385822591617469,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,TTC5,1,3,0.3333333333333333,0.18759145357062765,0.8491910545496594,up,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,COX6A1,1,3,0.3333333333333333,-0.11721366338528472,0.7582253557821271,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CRADD,1,3,0.3333333333333333,-0.09126667492214222,0.8994122186927441,down,3
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,CDK1,1,3,0.3333333333333333,-0.11739090286357294,0.7578502104151992,down,3
