gene,datasets,rra_rho,rra_p,rra_rho_up,rra_p_up,rra_rho_down,rra_p_down,rra_q,rra_q_up,rra_q_down
AKT3,3,0.2710568708379432,0.8131706125138296,0.1127515748537239,0.3382547245611717,0.6368991658285543,1.0,1.0,1.0,1.0
MYCNOS,3,0.27108441310280545,0.8132532393084164,0.5212982992754476,1.0,0.027887366082169036,0.08366209824650711,1.0,1.0,1.0
IZUMO1,3,0.2711208821576136,0.8133626464728407,0.13518794391165662,0.40556383173496985,0.6900997350777863,1.0,1.0,1.0,1.0
AKNA,3,0.271150311590428,0.813450934771284,0.04070609473447004,0.12211828420341012,0.6854814381723786,1.0,1.0,1.0,1.0
DEFB103A,1,0.8136047386235427,0.8136047386235427,0.5841481760060173,0.5841481760060173,0.4158518239939827,0.4158518239939827,1.0,1.0,1.0
GABPB1-AS1,1,0.8137388568432092,0.8137388568432092,0.6126900891452544,0.6126900891452544,0.3873623492396434,0.3873623492396434,1.0,1.0,1.0
ATAT1,3,0.27125482085408714,0.8137644625622614,0.8494974922279137,1.0,0.13572066827211737,0.4071620048163521,1.0,1.0,1.0
EPOR,3,0.2713135362353427,0.8139406087060281,0.03943949385542114,0.11831848156626343,0.4386852954483143,1.0,1.0,1.0,1.0
EFCAB2-AS1,1,0.8139808198570891,0.8139808198570891,0.3978939450921399,0.3978939450921399,0.6021530650620533,0.6021530650620533,1.0,1.0,1.0
PXN-AS1,1,0.8140534871525957,0.8140534871525957,0.6124803356056634,0.6124803356056634,0.3875721027792344,0.3875721027792344,1.0,1.0,1.0
PPP2R3B,3,0.2714042905224782,0.8142128715674346,0.1969446845276,0.5908340535828001,0.42868074026119707,1.0,1.0,1.0,1.0
TBCC,3,0.27143400560781183,0.8143020168234355,0.7119681358697039,1.0,0.1085914491810654,0.32577434754319623,1.0,1.0,1.0
OR6C65,1,0.8143098909364422,0.8143098909364422,0.5837250846182775,0.5837250846182775,0.41632192553591574,0.41632192553591574,1.0,1.0,1.0
CRACD,3,0.27147381006377025,0.8144214301913107,0.7150617691202618,1.0,0.19673916924450632,0.590217507733519,1.0,1.0,1.0
PRRC2C,3,0.2714908910979846,0.8144726732939538,0.24830503204095355,0.7449150961228607,0.3186925197154036,0.9560775591462107,1.0,1.0,1.0
R3HCC1,2,0.40725181440808367,0.8145036288161673,0.09752407869291192,0.19504815738582384,0.6457180112790648,1.0,1.0,1.0,1.0
LINC00477,3,0.27150958231975664,0.8145287469592699,0.6271535507337352,1.0,0.1360061130868067,0.40801833926042014,1.0,1.0,1.0
TKFC,3,0.2715237261708848,0.8145711785126545,0.8332712141878221,1.0,0.08321495136108846,0.24964485408326537,1.0,1.0,1.0
ZNF444,3,0.27154334147555487,0.8146300244266647,0.042715732965910226,0.12814719889773069,0.47496740735025683,1.0,1.0,1.0,1.0
OPN1LW,3,0.27155002655652166,0.814650079669565,0.42529103524970824,1.0,0.2555896686584411,0.7667690059753234,1.0,1.0,1.0
NEDD9,3,0.27161288475884565,0.8148386542765369,0.20479955532133567,0.614398665964007,0.37575101851929366,1.0,1.0,1.0,1.0
RNF186,3,0.27164908709844715,0.8149472612953415,0.4232202706675402,1.0,0.35978587401221623,1.0,1.0,1.0,1.0
LOC729033,1,0.8149680330951485,0.8149680330951485,0.5832079729221512,0.5832079729221512,0.4166980067694622,0.4166980067694622,1.0,1.0,1.0
LOC729218,1,0.8149680330951485,0.8149680330951485,0.5832079729221512,0.5832079729221512,0.4166980067694622,0.4166980067694622,1.0,1.0,1.0
RERE,3,0.27167202528055334,0.81501607584166,0.2136685440819468,0.6410056322458404,0.39790045411428854,1.0,1.0,1.0,1.0
CYP2D7,1,0.8151560737119218,0.8151560737119218,0.5831609627679579,0.5831609627679579,0.4168860473862354,0.4168860473862354,1.0,1.0,1.0
WNT7A,3,0.27172748445382944,0.8151824533614883,0.2378654407168492,0.7135963221505476,0.5318886729575616,1.0,1.0,1.0,1.0
MYH13,3,0.2717428885802796,0.8152286657408389,0.0918721268162849,0.2756163804488547,0.6748058742602501,1.0,1.0,1.0,1.0
RFPL2,3,0.2717642844039298,0.8152928532117893,0.8638511880772813,1.0,0.08375532840794897,0.2512659852238469,1.0,1.0,1.0
LUZP4,3,0.27177614335362615,0.8153284300608785,0.42331798577846846,1.0,0.23591962392979846,0.7077588717893953,1.0,1.0,1.0
KLHL20,3,0.27182158584788896,0.8154647575436669,0.3909320805949307,1.0,0.21368480348206806,0.6410544104462041,1.0,1.0,1.0
SPMIP7,1,0.8154851447912749,0.8154851447912749,0.5829729221511847,0.5829729221511847,0.41707408800300866,0.41707408800300866,1.0,1.0,1.0
SLC26A10P,3,0.2718458326596815,0.8155374979790444,0.2379876062369517,0.7139628187108551,0.5529445332775793,1.0,1.0,1.0,1.0
MT4,3,0.2718906674870594,0.8156720024611783,0.31756301975641743,0.9526890592692523,0.15407971677808616,0.46223915033425844,1.0,1.0,1.0
PSG9,3,0.2719264217249673,0.8157792651749018,0.135488957503138,0.406466872509414,0.6388888349782234,1.0,1.0,1.0,1.0
KCNJ4,3,0.2719419266308394,0.8158257798925181,0.042291608233569034,0.1268748247007071,0.35499558905372963,1.0,1.0,1.0,1.0
OVCH2,1,0.8159082361790146,0.8159082361790146,0.3986931177134261,0.3986931177134261,0.6013538924407672,0.6013538924407672,1.0,1.0,1.0
RNASE2CP,2,0.40797990402703144,0.8159598080540629,0.5374695658312592,1.0,0.2005370851022466,0.4010741702044932,1.0,1.0,1.0
SHC1,3,0.27201892711352793,0.8160567813405838,0.0932927801317541,0.27987834039526227,0.664958117656077,1.0,1.0,1.0,1.0
KIAA1328,3,0.2720303938169686,0.8160911814509058,0.45099999346942954,1.0,0.21375420975814552,0.6412626292744366,1.0,1.0,1.0
LAMA1,3,0.27206062059012626,0.8161818617703788,0.13563943810201637,0.4069183143060491,0.2545408316464641,0.7636224949393924,1.0,1.0,1.0
MIR31,1,0.8162373072583679,0.8162373072583679,0.5826438510718315,0.5826438510718315,0.4174031590823618,0.4174031590823618,1.0,1.0,1.0
WDR38,2,0.4081412833627881,0.8162825667255762,0.7994629148977533,1.0,0.10881438313767162,0.21762876627534325,1.0,1.0,1.0
LINC01718,1,0.8164132144729942,0.8164132144729942,0.4276874672260094,0.4276874672260094,0.5723649711588883,0.5723649711588883,1.0,1.0,1.0
TAS2R7,3,0.27214007083772596,0.8164202125131779,0.2740842802345879,0.8222528407037637,0.42331798577846846,1.0,1.0,1.0,1.0
TLCD2,2,0.40833253524506297,0.8166650704901259,0.5276991974399603,1.0,0.3320987947970784,0.6641975895941568,1.0,1.0,1.0
SIX6,3,0.2722722204327821,0.8168166612983463,0.2741553191161829,0.8224659573485487,0.4486085276801275,1.0,1.0,1.0,1.0
VEGFD,3,0.27227351045547254,0.8168205313664176,0.11441884463699943,0.3432565339109983,0.7699477844392826,1.0,1.0,1.0,1.0
ITSN1,3,0.27234713850402303,0.8170414155120691,0.5476885460211343,1.0,0.15433197928633127,0.46299593785899384,1.0,1.0,1.0
TCEAL9,3,0.2723786446842732,0.8171359340528196,0.583560495132305,1.0,0.23579160373132144,0.7073748111939643,1.0,1.0,1.0
CYP4F8,3,0.2724007798657375,0.8172023395972126,0.7262053705979375,1.0,0.13657681415510436,0.4097304424653131,1.0,1.0,1.0
LINC01121,3,0.27247052502836694,0.8174115750851008,0.27436846655739766,0.823105399672193,0.5279984137699331,1.0,1.0,1.0,1.0
OR5E1P,1,0.8177886423467469,0.8177886423467469,0.3995393004889056,0.3995393004889056,0.6005077096652877,0.6005077096652877,1.0,1.0,1.0
TTC41P,1,0.8179296728093268,0.8179296728093268,0.5817506581421588,0.5817506581421588,0.4182963520120346,0.4182963520120346,1.0,1.0,1.0
CD180,3,0.27266892588831665,0.81800677766495,0.27443952596417787,0.8233185778925336,0.3194827749496425,0.9584483248489275,1.0,1.0,1.0
AKAP8L,3,0.2726723977976978,0.8180171933930934,0.41589004740410673,1.0,0.40309639039470824,1.0,1.0,1.0,1.0
TNFRSF13C,3,0.272782499064086,0.8183474971922581,0.15048060454018272,0.45144181362054814,0.30849751303442907,0.9254925391032872,1.0,1.0,1.0
RLF,3,0.2728012466200216,0.8184037398600648,0.0409672696171665,0.1229018088514995,0.36469881111207747,1.0,1.0,1.0,1.0
DSN1,3,0.2728064602339561,0.8184193807018683,0.6016509710888247,1.0,0.06756816333986115,0.20270449001958346,1.0,1.0,1.0
SNAP91,3,0.2728219541460287,0.8184658624380862,0.05451922580433285,0.16355767741299854,0.6085159836772422,1.0,1.0,1.0,1.0
LOC102723532,1,0.8185408048138398,0.8185408048138398,0.4000094020308387,0.4000094020308387,0.6000376081233546,0.6000376081233546,1.0,1.0,1.0
STRAP,3,0.2728567943989678,0.8185703831969035,0.6516327724759015,1.0,0.02816096642464333,0.08448289927392999,1.0,1.0,1.0
OR1E2,1,0.8186818352764197,0.8186818352764197,0.40010342233922525,0.40010342233922525,0.599943587814968,0.599943587814968,1.0,1.0,1.0
MEIKIN,1,0.818728845430613,0.818728845430613,0.4001504324934186,0.4001504324934186,0.5998495675065815,0.5998495675065815,1.0,1.0,1.0
ZNF436,3,0.27293361015319173,0.8188008304595752,0.35464217208653837,1.0,0.22097386675236666,0.6629216002571,1.0,1.0,1.0
RNPC3P1,1,0.8188602067326295,0.8188602067326295,0.6234039024929523,0.6234039024929523,0.3766513736111879,0.3766513736111879,1.0,1.0,1.0
AGPS,3,0.2730476222428513,0.8191428667285539,0.769087555116409,1.0,0.06085833932407381,0.18257501797222142,1.0,1.0,1.0
TMEM38A,3,0.27309056417513355,0.8192716925254007,0.23189156073142156,0.6956746821942646,0.5643051124735114,1.0,1.0,1.0,1.0
PAGE2B,3,0.27313361790568913,0.8194008537170674,0.1366923133806495,0.4100769401419485,0.32895847110250687,0.9868754133075206,1.0,1.0,1.0
CLDN14,3,0.27314584253334473,0.8194375276000342,0.04293902083889786,0.1288170625166936,0.6088549478245006,1.0,1.0,1.0,1.0
FAM124B,3,0.2731499316888769,0.8194497950666307,0.032036417865419074,0.09610925359625722,0.5635411948561411,1.0,1.0,0.9460140619539149,1.0
NDUFB2-AS1,1,0.819559517566859,0.819559517566859,0.4289459884635553,0.4289459884635553,0.5711064499213424,0.5711064499213424,1.0,1.0,1.0
SPRR2B,2,0.40979530269588466,0.8195906053917693,0.7526818616721175,1.0,0.08703005507313073,0.17406011014626147,1.0,1.0,1.0
NPSR1-AS1,1,0.8196220383602858,0.8196220383602858,0.5809514855208725,0.5809514855208725,0.4190955246333208,0.4190955246333208,1.0,1.0,1.0
OTUD6A,3,0.2732093078059843,0.8196279234179529,0.34369422767560903,1.0,0.2565264548077919,0.7695793644233757,1.0,1.0,1.0
ALG1,3,0.2732595081106731,0.8197785243320194,0.08780969435068459,0.26342908305205376,0.6250530636435783,1.0,1.0,1.0,1.0
TRPV6,3,0.27326869252707897,0.8198060775812369,0.19415476680208002,0.5824643004062401,0.4643885951708958,1.0,1.0,1.0,1.0
SOX6,3,0.2734184010050871,0.8202552030152612,0.05726083625016441,0.17178250875049322,0.6706384407175718,1.0,1.0,1.0,1.0
SNORA70F,1,0.8203271906731854,0.8203271906731854,0.580575404287326,0.580575404287326,0.41947160586686727,0.41947160586686727,1.0,1.0,1.0
HOXC11,3,0.27350631746379883,0.8205189523913965,0.6249287942417484,1.0,0.036403436066997134,0.1092103082009914,1.0,1.0,1.0
ARL5C,1,0.8205622414441519,0.8205622414441519,0.5803873636705529,0.5803873636705529,0.41965964648364046,0.41965964648364046,1.0,1.0,1.0
SLC16A8,3,0.27352977590617145,0.8205893277185143,0.46523292869806204,1.0,0.22143996237829167,0.664319887134875,1.0,1.0,1.0
OTOG,1,0.8206562617525386,0.8206562617525386,0.40099661526889807,0.40099661526889807,0.5990503948852952,0.5990503948852952,1.0,1.0,1.0
MIR1282,1,0.8207502820609252,0.8207502820609252,0.4010906355772847,0.4010906355772847,0.598862354268522,0.598862354268522,1.0,1.0,1.0
SERF2-C15ORF63,1,0.8207502820609252,0.8207502820609252,0.4010906355772847,0.4010906355772847,0.598862354268522,0.598862354268522,1.0,1.0,1.0
CERS6,3,0.2736348086345143,0.8209044259035428,0.09422879495546271,0.28268638486638814,0.6552663371964205,1.0,1.0,1.0,1.0
UBAC2-AS1,1,0.820975353959098,0.820975353959098,0.429627687467226,0.429627687467226,0.5704247509176718,0.5704247509176718,1.0,1.0,1.0
LOC101929141,1,0.8214554343738247,0.8214554343738247,0.5800582925911997,0.5800582925911997,0.4199887175629936,0.4199887175629936,1.0,1.0,1.0
KRTAP2-3,2,0.41073926419968326,0.8214785283993665,0.5290551305528026,1.0,0.4631191269765106,0.9262382539530212,1.0,1.0,1.0
WBP1L,3,0.27386949063268984,0.8216084718980695,0.3278172536197453,0.9834517608592359,0.2836639928187722,0.8509919784563166,1.0,1.0,1.0
LCP1,3,0.27387119441045704,0.8216135832313711,0.04076488744956487,0.12229466234869461,0.5974625412228908,1.0,1.0,1.0,1.0
FBP2,3,0.2738749738300218,0.8216249214900654,0.8011140822501464,1.0,0.0818252578983461,0.2454757736950383,1.0,1.0,1.0
TXNDC17,3,0.27393767356517285,0.8218130206955185,0.6858394988001224,1.0,0.10837427421671758,0.32512282265015274,1.0,1.0,1.0
SLC17A2,3,0.2739819805181293,0.8219459415543878,0.602062015602822,1.0,0.2570890099962393,0.7712670299887179,1.0,1.0,1.0
SLC34A2,3,0.2739844271722911,0.8219532815168733,0.6914191656048652,1.0,0.1411104942408024,0.4233314827224072,1.0,1.0,1.0
VWA3A,3,0.274013246488615,0.8220397394658451,0.39884762398894336,1.0,0.39340458862799504,1.0,1.0,1.0,1.0
FOXD2-AS1,2,0.4112119304623738,0.8224238609247476,0.7910456054461126,1.0,0.08735649910421454,0.1747129982084291,1.0,1.0,1.0
SPEG,3,0.2741604962458601,0.8224814887375802,0.032121848268119736,0.09636554480435922,0.7945211341590588,1.0,1.0,0.9461322088509887,1.0
LY6G6E,2,0.4112828260150997,0.8225656520301994,0.7493412302141882,1.0,0.08738917711724752,0.17477835423449503,1.0,1.0,1.0
SUPT3H,3,0.27419337204647226,0.8225801161394168,0.09182428902137842,0.27547286706413526,0.5748275234124959,1.0,1.0,1.0,1.0
SMIM21,1,0.8225836780744641,0.8225836780744641,0.5793531402783001,0.5793531402783001,0.4206938698758932,0.4206938698758932,1.0,1.0,1.0
NCAPG,3,0.27422636313166976,0.8226790893950093,0.6007544899980176,1.0,0.08174354764253902,0.24523064292761707,1.0,1.0,1.0
WDFY3,3,0.27424388242990255,0.8227316472897077,0.28335823385460845,0.8500747015638254,0.4144559732835602,1.0,1.0,1.0,1.0
PPARA,3,0.2742850119459815,0.8228550358379445,0.8261488191119551,1.0,0.11264172333792623,0.3379251700137787,1.0,1.0,1.0
ZMAT2,3,0.27431877790397324,0.8229563337119197,0.4509279966030948,1.0,0.28404619527713293,0.8521385858313988,1.0,1.0,1.0
NINJ2-AS1,1,0.8229597593080106,0.8229597593080106,0.40207784881534414,0.40207784881534414,0.5979691613388491,0.5979691613388491,1.0,1.0,1.0
ANKRD20A5P,2,0.41149500267966466,0.8229900053593293,0.6579046239463467,1.0,0.09031490528780754,0.18062981057561509,1.0,1.0,1.0
GNAO1,3,0.27433434338441154,0.8230030301532346,0.043122288622895875,0.12936686586868762,0.5586026156003269,1.0,1.0,1.0,1.0
PACSIN1,3,0.2743394789386975,0.8230184368160924,0.07787649620979474,0.2336294886293842,0.8630070222315418,1.0,1.0,1.0,1.0
SPACA5B,1,0.8230537796163971,0.8230537796163971,0.5790710793531403,0.5790710793531403,0.4209289206468597,0.4209289206468597,1.0,1.0,1.0
CRYBB2P1,2,0.4116056182491079,0.8232112364982158,0.23641545829691007,0.47283091659382015,0.6592650255873846,1.0,1.0,1.0,1.0
FIP1L1,3,0.2744043623589038,0.8232130870767114,0.5442558892772316,1.0,0.21493524677389336,0.64480574032168,1.0,1.0,1.0
SNORD115-27,1,0.8233828506957502,0.8233828506957502,0.40221887927792405,0.40221887927792405,0.5978281308762693,0.5978281308762693,1.0,1.0,1.0
RRP7BP,3,0.27447338111348485,0.8234201433404545,0.6140193708651099,1.0,0.15193735005686135,0.455812050170584,1.0,1.0,1.0
B3GALT6,3,0.2745105904979288,0.8235317714937864,0.09307142333992756,0.27921427001978266,0.7568862617542121,1.0,1.0,1.0,1.0
CYBA,3,0.27451277059733364,0.823538311792001,0.13373576718158436,0.4012073015447531,0.7545890834703375,1.0,1.0,1.0,1.0
POFUT2,3,0.2745177602950951,0.8235532808852853,0.032178886162359165,0.09653665848707749,0.5856502681222805,1.0,1.0,0.9461322088509887,1.0
FAM99B,1,0.8235708913125235,0.8235708913125235,0.5786949981195938,0.5786949981195938,0.4213520120345995,0.4213520120345995,1.0,1.0,1.0
OR4A16,1,0.8236179014667168,0.8236179014667168,0.5786479879654005,0.5786479879654005,0.42139902218879277,0.42139902218879277,1.0,1.0,1.0
KLRC2,3,0.27457558602661675,0.8237267580798502,0.7037887992809739,1.0,0.08198878158051456,0.2459663447415437,1.0,1.0,1.0
PIGR,3,0.2745917685140728,0.8237753055422183,0.48280161023098855,1.0,0.18217696095760696,0.5465308828728209,1.0,1.0,1.0
TMEM87B,3,0.27462663205086424,0.8238798961525927,0.7071650244662562,1.0,0.049458625289178555,0.14837587586753567,1.0,1.0,1.0
LINC02872,1,0.8238999623918767,0.8238999623918767,0.40235990974050395,0.40235990974050395,0.5976871004136893,0.5976871004136893,1.0,1.0,1.0
INHBA,3,0.27463691724646533,0.823910751739396,0.2823651153121017,0.8470953459363051,0.6943931548114524,1.0,1.0,1.0,1.0
YEATS2,3,0.2747238148437009,0.8241714445311027,0.09311952906446375,0.27935858719339124,0.6104959095983057,1.0,1.0,1.0,1.0
MIR150,1,0.8241820233170365,0.8241820233170365,0.40250094020308386,0.40250094020308386,0.5975460699511095,0.5975460699511095,1.0,1.0,1.0
EDEM2,3,0.2747561086736257,0.8242683260208772,0.5208968482762553,1.0,0.25746424768537846,0.7723927430561354,1.0,1.0,1.0
MUC21,1,0.8243230537796163,0.8243230537796163,0.40264197066566376,0.40264197066566376,0.5974050394885295,0.5974050394885295,1.0,1.0,1.0
QSER1,3,0.2748659900106788,0.8245979700320364,0.8425772667212804,1.0,0.06583331326666168,0.19749993979998504,1.0,1.0,1.0
HNRNPUL2-BSCL2,1,0.8246521248589695,0.8246521248589695,0.402830011282437,0.402830011282437,0.5972169988717563,0.5972169988717563,1.0,1.0,1.0
OR2M3,1,0.8247931553215495,0.8247931553215495,0.40292403159082363,0.40292403159082363,0.5971229785633697,0.5971229785633697,1.0,1.0,1.0
PALM,3,0.2749349604673819,0.8248048814021458,0.09817833772794102,0.294535013183823,0.5853119289348846,1.0,1.0,1.0,1.0
SLC17A7,3,0.2749649431099049,0.8248948293297147,0.28296926371044623,0.8489077911313387,0.5168349972723667,1.0,1.0,1.0,1.0
TRIM44,3,0.27499072331760477,0.8249721699528143,0.2755060313333573,0.826518094000072,0.4733004747338546,1.0,1.0,1.0,1.0
GPM6A,3,0.2749945949752648,0.8249837849257944,0.03220743041217078,0.09662229123651234,0.8261171307081419,1.0,1.0,0.9461322088509887,1.0
SRD5A3-AS1,1,0.8250131095962244,0.8250131095962244,0.4317252228631358,0.4317252228631358,0.5683272155217619,0.5683272155217619,1.0,1.0,1.0
RFX6,3,0.27500882509105273,0.8250264752731582,0.1158340566148036,0.3475021698444108,0.8627064276601469,1.0,1.0,1.0,1.0
DDB2,3,0.27502168967760365,0.825065069032811,0.06375091805306883,0.1912527541592065,0.6485633073803082,1.0,1.0,1.0,1.0
FBXO33,3,0.27508543521685286,0.8252563056505586,0.18550791663972588,0.5565237499191776,0.3039859797388346,0.9119579392165038,1.0,1.0,1.0
GAREM2,2,0.41265097346485735,0.8253019469297147,0.7322064002831005,1.0,0.20287969501593361,0.40575939003186723,1.0,1.0,1.0
RPL9,3,0.2751426449101162,0.8254279347303486,0.07149911701220674,0.2144973510366202,0.8625561565530714,1.0,1.0,1.0,1.0
CD226,3,0.27514300388257407,0.8254290116477222,0.08684326676906735,0.2605298003072021,0.6377347172679567,1.0,1.0,1.0,1.0
TIMM23,2,0.4127301393678695,0.825460278735739,0.5431233973913897,1.0,0.10757733895229908,0.21515467790459816,1.0,1.0,1.0
ORC5,3,0.2751969540763441,0.8255908622290322,0.6698535849765788,1.0,0.08351099392523459,0.25053298177570377,1.0,1.0,1.0
TSC22D1-AS1,2,0.4127956026094636,0.8255912052189271,0.2290090308370172,0.4580180616740344,0.7492653236537264,1.0,1.0,1.0,1.0
AK8,3,0.2752332192399062,0.8256996577197185,0.033175176949424054,0.09952553084827216,0.4020620951438508,1.0,1.0,0.9593338320603165,1.0
AGXT2,3,0.2752569077534272,0.8257707232602816,0.5514103722091408,1.0,0.16431071832727817,0.4929321549818345,1.0,1.0,1.0
CCDC33,1,0.8257803685596089,0.8257803685596089,0.5776607747273411,0.5776607747273411,0.4223862354268522,0.4223862354268522,1.0,1.0,1.0
GTSF1,3,0.27527644826107484,0.8258293447832246,0.1377443333089031,0.41323299992670925,0.289184554919242,0.867553664757726,1.0,1.0,1.0
PIH1D1,3,0.2752766964765499,0.8258300894296497,0.42604953018457303,1.0,0.23286472967896085,0.6985941890368825,1.0,1.0,1.0
TMEM101,3,0.27529289686746067,0.8258786906023821,0.2452045870161797,0.7356137610485391,0.18680886801759522,0.5604266040527857,1.0,1.0,1.0
POC1B,3,0.2753234806911637,0.825970442073491,0.40319874196968053,1.0,0.02838213832054427,0.0851464149616328,1.0,1.0,1.0
CHRFAM7A,1,0.8262034599473487,0.8262034599473487,0.5773787138021813,0.5773787138021813,0.42266829635201203,0.42266829635201203,1.0,1.0,1.0
LLGL2,3,0.27545665876722975,0.8263699763016892,0.7155308330770968,1.0,0.028411423413665593,0.08523427024099678,1.0,1.0,1.0
ANGEL2,3,0.275467994672991,0.826403984018973,0.8220231549996131,1.0,0.08235721245719103,0.24707163737157312,1.0,1.0,1.0
ADCY2,3,0.27553176894081877,0.8265953068224563,0.2885360156247947,0.8656080468743841,0.23702614390507634,0.711078431715229,1.0,1.0,1.0
NRIP1,3,0.2755370948298974,0.8266112844896922,0.7764568148649682,1.0,0.03707783742039223,0.1112335122611767,1.0,1.0,1.0
SNORD13P2,1,0.826720571643475,0.826720571643475,0.4037702143663031,0.4037702143663031,0.5962767957878902,0.5962767957878902,1.0,1.0,1.0
SCARB1,3,0.27557717256402586,0.8267315176920775,0.07002879452162618,0.21008638356487852,0.6626322734114397,1.0,1.0,1.0,1.0
OR9I1,1,0.8267675817976683,0.8267675817976683,0.40381722452049645,0.40381722452049645,0.5962297856336969,0.5962297856336969,1.0,1.0,1.0
TMA7,3,0.2756678691984915,0.8270036075954745,0.7234395455621503,1.0,0.07177864773494835,0.21533594320484506,1.0,1.0,1.0
MIPOL1,3,0.2756777595154561,0.8270332785463683,0.8474684911721692,1.0,0.09048903039478708,0.27146709118436124,1.0,1.0,1.0
TRIM39,3,0.2757897918345625,0.8273693755036875,0.2760041269724651,0.8280123809173954,0.4466184405451322,1.0,1.0,1.0,1.0
KRT27,3,0.2758178817207204,0.8274536451621612,0.08704041669936165,0.26112125009808496,0.7362978602415247,1.0,1.0,1.0,1.0
OR3A1,3,0.2758303837514487,0.8274911512543461,0.5911734975571965,1.0,0.036745298781613915,0.11023589634484174,1.0,1.0,1.0
C2CD4C,3,0.27583144751500366,0.827494342545011,0.08246454732262108,0.24739364196786323,0.7079271042843913,1.0,1.0,1.0,1.0
GDPD4,3,0.27585070174146314,0.8275521052243895,0.2678927822373636,0.8036783467120909,0.2687004786374901,0.8061014359124703,1.0,1.0,1.0
UQCC4,1,0.8275667544189544,0.8275667544189544,0.576579541180895,0.576579541180895,0.42346746897329823,0.42346746897329823,1.0,1.0,1.0
KMT5C,3,0.2759477955950316,0.8278433867850947,0.11129911277831768,0.33389733833495305,0.5960458731680619,1.0,1.0,1.0,1.0
HAS3,3,0.27599204038476743,0.8279761211543023,0.46689733196184807,1.0,0.15622234970165277,0.4686670491049583,1.0,1.0,1.0
ANAPC7,3,0.27607530386179324,0.8282259115853797,0.7056633473061757,1.0,0.06612436955690551,0.19837310867071653,1.0,1.0,1.0
NGLY1,3,0.2760851411727022,0.8282554235181067,0.710626155203591,1.0,0.13885710529567555,0.41657131588702667,1.0,1.0,1.0
KRT25,3,0.27612928964630234,0.828387868938907,0.4244908362993456,1.0,0.25827781259172217,0.7748334377751664,1.0,1.0,1.0
SNHG18,1,0.8284216046145779,0.8284216046145779,0.6047718930256948,0.6047718930256948,0.39528054535920293,0.39528054535920293,1.0,1.0,1.0
NEDD8,3,0.2761899059217394,0.8285697177652183,0.04141759284711238,0.12425277854133715,0.5741452934627175,1.0,1.0,1.0,1.0
SIAH3,3,0.2762290401417003,0.828687120425101,0.4635764944576396,1.0,0.21577020189971455,0.6473106056991437,1.0,1.0,1.0
LINC01657,1,0.8287420082737872,0.8287420082737872,0.576109439638962,0.576109439638962,0.4239375705152313,0.4239375705152313,1.0,1.0,1.0
CCDC167,3,0.27628886504589334,0.82886659513768,0.0936493702410243,0.2809481107230729,0.7223036101282486,1.0,1.0,1.0,1.0
MRPL14,3,0.2762973795276836,0.8288921385830508,0.6872568033411005,1.0,0.03892695101922564,0.11678085305767694,1.0,1.0,1.0
SIDT1,3,0.27633312453098735,0.828999373592962,0.13463256518228675,0.4038976955468603,0.7872295892767021,1.0,1.0,1.0,1.0
OMA1,3,0.2763685697800058,0.8291057093400174,0.2815466484041518,0.8446399452124553,0.2584656649856484,0.7753969949569451,1.0,1.0,1.0
HPS4,3,0.27654812056685907,0.8296443617005772,0.24281086628072557,0.7284325988421767,0.31632957508771903,0.948988725263157,1.0,1.0,1.0
GOLPH3,3,0.27655271385536534,0.829658141566096,0.1737368606087904,0.5212105818263713,0.4420667130359448,1.0,1.0,1.0,1.0
TUBA3E,1,0.8298232418202331,0.8298232418202331,0.40550959007145543,0.40550959007145543,0.5945374200827379,0.5945374200827379,1.0,1.0,1.0
MELTF,3,0.2766135762478415,0.8298407287435245,0.10157026214522913,0.3047107864356874,0.8618050627633771,1.0,1.0,1.0,1.0
RPL23P8,1,0.8298702519744264,0.8298702519744264,0.5756863482512222,0.5756863482512222,0.42436066190297106,0.42436066190297106,1.0,1.0,1.0
EDIL3,3,0.27665126516400795,0.8299537954920239,0.39516050301528893,1.0,0.21923007862007904,0.6576902358602371,1.0,1.0,1.0
LOC284379,1,0.8299642722828131,0.8299642722828131,0.40560361037984205,0.40560361037984205,0.5944433997743512,0.5944433997743512,1.0,1.0,1.0
RBM12,3,0.2767184316940734,0.8301552950822202,0.2080158118295517,0.6240474354886552,0.31882348528598536,0.9564704558579561,1.0,1.0,1.0
RNF14,3,0.27678735226407797,0.8303620567922338,0.8121937367748333,1.0,0.06637428794026044,0.19912286382078132,1.0,1.0,1.0
VGLL3,3,0.27685762238517037,0.830572867155511,0.2766449019692938,0.8299347059078814,0.6255919867862997,1.0,1.0,1.0,1.0
LRRC20,3,0.2768808043292742,0.8306424129878226,0.4064189060363383,1.0,0.15342222654313004,0.4602666796293901,1.0,1.0,1.0
KIRREL3,3,0.2769074554075484,0.8307223662226453,0.6174437331901961,1.0,0.25896679978218445,0.7769003993465533,1.0,1.0,1.0
MHENCR,1,0.8307288935500786,0.8307288935500786,0.6036182485579444,0.6036182485579444,0.39643418982695333,0.39643418982695333,1.0,1.0,1.0
CD177,3,0.27693298740832967,0.830798962224989,0.7275516694953199,1.0,0.1372137034370559,0.41164111031116773,1.0,1.0,1.0
ENPP2,3,0.27700106572595024,0.8310031971778506,0.055531210935849284,0.16659363280754785,0.8194586166618287,1.0,1.0,1.0,1.0
DRD3,3,0.2771479665909828,0.8314438997729483,0.11686246559387695,0.35058739678163087,0.7830081730570069,1.0,1.0,1.0,1.0
