Supplementary Table 2: Differential expression results (DESeq2) of ulcerative colitis patients vs healthy controls. (i) UC vs CON);;;;;;
row;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
Y_RNA.417;108.938737;0.470796301;0.057180542;8.233505339;1.81813E-16;5.45776E-15
MTMR1.1;150.620258;-0.354544754;0.04307674;-8.230538111;1.86374E-16;5.57995E-15
UQCRH;402.9798306;0.46998649;0.057150692;8.223635991;1.97425E-16;5.89528E-15
RPS14;5356.427718;0.461306469;0.056196857;8.208759251;2.23486E-16;6.65602E-15
NUP133;70.87620696;-0.42626184;0.051962019;-8.203334846;2.33809E-16;6.94528E-15
DSCR3;124.7990512;-0.371834093;0.045359906;-8.197417557;2.45606E-16;7.27672E-15
MSRB2;130.636779;0.496443319;0.06059775;8.192438159;2.55987E-16;7.56458E-15
ATP6V1F;385.697355;0.249470453;0.030456339;8.191084674;2.58882E-16;7.63032E-15
WDR83OS;425.5414629;0.263571041;0.032181637;8.190106615;2.60995E-16;7.67271E-15
PIN1;156.8599446;0.299923368;0.036621728;8.189765628;2.61735E-16;7.67465E-15
ARID1B;246.4879921;-0.317254038;0.038744836;-8.188292242;2.64959E-16;7.74919E-15
CARHSP1;156.343836;0.400779351;0.048979302;8.18262684;2.77722E-16;8.10165E-15
FAM157A;60.33402241;0.821487909;0.100540782;8.170693458;3.06622E-16;8.92183E-15
SERF2;4780.21971;0.521799347;0.063956027;8.158720456;3.38592E-16;9.82695E-15
VAMP5;98.18447788;0.519261802;0.063658994;8.156927521;3.43654E-16;9.94849E-15
AC104653.1;23.79889167;0.859257835;0.105377839;8.154065849;3.51889E-16;1.0161E-14
IL10RB.AS1;22.81939266;0.918711458;0.11282974;8.142458369;3.87332E-16;1.11561E-14
ARHGAP4.1;442.3054962;0.257834748;0.03167715;8.139455218;3.9706E-16;1.14075E-14
PRKAR1A;1217.476606;-0.477221423;0.058634834;-8.138872243;3.98977E-16;1.14336E-14
SH2B3;82.97238732;-0.41399979;0.050896729;-8.134113921;4.14962E-16;1.1842E-14
RN7SL832P;16.95668286;0.970356251;0.11929612;8.134013507;4.15306E-16;1.1842E-14
RSBN1;354.8197548;0.299966582;0.036924169;8.123854612;4.51607E-16;1.28448E-14
PGS1;295.3253438;0.536441103;0.066058683;8.120675109;4.63598E-16;1.3153E-14
RUNX2;122.2233114;-0.467221535;0.057585634;-8.113508561;4.91787E-16;1.39181E-14
SBF2;256.2152836;0.410598749;0.050620259;8.111352149;5.00595E-16;1.41322E-14
C19orf53;204.1597106;0.320690478;0.039547675;8.108959036;5.10553E-16;1.43776E-14
CCNG2;193.9587598;-0.591800971;0.073020566;-8.104579393;5.29283E-16;1.48683E-14
ZNF524;81.22128149;0.412944752;0.050973116;8.101226357;5.44079E-16;1.52463E-14
TMUB2;295.7315809;0.290244247;0.035848305;8.096456675;5.65831E-16;1.58169E-14
FBXW5;224.8444631;0.345979281;0.042738781;8.095206994;5.71671E-16;1.59409E-14
JUN;61.17489678;-0.531329204;0.065663486;-8.091699626;5.88379E-16;1.63508E-14
KLF10;49.20078817;-0.671914999;0.083039398;-8.091520637;5.89244E-16;1.63508E-14
FAM168B;152.6116867;-0.324214506;0.04008167;-8.088847218;6.02321E-16;1.6673E-14
GALK1;94.81824096;0.439360903;0.054330519;8.086815822;6.12448E-16;1.69122E-14
NDUFB1;347.2968519;0.566600864;0.070201972;8.071010645;6.97186E-16;1.92055E-14
HDAC10;45.16680184;0.587025333;0.072773353;8.066487377;7.23496E-16;1.98821E-14
ZNF146;96.22375469;-0.640624863;0.079466472;-8.061574244;7.53181E-16;2.06481E-14
ARID3A;771.3772341;0.477818537;0.059276641;8.060823501;7.57822E-16;2.07253E-14
NOP10;445.4702838;0.414542448;0.051452408;8.056813288;7.83091E-16;2.13651E-14
SLTM;684.4030006;-0.303829812;0.037755874;-8.047219769;8.4696E-16;2.30523E-14
BACH1;349.4584947;-0.474020763;0.058921882;-8.044901996;8.63145E-16;2.34367E-14
MZT2B;551.3668489;0.436404619;0.05424914;8.044452292;8.6632E-16;2.3467E-14
TYROBP;3846.492478;0.402918278;0.050088826;8.044075054;8.68993E-16;2.34834E-14
SRPK1;343.9778888;0.53762837;0.066840996;8.043392606;8.73848E-16;2.35587E-14
RNF24;1658.183775;0.534400157;0.066475815;8.039016207;9.05626E-16;2.43577E-14
MZT2A;167.5060136;0.465133121;0.057869346;8.037642552;9.15833E-16;2.45741E-14
ATP5L;1250.784347;0.433565165;0.053946649;8.036924898;9.21211E-16;2.46024E-14
ATXN2;275.2361002;0.327326055;0.040727091;8.037059589;9.20199E-16;2.46024E-14
AURKAIP1;275.4465616;0.27206984;0.033856578;8.035952137;9.2855E-16;2.47376E-14
TRPS1;155.2681833;0.403573621;0.050222718;8.035678627;9.30624E-16;2.47376E-14
LDOC1L;59.78600288;-0.498914402;0.062090205;-8.035315745;9.33382E-16;2.47531E-14
RNF20;202.1076978;-0.262614707;0.03268685;-8.03426164;9.41441E-16;2.49088E-14
MBD6;505.3513872;0.383828323;0.047817649;8.02691744;9.99523E-16;2.63842E-14
GATA2;60.98620906;-1.023028518;0.127492099;-8.024250346;1.02148E-15;2.69013E-14
ANKRD22;28.01049152;1.291320175;0.16095164;8.023032122;1.03166E-15;2.71068E-14
FGD3;916.4345501;0.315245848;0.039302803;8.020950748;1.0493E-15;2.75066E-14
ROPN1L;40.79171964;0.80286052;0.100132555;8.017976942;1.07501E-15;2.81158E-14
GPR97;462.905518;0.692044705;0.08634007;8.015336421;1.09836E-15;2.86606E-14
PGD;763.6602247;0.48921587;0.06103713;8.015053666;1.10089E-15;2.86609E-14
AIM2;67.4423361;0.828874227;0.103441925;8.012942803;1.11996E-15;2.90908E-14
MT.TG;46.77027174;0.857371676;0.107032383;8.010395091;1.14341E-15;2.96322E-14
MAPK14;1239.208549;0.497460583;0.062106134;8.009846241;1.14852E-15;2.96971E-14
ZMYND8;359.5399689;-0.233665212;0.029174283;-8.009287282;1.15375E-15;2.97647E-14
NOSIP;558.4541034;0.364036424;0.045497013;8.001325889;1.23087E-15;3.16823E-14
DDX6;172.6907218;0.361398693;0.045179136;7.999238704;1.25191E-15;3.21511E-14
LGALS1;626.5300798;0.390379329;0.048804172;7.998892651;1.25543E-15;3.2169E-14
PDCD4;424.9023338;-0.299177436;0.03740782;-7.997724423;1.2674E-15;3.23808E-14
PSMB3;348.074462;0.332819241;0.041615249;7.997530859;1.26939E-15;3.23808E-14
METAP1;120.0107077;-0.43258901;0.054115521;-7.993806625;1.30835E-15;3.33E-14
B3GNT8;62.5648293;0.64643902;0.080876249;7.992940136;1.31758E-15;3.34601E-14
RNU7.41P;63.68488321;0.606247983;0.075852223;7.992487973;1.32242E-15;3.35083E-14
RAB32;225.8066796;0.392592649;0.049130548;7.990805366;1.3406E-15;3.38934E-14
CUX1;677.7714787;0.347722058;0.043566035;7.981494337;1.44572E-15;3.647E-14
FUT7;28.69953644;0.751449728;0.09418326;7.978591199;1.48013E-15;3.72554E-14
TSC22D4;541.6796836;0.349148988;0.043764759;7.977857021;1.48896E-15;3.73948E-14
SECISBP2L;126.7445655;-0.402241908;0.050432247;-7.975887164;1.5129E-15;3.79125E-14
SEC23B;132.3428586;-0.332064757;0.041649022;-7.972930448;1.54955E-15;3.87457E-14
MIIP;142.036063;0.440005642;0.055227778;7.967107519;1.62431E-15;4.05259E-14
OGFRL1;535.9888795;-0.477316939;0.059921341;-7.965725196;1.64258E-15;4.08919E-14
RABGAP1L.IT1;22.50108924;1.01934556;0.128016622;7.962603194;1.68457E-15;4.18458E-14
SLC23A2;88.80397332;-0.372840918;0.046847456;-7.958616117;1.73974E-15;4.31221E-14
SELL;4040.747979;0.402752885;0.050620758;7.956279221;1.7729E-15;4.38485E-14
LINC00562;29.73512496;0.951432052;0.119622402;7.95362771;1.81128E-15;4.47005E-14
ALDH9A1;124.3196181;-0.327953783;0.041255879;-7.949261695;1.87626E-15;4.61042E-14
TFG;234.6632517;-0.266055912;0.033468427;-7.949459604;1.87327E-15;4.61042E-14
MPST;104.099977;0.444118405;0.055875279;7.948388189;1.88954E-15;4.62307E-14
RNY4;23.62351953;1.085106657;0.136517524;7.94847886;1.88816E-15;4.62307E-14
EXOC8;96.61318862;-0.581692747;0.07321321;-7.945188421;1.93896E-15;4.7338E-14
SCNM1;187.6563179;0.274984508;0.034649278;7.936226156;2.08426E-15;5.07765E-14
RP11.1113L8.6;17.70564193;0.926365189;0.116811788;7.930408423;2.18426E-15;5.29859E-14
U2AF1;1361.155335;0.206589215;0.026049677;7.930586369;2.18114E-15;5.29859E-14
VPS4B;468.754348;-0.331135439;0.041777186;-7.926226416;2.25906E-15;5.46836E-14
IFI27L2;83.21595978;0.466832557;0.058900348;7.925803097;2.26677E-15;5.47537E-14
SMIM7;221.3787782;0.287802201;0.036335371;7.920717366;2.36144E-15;5.69197E-14
LSM10;202.8358331;0.288260191;0.036420299;7.91482229;2.47607E-15;5.95564E-14
BCOR;105.0701834;-0.398825601;0.050464134;-7.903149674;2.71943E-15;6.5272E-14
CHMP3;778.7773688;0.254532866;0.032220738;7.899659746;2.79666E-15;6.69844E-14
CYTH3;27.46438063;-0.584611205;0.074015881;-7.898456388;2.82379E-15;6.7492E-14
ATP6V0B;1281.396169;0.373312768;0.04729269;7.893667491;2.93433E-15;6.99872E-14
KIAA1919;70.58336302;0.64240778;0.081436017;7.888497008;3.05848E-15;7.27956E-14
PTGS2;146.7563147;-0.631189135;0.080018624;-7.888027863;3.06999E-15;7.29171E-14
PSMA6;17.48338563;0.787943534;0.099944149;7.883838552;3.17474E-15;7.52481E-14
ZC3H7A;168.1118136;-0.28241853;0.035831721;-7.881801899;3.22693E-15;7.6326E-14
ARL11;304.7495852;0.396397717;0.05029882;7.880855233;3.25148E-15;7.6747E-14
DAZAP2;3418.916796;-0.286834694;0.036411168;-7.877657045;3.33577E-15;7.85736E-14
KREMEN1;97.31100048;0.949986644;0.120662561;7.873085344;3.46E-15;8.13316E-14
FIS1;590.4179877;0.590635963;0.075047138;7.870199717;3.54076E-15;8.30581E-14
ZBTB2;40.39509553;-0.530930497;0.067479606;-7.868014162;3.60315E-15;8.43478E-14
HIF1A;373.639273;-0.429197026;0.054555026;-7.867231621;3.62575E-15;8.47026E-14
SCAF8;100.7019225;-0.366375151;0.046580866;-7.865357185;3.68046E-15;8.58044E-14
C1QA;36.78253789;0.951531982;0.121000221;7.863886295;3.72396E-15;8.6641E-14
RAB5A;207.4035855;-0.409278054;0.052047747;-7.863511482;3.73512E-15;8.67234E-14
STRN3;229.4169892;0.372906773;0.047457017;7.857779463;3.91003E-15;9.05996E-14
SPNS1;11.34585743;1.203903145;0.153502437;7.842892721;4.40284E-15;1.01811E-13
CNBP;422.2727408;-0.384062521;0.048996331;-7.838597563;4.55606E-15;1.05141E-13
TRIM4;185.054589;-0.345593584;0.044093457;-7.837752024;4.58684E-15;1.05471E-13
FBXL13;29.47060547;0.887256076;0.113203693;7.837695485;4.5889E-15;1.05471E-13
NDUFB8.1;321.9393762;0.258669666;0.0330366;7.829790727;4.88683E-15;1.12092E-13
DHX38;126.2851983;-0.284573572;0.036350877;-7.828520083;4.93646E-15;1.13002E-13
snoU13.346;120.4439964;0.467449445;0.059727574;7.826359081;5.02202E-15;1.1473E-13
RP11.2J18.1;113.6613918;0.550755578;0.070408316;7.822308679;5.18632E-15;1.18246E-13
MTOR;83.03820925;-0.370939517;0.047471041;-7.814016911;5.53937E-15;1.26043E-13
GPANK1;145.4275365;0.276377784;0.035408051;7.805506815;5.92629E-15;1.34578E-13
CSF2RB;764.7973875;-0.553241584;0.07091133;-7.801878566;6.09923E-15;1.38229E-13
MSL3;265.6361805;0.395410397;0.050745209;7.792073478;6.59184E-15;1.49096E-13
MSL2;290.0108459;-0.296524838;0.038111872;-7.780379741;7.23072E-15;1.63222E-13
HEATR5B;72.45750441;-0.442027525;0.056818589;-7.779628735;7.27377E-15;1.63869E-13
SPTY2D1;108.332232;-0.366741224;0.047243218;-7.762833288;8.30528E-15;1.86369E-13
DHRS13;144.0810293;0.675014082;0.086954382;7.762852963;8.30399E-15;1.86369E-13
RPPH1;16.18774728;0.96201977;0.123975383;7.759764481;8.50872E-15;1.90559E-13
ADCY7;396.2443486;-0.415061247;0.053494122;-7.759006593;8.55972E-15;1.91324E-13
ATP6AP2;469.3845089;-0.354594484;0.045706435;-7.758086649;8.62202E-15;1.92339E-13
FKBP1A;1881.399979;0.281908788;0.036341087;7.757302021;8.67552E-15;1.93153E-13
FAM160B2;14.87951223;1.170816603;0.15102922;7.752252203;9.02769E-15;2.00602E-13
STX4;255.6616967;0.214490469;0.02768161;7.748482424;9.29972E-15;2.06244E-13
MYBL2;16.2510577;1.11252321;0.143647262;7.744827098;9.5712E-15;2.11851E-13
ATP9A;46.95687112;0.859870365;0.111052559;7.742913591;9.71641E-15;2.14648E-13
RBX1;362.7024581;0.603853598;0.078107755;7.731032615;1.06678E-14;2.35208E-13
RPS6KB2;206.0300013;0.376070631;0.048650619;7.730027656;1.07523E-14;2.36229E-13
CTDSP1;861.8473261;0.24925777;0.032245553;7.729988913;1.07556E-14;2.36229E-13
LIMK2;674.0861502;0.556831357;0.072084469;7.724706358;1.12111E-14;2.4576E-13
IGJ;417.9255669;1.013443795;0.13121275;7.723668612;1.13028E-14;2.47293E-13
CDC42SE2;786.5597932;-0.328350681;0.042514998;-7.723172968;1.13469E-14;2.47781E-13
FADD;240.7756375;0.354867865;0.045952319;7.722523447;1.14049E-14;2.48013E-13
Y_RNA.196;29.02248734;0.660313971;0.085507181;7.722321805;1.1423E-14;2.48013E-13
KIAA0196;65.48248059;-0.427512533;0.055357901;-7.722701322;1.1389E-14;2.48013E-13
NUP153;108.1619946;-0.397467689;0.051494218;-7.718685819;1.17535E-14;2.54704E-13
MYCL;117.52785;-0.469929771;0.060890835;-7.717578028;1.18561E-14;2.56439E-13
TADA3;231.5957632;0.255455293;0.033102888;7.717009229;1.19091E-14;2.57097E-13
ZNF330;86.00154395;-0.4306207;0.055806018;-7.716384603;1.19676E-14;2.5787E-13
GNG5;530.262875;0.302449537;0.03921473;7.712651168;1.23231E-14;2.65027E-13
LAMTOR4;874.9776549;0.286071161;0.037097904;7.711248556;1.24593E-14;2.67451E-13
MCFD2;85.84152227;-0.458995729;0.059570714;-7.70505667;1.30785E-14;2.79689E-13
CNNM4;32.79361119;-0.567820836;0.073694381;-7.7050764;1.30765E-14;2.79689E-13
NDUFA3;199.9086007;0.315813993;0.041018901;7.699231065;1.36887E-14;2.92189E-13
MXD3;60.61821071;0.486357757;0.063177224;7.698308481;1.37879E-14;2.93755E-13
RASA3;392.7190689;-0.346730258;0.045047785;-7.696943469;1.3936E-14;2.96354E-13
ZDHHC20;23.61208317;0.903346128;0.117381008;7.695845702;1.40561E-14;2.97796E-13
DLEU1;27.32838107;0.803888706;0.104456996;7.695881917;1.40522E-14;2.97796E-13
MT.ND6;337.1921156;0.628099055;0.081651679;7.692420605;1.44377E-14;3.05312E-13
CTSD;1737.779245;0.466964457;0.060731107;7.689048975;1.48233E-14;3.12884E-13
PRRT2;14.88460855;1.190733179;0.154906046;7.686808956;1.5085E-14;3.17819E-13
FES;181.6750432;0.40467959;0.052668599;7.683507797;1.54791E-14;3.25518E-13
ISY1;166.6706136;0.26076332;0.033945967;7.681717194;1.5697E-14;3.29492E-13
ATXN3;159.8228906;0.3965148;0.051662199;7.675143721;1.65233E-14;3.45854E-13
TRERF1;103.4922764;-0.361751129;0.04713348;-7.675035476;1.65373E-14;3.45854E-13
DEF8;162.429814;0.324617449;0.042300944;7.674000192;1.66714E-14;3.48019E-13
GIMAP6;365.8677449;-0.393471718;0.051278914;-7.673167956;1.678E-14;3.49644E-13
CSTF2T;88.49796476;-0.427023278;0.055654381;-7.672770238;1.68321E-14;3.50089E-13
PIK3R4;39.56478955;-0.509090297;0.066369809;-7.670510247;1.71313E-14;3.55663E-13
AHNAK;1078.439049;-0.365273878;0.04768487;-7.660163068;1.85697E-14;3.84823E-13
RBCK1;584.6502785;0.257695271;0.03368833;7.649392843;2.0193E-14;4.17702E-13
FIP1L1;219.4999833;-0.256396765;0.033523764;-7.648209272;2.03797E-14;4.20799E-13
ZNF831;94.09989706;-0.496824986;0.06496693;-7.647352096;2.0516E-14;4.22845E-13
RP11.147I3.1;28.55285544;0.743965812;0.097318148;7.644677077;2.0947E-14;4.30948E-13
RP11.77H9.8;46.43750437;0.842687515;0.110259403;7.642772303;2.12594E-14;4.36585E-13
TP53BP2;73.19130065;-0.402348249;0.052658038;-7.640775543;2.15917E-14;4.42611E-13
snoU13.170;69.24583661;0.536759881;0.070260215;7.639599217;2.17899E-14;4.4587E-13
TPR;648.7442015;-0.259285037;0.033942634;-7.638919104;2.19053E-14;4.47426E-13
MED4;214.332286;-0.311790646;0.040829044;-7.636491546;2.23221E-14;4.55123E-13
TMEM11;141.3825007;0.305596667;0.040033162;7.633588055;2.28309E-14;4.64663E-13
NCKAP5L;49.78576901;0.47573716;0.062338804;7.631477151;2.32079E-14;4.71493E-13
RP5.1043L13.1;12.75229608;1.109934781;0.145620446;7.62210809;2.49566E-14;5.06116E-13
RP3.508I15.21;50.25567781;0.60022346;0.078763436;7.620585019;2.52529E-14;5.11213E-13
RP11.290F24.6;50.92013061;0.567360753;0.074470047;7.618643696;2.56355E-14;5.17119E-13
