Supplementary Table 3: Differential expression results (DESeq2) of primary sclerosing cholangitis patients with and without UC comorbidity vs healthy controls. (ii) PSC alone + PSC/UC vs CON);;;;;;
row;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
CAB39;257.8651482;0.218232334;0.085501532;2.552379226;0.010699;0.039087665
KRBA1;11.07588838;-0.347172035;0.136033287;-2.552110912;0.010707243;0.039087665
GATAD1;125.7960403;-0.162082707;0.063513794;-2.551929233;0.010712828;0.039089108
PAF1;135.6298041;-0.13186735;0.051679561;-2.551634455;0.010721895;0.039109649
VMA21;208.9070721;-0.163894601;0.064239724;-2.551296805;0.010732289;0.039135015
ACADM;99.00680675;-0.189732371;0.07438911;-2.550539609;0.01075563;0.039189372
NUDT16P1;15.43420057;0.372512432;0.146046763;2.550638056;0.010752593;0.039189372
KLF9;68.04975861;-0.236417521;0.092695375;-2.55047807;0.010757529;0.039189372
STMN3;153.0618041;-0.190764849;0.074806295;-2.550117599;0.010768659;0.03921736
PITPNA.AS1;14.66800003;-0.359743516;0.141114996;-2.549293324;0.010794147;0.039286888
RSAD1;60.70989945;-0.197780362;0.077584756;-2.549216777;0.010796517;0.039286888
PCMTD1;310.2674175;0.176714183;0.069322371;2.549165311;0.01079811;0.039286888
FKTN;25.00914045;-0.253802838;0.099569888;-2.548991893;0.010803481;0.039293864
RP11.18I14.10;77.00391408;-0.181171379;0.07112382;-2.547267276;0.010857024;0.039475988
AHNAK;1078.439049;-0.156718166;0.061546645;-2.546331594;0.010886172;0.039544056
ZNF525;30.40254942;-0.279641346;0.109820352;-2.546352675;0.010885515;0.039544056
NDRG3;188.6745519;-0.1151113;0.045204115;-2.546478346;0.010881596;0.039544056
CTB.58E17.1;13.78416341;-0.327644031;0.128691329;-2.545968198;0.010897512;0.039572611
HCLS1;4263.674235;0.128052553;0.050316032;2.544965275;0.010928861;0.039673787
MNAT1;21.16138415;-0.287374222;0.112951817;-2.544219552;0.010952222;0.039745911
GMDS;61.88388308;-0.178756907;0.07026521;-2.544031481;0.010958121;0.039754637
TP53;95.52492469;-0.165575108;0.065104454;-2.543222426;0.010983529;0.039834111
NNT;106.795151;-0.152398042;0.059927841;-2.543025754;0.010989713;0.039843838
HAUS5;22.06828542;-0.260637526;0.10250914;-2.542578397;0.011003791;0.039859275
DCTN1;143.444122;-0.14618116;0.057493771;-2.542556487;0.011004481;0.039859275
TPRN;23.23203802;-0.241720835;0.095064959;-2.542691196;0.01100024;0.039859275
EIF4G1;236.6100162;-0.131169409;0.051593806;-2.542347992;0.011011048;0.039870369
CALM1;3480.509452;-0.083123352;0.032697786;-2.542170629;0.011016638;0.039877916
KLRF1;112.814955;-0.36661095;0.14426496;-2.541233512;0.011046212;0.039972249
PPP2R5B;131.9136577;0.267474161;0.10527631;2.540687084;0.011063489;0.040022038
APOL2;200.9677404;0.182378384;0.071794713;2.540275966;0.011076503;0.040056382
EIF2B3;27.58424724;-0.251887033;0.099194636;-2.539321121;0.011106783;0.040143281
SNX11;200.0754415;0.14369299;0.056593508;2.539036633;0.011115818;0.040143281
MSI2;253.3809439;-0.121982435;0.048045931;-2.538871323;0.011121072;0.040143281
GRAMD1A;537.0923116;0.177136235;0.069763614;2.539092007;0.011114059;0.040143281
AD000090.2;11.61108057;-0.372382811;0.146675263;-2.538824914;0.011122547;0.040143281
GSN;359.6562543;0.194192166;0.07647869;2.539167005;0.011111677;0.040143281
GATA1.1;81.79378605;0.317396424;0.125021218;2.538740461;0.011125232;0.040143281
HDAC3;251.6668254;-0.092984343;0.036628167;-2.538602138;0.011129631;0.040146421
POGZ;194.3174899;-0.112690639;0.044405325;-2.537773083;0.011156029;0.040228889
TLN2;13.02912327;0.422650151;0.166604039;2.536854167;0.011185354;0.040312681
TBC1D24;28.21639804;-0.232601369;0.09169003;-2.536822903;0.011186353;0.040312681
SFPQ;834.9676102;-0.093000056;0.036665646;-2.536435746;0.011198729;0.040318969
SERBP1;638.0637167;-0.107795711;0.042497106;-2.536542403;0.011195318;0.040318969
CDC27;159.0732652;0.163566157;0.064486052;2.536457936;0.011198019;0.040318969
BRD3;619.0782285;-0.133593432;0.05268174;-2.53585839;0.011217208;0.040372724
IVNS1ABP;563.4411766;0.161760588;0.063802926;2.535316153;0.011234588;0.040409709
TIAM1;140.5448179;-0.178481844;0.07039632;-2.53538598;0.011232349;0.040409709
LTA;27.22083423;-0.256576267;0.101206517;-2.535175346;0.011239105;0.04041318
OGG1;139.97821;-0.16481685;0.065026097;-2.534626196;0.011256737;0.040463792
AP2M1;819.3624443;0.198434841;0.078332422;2.533240218;0.011301347;0.040611317
RP11.861A13.4;49.40262303;-0.262570365;0.10365746;-2.533058055;0.011307222;0.040619599
TPPP3;27.25932075;-0.33667738;0.13295515;-2.532262808;0.011332901;0.040698996
SFXN4;40.55578348;-0.214364508;0.084728426;-2.530018777;0.011405642;0.040947299
TULP3;39.92162547;-0.228575655;0.090381223;-2.529017065;0.011438247;0.041051398
FANCC;10.29200979;-0.382142349;0.151112959;-2.528852268;0.011443618;0.041057725
CCDC23;207.4985299;0.359033211;0.141981034;2.528740636;0.011447258;0.041057837
IRF1;2925.834342;0.153007084;0.060512776;2.528508746;0.011454823;0.041072021
CHCHD10;271.0355105;-0.130952711;0.051799974;-2.528045869;0.011469937;0.041113254
ATG3;187.1158084;0.187446572;0.074153959;2.527802633;0.011477886;0.041123992
RP11.83A24.2;143.0028578;0.169052261;0.066879281;2.527722464;0.011480507;0.041123992
SMAD1;24.21987017;0.359425332;0.142198978;2.527622477;0.011483776;0.041123992
DARC;26.36265355;0.436444539;0.172696959;2.527227707;0.011496694;0.041157295
RP11.1114A5.4;24.84457156;-0.290280168;0.114867076;-2.527096357;0.011500994;0.04115974
GLTPD1;57.77674959;-0.174650969;0.069124903;-2.526599839;0.011517265;0.041179108
BIN2;1283.24277;0.09594489;0.03797264;2.526684713;0.011514482;0.041179108
NDUFAF4;24.6120071;-0.319049263;0.126271397;-2.526694661;0.011514156;0.041179108
ARL6IP6;51.51718555;0.289211556;0.114472049;2.526481868;0.011521134;0.041179999
SMARCD1;73.26869748;-0.150299532;0.059498529;-2.526105013;0.0115335;0.041211253
LAIR1;101.7956699;-0.149598916;0.059275051;-2.523809166;0.011609093;0.041468336
EEF1DP2;29.95883572;-0.256836776;0.101785871;-2.523304781;0.011625759;0.041514834
CWF19L2;368.7387136;-0.147112278;0.058312879;-2.52280935;0.01164215;0.04156032
RNF187;1166.200553;0.244709096;0.097038936;2.521761942;0.01167687;0.041671189
ERN1;195.642635;-0.180147687;0.071445174;-2.521481534;0.011686181;0.04167827
OFD1;258.876529;-0.136803516;0.054253465;-2.521562756;0.011683483;0.04167827
SRP14.AS1;12.47142695;-0.315062592;0.124997373;-2.52055371;0.011717036;0.04176791
IKZF2;156.3681419;-0.229165128;0.090920323;-2.520504986;0.011718658;0.04176791
RPS2P46;9.660289229;-0.253649141;0.10063965;-2.520369848;0.011723158;0.041770865
ELK1;41.19771117;-0.22112593;0.087767671;-2.519446244;0.011753959;0.041867498
PRDX3;204.6367988;0.226674551;0.089995568;2.518730155;0.011777888;0.041939603
TSG101;237.988141;0.128755786;0.051156376;2.516905911;0.011839044;0.042144138
AC084018.1;105.2102402;-0.173564744;0.068962578;-2.516796043;0.011842736;0.042144138
MAPK3;375.6442604;0.186829034;0.074257771;2.51595262;0.011871114;0.042218713
PRPF6;499.7364483;-0.126086753;0.050112897;-2.516053985;0.0118677;0.042218713
KLC3;63.45382717;0.416178908;0.165457643;2.515319936;0.011892441;0.042268135
RP11.326I11.3;22.47221935;0.250824136;0.099716135;2.515381645;0.011890359;0.042268135
ULK1;531.7024998;0.158662275;0.063129329;2.513289414;0.011961116;0.04248226
HNRNPM;687.9314011;-0.095268166;0.037907001;-2.513207666;0.011963889;0.04248226
LDOC1L;59.78600288;-0.19964709;0.079438084;-2.513241519;0.011962741;0.04248226
ZNF236;104.5581303;-0.137419028;0.05468187;-2.513063788;0.011968769;0.04248633
PRPF38A;249.3020021;-0.101981807;0.040593441;-2.512273007;0.011995625;0.042565926
LARP1;490.9542257;-0.108177019;0.043060958;-2.5121833;0.011998675;0.042565926
ZNF576;36.51349741;-0.189861779;0.075583643;-2.511942685;0.012006859;0.042570113
WDR43;189.6293941;-0.152087431;0.060546352;-2.511917336;0.012007721;0.042570113
CDCA7L;43.46707322;-0.246104204;0.097978493;-2.511818618;0.012011081;0.042570113
ZNF814;43.48428971;-0.238405341;0.09493469;-2.511256317;0.012030231;0.042622872
SEPT11;164.9198259;-0.159072674;0.063346251;-2.511161614;0.012033459;0.042622872
PCBP1;3352.954828;0.129051791;0.051396482;2.510907094;0.012042139;0.042640339
LILRA3;167.3637866;0.357680984;0.142496708;2.510099985;0.012069698;0.042724628
AAMP;293.2714221;-0.140818668;0.056104282;-2.509945116;0.012074993;0.042730075
KRT72;34.01643344;-0.451227613;0.179828303;-2.509213536;0.012100031;0.042805366
CAPN10;61.67278844;-0.167221385;0.066650005;-2.508947817;0.012109137;0.042810955
H1FX;544.7133853;-0.151431022;0.060355506;-2.508984401;0.012107883;0.042810955
COPS3;187.3216095;0.170754483;0.068074383;2.508351539;0.012129593;0.042869952
MTA1;164.9418635;-0.146713553;0.058494075;-2.508177992;0.012135552;0.042877694
NBR1;570.1431065;0.099747332;0.039771832;2.507989352;0.012142033;0.042887273
TMEM97;15.57929888;-0.306546995;0.122277729;-2.506973248;0.012176993;0.042997407
CLEC5A;17.57267913;0.410382809;0.163719634;2.506619385;0.012189189;0.043027118
EIF4G3;170.4889032;0.140364678;0.056008037;2.506152424;0.012205299;0.043070623
TGFBR3;150.772523;-0.264268201;0.105467561;-2.505682294;0.012221538;0.043080712
TMEM167B;267.6868385;0.143842785;0.057404225;2.505787416;0.012217905;0.043080712
FHL2;16.28379084;0.462925964;0.184733295;2.50591516;0.012213492;0.043080712
IP6K2;201.078722;-0.09430408;0.037636856;-2.505631178;0.012223305;0.043080712
RP11.380G5.3;230.5186576;0.223736819;0.089369662;2.503498547;0.012297219;0.043327797
RNF123;150.0599048;0.2824813;0.112866483;2.502791738;0.012321803;0.043400975
BRAT1;80.75615553;-0.139288131;0.055664873;-2.502262606;0.012340235;0.043452447
SHKBP1;659.8360801;0.211634062;0.084642736;2.500321626;0.01240806;0.043677754
RP11.326C3.15;59.10004319;0.400133175;0.160086892;2.49947494;0.01243775;0.043728145
ZNF550;32.95101294;-0.307283002;0.122933037;-2.49959661;0.012433479;0.043728145
KIDINS220;329.3049355;0.114784893;0.0459227;2.499524044;0.012436026;0.043728145
HTT;100.0200349;-0.159238132;0.063706763;-2.499548302;0.012435175;0.043728145
UXT;332.4289849;-0.124537016;0.049852127;-2.498128431;0.012485095;0.043881041
RP11.661A12.14;23.96106534;-0.2679991;0.107297633;-2.497716785;0.012499601;0.043918457
GTPBP10;40.24504727;-0.213840955;0.085666335;-2.496207584;0.012552912;0.044092151
ALG14;19.97825977;0.357845475;0.14337223;2.495919021;0.012563128;0.044093519
MPZL2;58.23549441;0.272513829;0.10918168;2.495966629;0.012561442;0.044093519
TCF4;211.6319469;-0.187200838;0.075004297;-2.495868188;0.012564928;0.044093519
MAP3K8;68.66473506;0.195701303;0.07842015;2.495548688;0.01257625;0.044118296
FLCN;309.1676775;0.223315286;0.08948898;2.495450111;0.012579744;0.044118296
MBTPS1;141.8979131;-0.140635688;0.056360231;-2.495300055;0.012585066;0.044123357
ZNF787;160.8580456;0.184844347;0.074090012;2.494861883;0.012600617;0.044164268
Y_RNA.390;23.22607052;-0.288330783;0.115599855;-2.494214057;0.012623639;0.044217716
DGKG;30.64553306;0.240167012;0.096287328;2.494274353;0.012621495;0.044217716
PDZD4.1;33.05600442;-0.300496578;0.120488426;-2.493987076;0.012631714;0.044232384
SLK;350.0633485;0.145789634;0.058469287;2.493439585;0.012651211;0.044287024
RP11.774O3.3;20.18273751;-0.276275249;0.110837385;-2.492617892;0.012680523;0.044362333
TXLNG;56.90716537;-0.210319813;0.084375601;-2.492661505;0.012678965;0.044362333
AURKAIP1;275.4465616;0.110059015;0.044162545;2.49213482;0.012697783;0.044409061
SUFU;91.44648786;-0.145858765;0.058540184;-2.491600722;0.01271689;0.044434909
TPT1.AS1;64.5904828;-0.171551502;0.068850165;-2.491664374;0.012714612;0.044434909
PPIB;98.06568014;-0.175396959;0.070390797;-2.491759811;0.012711196;0.044434909
POLRMT;40.21916912;-0.208494786;0.08368572;-2.491402191;0.012724;0.04444526
CCRL2;16.87933822;0.295119775;0.118463393;2.491231831;0.012730103;0.04444526
AC025171.1;29.7909066;-0.236726188;0.095025314;-2.491190803;0.012731573;0.04444526
BTG1;5175.675328;-0.092635294;0.037186963;-2.491069087;0.012735935;0.044446851
MGST3;242.1951908;-0.153404105;0.061585264;-2.490922274;0.012741199;0.044451586
AAAS;28.400226;-0.208968585;0.083902407;-2.490614907;0.012752225;0.04446636
COX17;44.75811761;0.229774612;0.092257236;2.490586339;0.012753251;0.04446636
RB1CC1;335.6215832;0.187647635;0.075352515;2.490263744;0.012764833;0.044493108
ERAP1;172.0507229;-0.167321428;0.067197117;-2.490009015;0.012773985;0.044511373
STX17;126.1807663;-0.168013597;0.067585114;-2.485955654;0.012920406;0.045007797
ZBED4;52.20641027;-0.183753409;0.073953754;-2.484706998;0.01296581;0.045152135
MTPN;2469.058073;0.112268574;0.045187098;2.484527195;0.01297236;0.04516112
POM121C;76.62045948;-0.153616838;0.061843976;-2.483941814;0.012993704;0.045221587
BZRAP1;58.66067107;-0.259374466;0.104461853;-2.482958686;0.01302962;0.045332717
GHRL;40.88146102;0.267733375;0.107907095;2.481147097;0.013096032;0.045549848
DOPEY1;60.67788896;-0.195542067;0.078830139;-2.480549569;0.013118002;0.04561232
PRMT10;47.06704548;-0.19694818;0.079401853;-2.480397782;0.013123589;0.045617802
CNOT11;231.1555273;-0.109626937;0.044203338;-2.480060171;0.013136021;0.045647072
RWDD4;23.32644781;0.277628175;0.11196318;2.479638163;0.013151577;0.045687172
GABARAP;17.86090331;0.366457854;0.147811376;2.479226326;0.013166773;0.045726
MIR29A;24.16680415;0.273756903;0.110432839;2.478944717;0.013177173;0.045748152
TMEM170A;185.8019052;-0.113322288;0.04572372;-2.478413592;0.013196807;0.045788373
TRIOBP;145.929406;0.138267569;0.055786697;2.478504299;0.013193452;0.045788373
CTDP1;181.4297744;0.162659701;0.065634208;2.478276293;0.013201887;0.045792033
CRY2;65.62550602;-0.178518947;0.072038972;-2.478088489;0.013208838;0.04580218
SPSB3;290.7009984;0.115720991;0.046713077;2.477271867;0.013239101;0.045893131
CLP1;51.8884558;0.20967635;0.084688756;2.47584639;0.013292075;0.046048703
MORC4;16.8404791;-0.327729501;0.132368962;-2.475878756;0.01329087;0.046048703
SETD4;41.24680457;-0.180681979;0.072992752;-2.475341376;0.013310888;0.046099838
RRP9;22.63979422;-0.264734125;0.10696774;-2.474896877;0.013327465;0.046143205
PBRM1;323.8795168;-0.096194971;0.038877299;-2.474322356;0.013348919;0.046203423
PRDM2;336.5291646;-0.084571015;0.03418504;-2.473918826;0.013364006;0.046212775
AC002310.12;16.56899268;-0.332687768;0.134480226;-2.473878705;0.013365507;0.046212775
DSEL;12.42361613;-0.414631741;0.167608186;-2.47381557;0.013367869;0.046212775
RUFY3;118.6643676;-0.168934904;0.068288001;-2.47385927;0.013366234;0.046212775
POGK;135.387954;-0.130574664;0.052792425;-2.473359836;0.01338493;0.046215583
ACSL3;160.1606063;0.164059983;0.066327405;2.473487135;0.013380162;0.046215583
TYW1;51.6061416;-0.196819676;0.079571506;-2.473494428;0.013379889;0.046215583
POLA1;19.37903658;-0.273184425;0.11045061;-2.473362766;0.01338482;0.046215583
MIR22HG;32.04364929;0.277558882;0.112232498;2.473070518;0.013395771;0.046238982
CCT4;295.4875229;-0.134777325;0.054525839;-2.47180655;0.013443224;0.046386573
SNHG5;874.6883181;-0.254214247;0.102853865;-2.471606166;0.013450761;0.046386573
RBM12B;119.4825523;-0.152934365;0.061875059;-2.471664166;0.013448579;0.046386573
PIGU;19.91119241;-0.24492736;0.099126851;-2.470847788;0.013479318;0.046470969
CSAD;194.1086068;0.133869064;0.054185045;2.470590607;0.013489014;0.046490311
CYB5RL;11.42360966;-0.375470691;0.151984761;-2.470449585;0.013494334;0.04649456
RP11.402J6.3;10.88555661;0.501564952;0.203066373;2.469955725;0.013512978;0.046544701
PRCC;117.5065684;-0.135760527;0.054971551;-2.469650663;0.013524505;0.046570308
TRAF1;93.12054402;-0.190919794;0.077310093;-2.469532587;0.01352897;0.046571585
LEPR;22.35725415;0.361943853;0.146594501;2.469013848;0.013548598;0.046596854
RP5.935K16.1;59.36482188;-0.175995347;0.071279584;-2.469084951;0.013545906;0.046596854
PRMT2;1248.032831;-0.089068956;0.03607376;-2.469078774;0.013546139;0.046596854
CCT8;226.9174707;-0.139538239;0.056524478;-2.468633826;0.013562993;0.046632266
HYOU1;133.5780035;-0.145602158;0.058994006;-2.468083934;0.013583846;0.046689855
LEMD2;151.2250881;-0.091487584;0.037086395;-2.466877251;0.013629707;0.046833337
LYL1;994.1545578;0.270081989;0.109501453;2.466469455;0.013645237;0.046872541
ZNF600;104.6072709;-0.25056798;0.10162905;-2.465515328;0.013681632;0.046969286
PIGO;18.11013869;-0.2688435;0.109041533;-2.465514669;0.013681657;0.046969286
MARCKSL1;118.7866614;-0.18910598;0.07670778;-2.46527771;0.013690709;0.046986185
CTD.3138B18.5;13.96463809;-0.343330301;0.139274133;-2.46514047;0.013695955;0.046990011
VIM;2530.993038;0.130148087;0.052801673;2.464847802;0.013707146;0.046999543
ZNF579;12.38555458;-0.333383125;0.135258848;-2.464778669;0.013709791;0.046999543
C6orf226;37.68343156;-0.212743157;0.086314513;-2.464743766;0.013711126;0.046999543
PRR12;31.13668917;-0.215796475;0.087585903;-2.463826568;0.013746261;0.047105786
RMI1;52.43983912;0.231214156;0.093850655;2.463639238;0.013753446;0.047116218
NPEPPS;403.4009399;0.122146903;0.049585881;2.463340369;0.013764917;0.047127134
SETD2;261.7793865;-0.093255846;0.037856748;-2.463387674;0.013763101;0.047127134
BEX2;37.75619976;-0.316441518;0.128473082;-2.463095881;0.013774308;0.047145095
PITRM1;54.27203374;-0.177960985;0.072264033;-2.462649506;0.013791466;0.047175439
MYO15B;80.35633622;-0.186323009;0.075658241;-2.462692839;0.0137898;0.047175439
PPP3R1;1057.159795;0.168617647;0.06847307;2.462539592;0.013795694;0.047175717
MS4A4A;18.69067194;0.386764214;0.157098159;2.461927095;0.013819275;0.047227965
ARHGDIB;5287.859035;0.100765507;0.040929184;2.461947593;0.013818486;0.047227965
NINJ2;277.6465872;0.252563536;0.102594207;2.461771893;0.013825256;0.047232207
GTF2H3;50.45460301;-0.23692013;0.09624329;-2.461679453;0.01382882;0.047232207
TAF3;210.2269827;-0.16032126;0.065131655;-2.461495239;0.013835923;0.047242287
PARP14;1319.533843;0.200819831;0.081592322;2.461258917;0.013845041;0.047245061
PAIP2;382.7456654;0.168607529;0.0685024;2.461337542;0.013842007;0.047245061
UBC;4583.172173;0.103127122;0.041905244;2.460959804;0.013856589;0.047270289
ADAMTS10;12.07177366;-0.355241441;0.144412782;-2.459903039;0.013897456;0.047395489
CNDP2;271.9417293;-0.140174573;0.056987138;-2.459758067;0.01390307;0.047400428
TRIM58;450.6226884;0.36879272;0.149950838;2.459424194;0.013916008;0.047430325
TANK;178.1414657;0.138683995;0.0564103;2.458487106;0.013952379;0.047540046
ALS2CR12;65.52318074;0.29368005;0.119461175;2.45837235;0.013956838;0.047541003
TMEM106C;35.34845859;-0.221089199;0.089940125;-2.458182014;0.013964238;0.047551971
SCAPER;249.4421358;-0.129695428;0.052768832;-2.457803643;0.013978958;0.047587854
SP140L;231.3520148;-0.126413883;0.051440831;-2.45746189;0.013992266;0.047618907
SLC41A3;49.64436234;-0.212118748;0.08632662;-2.457164975;0.014003836;0.047644032
ZNF211;39.89359558;-0.19659598;0.080028492;-2.456574842;0.014026858;0.047708091
SEPT8;24.34427967;-0.268395556;0.109270382;-2.45625164;0.014039481;0.047736753
OGFOD3;56.91071967;-0.177959038;0.072479867;-2.455289242;0.014077127;0.047850456
ATP2A2;171.040691;-0.119374767;0.048628319;-2.45484052;0.01409471;0.047895914
PHIP;856.2922799;0.093122339;0.037935848;2.454731948;0.014098968;0.047896075
KANSL1;368.4642003;-0.105145298;0.042835751;-2.454615493;0.014103535;0.04789729
TP53BP1;67.39549618;-0.155374415;0.063304788;-2.454386455;0.014112522;0.047913509
BAHD1;88.82026303;-0.184687557;0.075265346;-2.453819267;0.0141348;0.047974828
SMYD5;13.89065057;-0.301872454;0.123033936;-2.453570641;0.014144575;0.047993688
HIST1H4H;31.91142057;0.287855667;0.117328212;2.45342243;0.014150406;0.047999154
PARP2;18.86685393;-0.271857481;0.110932963;-2.450646541;0.01425999;0.048339059
